Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
19,PETER,KURIC,SVK,1t5z 1 11,0t2z 0 5,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
20,SASCHA,LEHMANN,SUI,1t5z 1 8,0t1z 0 3,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
21,BAPTISTE,OMETZ,SUI,1t4z 2 4,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
22,SERGEI,TIUPYSHEV,RUS,1t4z 2 10,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
23,ROLANDS,RUGENS,LAT,1t4z 2 14,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
24,KIPRAS,BALTRUNAS,LTU,1t4z 3 7,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
25,CARMEL,RAZ ROMEO,ISR,1t4z 4 10,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
26,DYLAN,CHUAT,SUI,1t4z 11 15,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
27,HANNES,PUMAN,SWE,0t5z 0 12,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
28,FEDIR,SAMOILOV,UKR,0t5z 0 23,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
29,STEPAN,VOLF,CZE,0t4z 0 10,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
30,EMIL,ABRAHAMSSON,SWE,0t4z 0 14,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
31,LEONID,OSADCHYI,UKR,0t4z 0 15,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
32,FREDRIK,SERLACHIUS,SWE,0t3z 0 5,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
33,TOMAS,PLEVKO,SVK,0t3z 0 7,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
34,SIMON,POTUCEK,CZE,0t3z 0 9,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
34,STEPAN,POTUCEK,CZE,0t3z 0 9,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
36,MYKHAYIL,TKACHUK,UKR,0t3z 0 10,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
37,EDUARDAS,JERIOMENKO,LTU,0t3z 0 11,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
38,JAKUB,KONECNY,CZE,0t3z 0 12,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
39,BOHDAN,BOTNAR,UKR,0t3z 0 16,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
40,JAN,KRIZ,CZE,0t2z 0 7,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
41,NIKOLA,KRAMARIC,CRO,0t2z 0 10,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
42,DANYIL,BOLDYREV,UKR,0t0z 0 0,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
42,MARCIN,DZIENSKI,POL,0t0z 0 0,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
1,VIKTORIIA,MESHKOVA,RUS,3t4z 10 10,3t4z 6 6,4t4z 6 5,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
2,CHLOE,CAULIER,BEL,4t5z 7 7,3t4z 7 4,4t4z 6 6,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
3,STASA,GEJO,SRB,4t4z 11 6,2t4z 3 5,2t4z 4 4,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
4,LUCIA,DÖRFFEL,GER,3t4z 3 4,2t4z 3 7,2t3z 3 3,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
5,ALMA,BESTVATER,GER,2t4z 4 10,2t4z 5 7,1t4z 2 9,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
6,AFRA,HÖNIG,GER,2t5z 5 11,2t4z 7 13,1t3z 4 4,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
7,ELIŠKA,BULENOVÁ,CZE,1t4z 7 20,2t4z 8 14,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
8,EKATERINA,KIPRIIANOVA,RUS,3t5z 5 10,2t3z 2 4,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
9,ELENA,KRASOVSKAIA,RUS,2t4z 4 5,2t3z 4 8,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
10,AYALA,KEREM,ISR,3t4z 12 13,2t3z 5 4,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
11,IRINA,KUZMENKO,RUS,1t4z 1 11,2t2z 4 2,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
12,ELISKA,ADAMOVSKA,CZE,4t5z 11 11,1t3z 1 4,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
13,HANNAH,MEUL,GER,3t5z 9 8,1t3z 1 8,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
14,MOLLY,THOMPSON-SMITH,GBR,1t4z 4 16,1t2z 2 4,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
15,YAEL,TAUB,ISR,1t5z 3 17,1t2z 4 5,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
16,ANNA,ZAIKINA,RUS,2t4z 6 7,0t3z 0 7,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
17,VANA,PICCINI,CRO,1t4z 2 14,0t3z 0 13,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
18,MARKETA,JANOSOVA,CZE,1t4z 1 10,0t1z 0 1,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
19,ALEKSANDRA,KALUCKA,POL,1t4z 5 14,0t1z 0 5,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
20,PETRA,KLINGLER,SUI,3t5z 3 5,dns,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
21,NATALIA,KALUCKA,POL,1t4z 9 28,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
22,MICHAELA,SMETANOVA,CZE,1t3z 1 3,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
23,VANDA,MICHALKOVA,SVK,1t3z 1 4,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
24,NIKA,POTAPOVA,UKR,1t3z 2 6,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
25,NAAMA,YOHAI,ISR,1t3z 2 9,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
26,ADELA,BAJEROVA,CZE,1t3z 4 12,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
27,EKATERINA,NOVITSKAIA,RUS,1t3z 9 12,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
28,NOA,SHIRAN,ISR,1t2z 2 4,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
29,TEREZA,ŠIRŮČKOVÁ,CZE,1t2z 2 5,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
30,YEVHENIIA,CHERNIAVSKA,UKR,0t3z 0 11,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
31,YELYZAVETA,LAVRYKOVA,UKR,0t1z 0 9,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
32,ANNA,BROZEK,POL,0t0z 0 0,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
32,PATRYCJA,CHUDZIAK,POL,0t0z 0 0,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
,ALEKSANDRA,MIROSLAW,POL,dns,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
