Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
9,LUCIJA,TARKUS,SLO,9.54,26+,24+,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
10,JULIA,FISER,AUT,23.74,26+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
11,CAMILLE,POUGET,FRA,15.72,25+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
12,JULIA,CHANOURDIE,FRA,3.16,24+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
13,ELISKA,ADAMOVSKA,CZE,6.2,24+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
14,CHRISTINE,SCHRANZ,AUT,8.62,24+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
15,CLAUDIA,GHISOLFI,ITA,14.42,24+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
16,HELOÏSE,DOUMONT,BEL,16.25,24,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
17,TJASA,SLEMENSEK,SLO,11.96,23+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
18,SALOMÉ,ROMAIN,FRA,11.98,23+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
19,NOLWENN,ARC,FRA,5.74,19+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
20,LUCIE,WATILLON,BEL,17.48,19+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
21,HANNAH,MEUL,GER,20.99,19+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
21,INA,PLASSOUX DJIGA,FRA,20.99,19+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
23,ILARIA,SCOLARIS,ITA,21.95,19+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
24,MARTINA,DEMMEL,GER,26.48,19+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
25,LANA,SKUSEK,SLO,14.87,17+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
26,MARKETA,JANOSOVA,CZE,18.55,10+,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
27,ROXANA,WIENAND,GER,27.75,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
28,LUCIA,DÖRFFEL,GER,28.96,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
29,AGATHE,CALLIET,FRA,31.96,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
30,MICHAELA,SMETANOVA,CZE,32.19,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
31,LUISA,FLOHÉ,GER,32.33,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
32,COLETTE,BOBENRIETH,FRA,33.2,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
33,SILVIA,CASSOL,ITA,33.25,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
34,ANA BELÉN,ARGUDO MARUGAN,ESP,33.99,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
34,STASA,GEJO,SRB,33.99,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
36,EVA MARIA,HAMMELMÜLLER,AUT,34.09,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
37,MATTEA,PÖTZI,AUT,34.6,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
38,SAULA,LERONDEL,FRA,35.41,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
39,NIKOLA,KRALIKOVA,CZE,36.99,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
40,MARIA,BENACH ZUBERO,ESP,38.99,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
41,AIDA,TORRES ILLAMOLA,ESP,40.42,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
42,TEREZA,ŠIRŮČKOVÁ,CZE,40.47,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
43,BIANCA,MAGALHAES DE CASTRO,BRA,41.75,,,Briançon_(FRA)_2020,21 August - 22 August 2020,Women
1,SASCHA,LEHMANN,SUI,2.24,35+,41+,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
2,NICOLAS,COLLIN,BEL,13.5,36+,38+,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
3,DMITRII,FAKIRIANOV,RUS,3.32,36+,37+,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
4,NIMROD,MARCUS,ISR,3.87,32+,37+,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
5,HANNES,PUMAN,SWE,2.24,35+,34+,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
6,MARTIN,STRANIK,CZE,6.48,35+,33+,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
7,ANZE,PEHARC,SLO,8.94,35+,32+,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
8,VLADISLAV,SHEVCHENKO,RUS,9.0,35+,32+,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
9,YUVAL,SHEMLA,ISR,3.87,31,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
10,ALEX,KHAZANOV,ISR,11.62,30+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
11,DYLAN,CHUAT,SUI,12.73,29+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
12,WILLIAM,BOSI,GBR,9.53,28+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
13,SIMON,LORENZI,BEL,11.62,28+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
14,DMITRII,POPOV,RUS,21.18,27+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
15,SIMON,POTUCEK,CZE,16.43,26+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
16,TOMAS,PLEVKO,SVK,21.11,24+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
17,STEPAN,VOLF,CZE,16.43,24,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
18,FEDIR,SAMOILOV,UKR,14.92,23+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
19,STEPAN,POTUCEK,CZE,25.98,23,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
20,NIKOLA,KRAMARIC,CRO,24.08,19+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
21,JAKUB,KONECNY,CZE,9.0,18+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
22,KIPRAS,BALTRUNAS,LTU,23.24,18+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
23,PETER,KURIC,SVK,25.0,18,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
24,FREDRIK,SERLACHIUS,SWE,22.25,17+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
25,ALEKSEY,RUBTSOV,RUS,14.92,dns,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
26,SERGEI,LUZHETSKII,RUS,16.22,dns,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
27,RAM,LEVIN,ISR,27.25,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
28,JERNEJ,KRUDER,SLO,27.45,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
29,EDVARDS,GRUZITIS,LAT,28.39,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
30,ROLANDS,RUGENS,LAT,28.72,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
31,NIKOLAI,IARILOVETS,RUS,29.39,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
32,LEONID,OSADCHYI,UKR,30.98,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
33,GEVA,LEVIN,ISR,31.7,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
34,CARMEL,RAZ ROMEO,ISR,33.5,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
35,MYKHAYIL,TKACHUK,UKR,35.5,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
36,EDUARDAS,JERIOMENKO,LTU,36.23,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
37,JAN,KRIZ,CZE,36.74,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
38,DANYIL,BOLDYREV,UKR,38.24,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
38,BOHDAN,BOTNAR,UKR,38.24,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
40,MARCIN,DZIENSKI,POL,40.0,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Men
1,VIKTORIIA,MESHKOVA,RUS,3.16,top,36+ (3:53),Moscow_(RUS)_2020,21 November - 29 November 2020,Women
2,ELISKA,ADAMOVSKA,CZE,3.16,top,36+ (4:35),Moscow_(RUS)_2020,21 November - 29 November 2020,Women
3,MOLLY,THOMPSON-SMITH,GBR,7.21,31+,31,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
4,HANNAH,MEUL,GER,5.1,27+,30+,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
5,OLESYA,PROSEKOVA,RUS,5.1,33+,30,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
6,DARIA,MEZENTSEVA,RUS,3.16,37,28+,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
7,NIKA,POTAPOVA,UKR,10.72,28+,18+,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
8,MARKETA,JANOSOVA,CZE,7.65,29+,11,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
9,MICHAELA,SMETANOVA,CZE,9.95,24+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
10,ELENA,KRASOVSKAIA,RUS,7.48,24,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
11,STASA,GEJO,SRB,12.46,23+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
12,NOA,SHIRAN,ISR,14.28,23,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
13,LUCIA,DÖRFFEL,GER,17.75,23,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
14,VANDA,MICHALKOVA,SVK,13.23,22+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
15,ANNA,ZAIKINA,RUS,18.91,22+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
16,VANA,PICCINI,CRO,23.48,22,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
17,AYALA,KEREM,ISR,22.14,21,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
18,NAAMA,YOHAI,ISR,14.49,18+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
19,KATHERINE,CHOONG,SUI,16.73,15+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
20,DARIA,VERETENINA,RUS,20.25,15+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
21,TEREZA,ŠIRŮČKOVÁ,CZE,16.94,15,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
22,NIKOLA,KRALIKOVA,CZE,19.84,15,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
23,NATALIA,KALUCKA,POL,23.22,14+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
24,YEVHENIIA,CHERNIAVSKA,UKR,24.7,14+,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
25,CHLOE,CAULIER,BEL,3.16,dns,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
26,ALMA,BESTVATER,GER,25.48,dns,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
27,AFRA,HÖNIG,GER,26.19,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
28,ALEKSANDRA,KALUCKA,POL,26.66,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
29,ELIŠKA,BULENOVÁ,CZE,27.5,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
30,YELYZAVETA,LAVRYKOVA,UKR,29.98,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
31,PATRYCJA,CHUDZIAK,POL,30.25,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
32,ANNA,BROZEK,POL,32.0,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
,PETRA,KLINGLER,SUI,dns,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
,ALEKSANDRA,MIROSLAW,POL,dns,,,Moscow_(RUS)_2020,21 November - 29 November 2020,Women
