Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
43,VLAS,GAVRILOV,RUS,3t11 4b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
43,SHAWN,RABOUTOU,USA,3t10 5b19,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
45,MARCELLO,BOMBARDI,ITA,3t12 3b11,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
45,DANIEL,WOODS,USA,3t10 3b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
47,KIM,MARSCHNER,GER,3t14 5b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
47,RICCARDO,PIAZZA,ITA,3t15 3b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
49,ELIAS,IAGNEMMA,ITA,3t16 3b11,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
49,TYLER,LANDMAN,GBR,3t14 5b11,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
51,MORITZ,HANS,GER,3t17 4b15,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
51,BAPTISTE,OMETZ,SUI,2t4 5b19,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
53,CLÉMENT,LECHAPTOIS,FRA,2t5 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
53,ALESSANDRO,PALMA,ITA,2t3 3b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
55,KIPRAS,BALTRUNAS,LTU,2t5 4b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
55,MAX,PRINZ,GER,2t3 2b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
57,MATTHEW,COUSINS,GBR,2t6 5b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
57,RUSTAM,GELMANOV,RUS,2t7 4b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
59,ANTHONY,GULLSTEN,FIN,2t6 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
59,KEVIN,HEINIGER,SUI,2t8 4b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
61,GEORG,PARMA,AUT,2t8 3b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
61,JORG,VERHOEVEN,NED,2t7 4b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
63,MARTIN,BERGANT,SLO,2t8 2b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
63,BENJAMIN,BLASER,SUI,2t7 3b7,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
65,ORRIN,COLEY,GBR,2t9 2b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
65,JOSH,LARSON,USA,2t8 4b7,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
67,JAN,CHVALA,CZE,2t10 3b3,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
67,HAMED,HEYDARIDOLABI,IRI,2t8 4b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
69,ALEX,KHAZANOV,ISR,2t11 3b12,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
69,NIKOLA,PETROV,BUL,1t1 5b7,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
71,MATTHIAS,ERBER,AUT,1t1 4b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
71,JAKUB,JODLOWSKI,POL,2t11 3b13,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
73,ZAN,LOVENJAK SUDAR,SLO,1t1 3b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
73,JAN-LUCA,POSCH,AUT,1t2 2b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
75,ARNAUD,ANSION,BEL,1t2 2b5,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
75,JEROME,GONZÁLEZ GUTIÉRREZ,ESP,1t1 3b5,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
77,HANNES,PUMAN,SWE,1t2 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
77,SERGEI,SKORODUMOV,RUS,1t3 2b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
79,CHRISTOPH,HANKE,GER,1t2 2b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
79,MAX,RUDIGIER,AUT,1t3 1b1,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
81,OBED,HARDMEIER,SUI,1t5 3b13,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
81,MARCO,MÜLLER,SUI,1t3 5b12,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
83,LUKAS,FRANCKAERT,BEL,1t3 4b14,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
83,ANDRZEJ,MECHERZYNSKI-WIKTOR,POL,1t6 4b14,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
85,LUKAS,GEUKENS,BEL,1t9 3b15,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
85,DIMITRI,VOGT,SUI,1t4 5b14,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
87,BJØRN,ARNEL IISAGER,DEN,1t4 5b16,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
87,SOMA,STROMMER,HUN,0t 3b11,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
89,KRISTOFFER,LINDBÄCK,SWE,1t4 3b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
89,STEPAN,STRANIK,CZE,0t 2b5,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
91,BORNA,CUJIC,CRO,0t 2b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
91,ELIAS,WEILER,AUT,1t4 3b11,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
93,MILOS,NEMY,SVK,1t4 2b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
93,MARTIN,PENKOV,BUL,0t 2b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
95,JAVIER,CANO BLAZQUEZ,ESP,1t6 4b11,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
95,KEVIN,HUSER,SUI,0t 2b12,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
97,GIULIANO,CAMERONI,SUI,0t 2b13,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
97,JAN,JELIGA,CZE,1t6 2b5,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
99,BALÁZS,BAJUSZ,HUN,0t 1b1,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
99,PIOTR,BUNSCH,POL,0t 1b1,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
99,HAKEEM,KASBAN,SGP,0t 5b16,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
102,DAVID,BARRANS,GBR,0t 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
103,SASCHA,LEHMANN,SUI,0t 4b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
103,ZACH,RICHARDSON,CAN,0t 1b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
105,THEIS LINDEGREN,ELFENBEIN,DEN,0t 4b19,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
105,THOMAS,HOLM BLAABJERG,DEN,0t 1b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
107,ILARI JUHO,KELLONIEMI,FIN,0t 1b5,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
107,KREŠIMIR,MORIĆ,CRO,0t 1b5,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
107,KARLO,ČUBRIĆ,CRO,0t 2b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
110,HOSSEIN,FAMILROHANI,IRI,0t 2b13,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
111,VLADISLAV,ANGELOV,BUL,0t 0b,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
111,CHARALAMPOS,GEMENETZI,CYP,0t 0b,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
111,GAËTAN,MASSONNET,SUI,0t 1b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
114,MIKEL ASIER,LINACISORO MOLINA,ESP,0t 1b3,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
115,CHARLIE,SCHREIBER,USA,0t 1b11,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Men
1,SHAUNA,COXSEY,GBR,5t11 5b10,3t7 3b7,4t10 4b8,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
2,KATHARINA,SAURWEIN,AUT,3t7 4b9,2t3 3b8,2t6 3b13,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
3,MIHO,NONAKA,JPN,5t8 5b8,4t9 4b9,1t2 3b6,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
4,STASA,GEJO,SRB,5t9 5b7,3t5 3b3,1t3 3b3,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
5,PETRA,KLINGLER,SUI,3t4 4b5,2t2 4b9,1t3 2b3,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
6,JANJA,GARNBRET,SLO,5t7 5b6,3t9 3b7,0t 2b4,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
7,MICHAELA,TRACY,GBR,3t8 3b5,2t4 3b7,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
8,FANNY,GIBERT,FRA,4t6 4b5,2t6 4b8,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
9,SOL,SA,KOR,4t9 5b10,2t7 2b3,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
10,ANDREA,KÜMIN,SUI,2t2 4b4,1t1 4b13,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
11,MANON,HILY,FRA,5t13 5b11,1t1 3b8,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
12,HANNAH,MEUL,GER,2t3 4b7,1t1 2b2,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
13,ALMA,BESTVATER,GER,4t12 4b10,1t1 2b6,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
14,MEI,KOTAKE,JPN,3t10 5b12,1t2 2b2,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
15,CHLOE,CAULIER,BEL,4t7 5b11,1t2 2b3,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
16,KATJA,DEBEVEC,SLO,3t10 4b10,0t 2b2,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
17,HUNG YING,LEE,TPE,2t3 4b9,0t 2b5,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
18,SIERRA,BLAIR-COYLE,USA,4t16 4b10,0t 2b6,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
19,VITA,LUKAN,SLO,4t12 4b8,0t 2b7,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
20,MEGAN,MASCARENAS,USA,2t2 4b7,0t 1b1,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
21,LISA,CHULICH,USA,2t3 3b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
21,AKIYO,NOGUCHI,JPN,3t3 5b10,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
23,JOHANNA,HOLFELD,GER,3t4 4b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
23,GIORGIA,TESIO,ITA,2t5 5b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
25,LILLI,KIESGEN,GER,3t4 4b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
25,KATHARINA,POSCH,AUT,2t5 4b7,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
27,LEAH,CRANE,GBR,2t5 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
27,ELNAZ,REKABI,IRI,3t5 5b15,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
29,MARGAUX,PUCHEUX,FRA,2t5 4b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
29,MONIKA,RETSCHY,GER,3t6 4b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
31,IEVGENIIA,KAZBEKOVA,UKR,3t7 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
31,JULIJA,KRUDER,SLO,2t6 4b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
33,ANNE-SOPHIE,KOLLER,SUI,2t7 3b5,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
33,ELENA,KRASOVSKAIA,RUS,3t7 4b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
35,ANDREA,EBNER,ITA,3t8 4b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
35,AYA,ONOE,JPN,1t1 4b7,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
37,MAËLYS,AGRAPART,FRA,3t8 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
37,MARGO,HAYES,USA,1t1 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
37,FRANZISKA,STERRER,AUT,3t8 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
40,HANNAH,SCHUBERT,AUT,1t1 2b5,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
41,NATALIE,BÄRTSCHI,SUI,1t2 4b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
41,HANNAH,MIDTBOE,NOR,3t9 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
43,DARIA,MALYSHEVA,RUS,1t2 3b3,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
43,ANNA,STÖHR,AUT,1t2 3b3,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
43,SOFYA,YOKOYAMA,SUI,3t9 3b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
46,JARA,SPÄTE,SUI,3t15 4b13,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
47,JOHANNA,FÄRBER,AUT,2t4 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
47,MIE (MARIE THERESE),KASTET,NOR,1t3 4b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
49,TINA JOHNSEN,HAFSAAS,NOR,1t3 3b12,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
49,IDA,KUPS,POL,2t5 5b14,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
51,ANNA,MARGOLINA,RUS,2t6 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
51,KATRINE,VANDET SALLING,DEN,1t4 3b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
53,KATRIN,AMANN,SWE,1t4 2b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
53,ANNALISA,DE MARCO,ITA,1t4 2b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
53,JULIA,PINGGERA,AUT,2t8 4b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
56,YULIYA,KEREMIDCHIEVA,BUL,1t3 3b5,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
57,JOANNE,BRINKMANN,SUI,0t 3b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
57,VALERI,KREMER,ISR,1t3 3b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
59,NADJA,PFISTER,SUI,0t 3b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
59,ANOUK,PIOLA,SUI,1t4 4b8,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
61,RUT,CASAS MUR,ESP,0t 3b11,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
61,KAJSA,ROSEN,SWE,1t4 3b3,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
63,FREDERIKE,FELL,GER,1t4 3b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
63,GIULIA,MEDICI,ITA,0t 2b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
63,ANASTASIJA,TERIOCHINA,LTU,0t 2b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
66,MICHELLE,KIM THEISEN,DEN,1t4 2b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
67,KATARZYNA,EKWINSKA,POL,0t 4b9,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
67,YAEL,TAUB,ISR,0t 2b3,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
67,ALISE,ZVIGULE,LAT,0t 2b3,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
70,ATHENA,BIGVAND,IRI,0t 4b12,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
71,SUNNIVA EIK,HAAVE,NOR,0t 4b14,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
71,TARA,HAYES,GBR,0t 2b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
71,NÓRA,KIRÁLY,HUN,0t 2b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
74,STELLA,PLANTIN,SWE,0t 3b4,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
75,NASIM,BIYARJOMANDY,IRI,0t 2b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
75,ANA-MARIA,ZAHARIA,ROU,0t 2b6,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
77,ELFE,CLAES,BEL,0t 1b1,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
77,PETYA,GARBOVA,BUL,0t 1b2,,,Meiringen_(SUI)_2017,7 April - 8 April 2017,Women
1,JONGWON,CHON,KOR,5t10 5b10,2t5 3b6,4t6 4b5,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
2,TOMOA,NARASAKI,JPN,5t7 5b6,2t6 3b5,2t2 3b3,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
3,ALEKSEY,RUBTSOV,RUS,5t7 5b6,1t1 3b7,2t2 3b3,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
4,KEITA,WATABE,JPN,4t5 5b6,2t7 3b6,2t3 3b3,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
5,KAI,HARADA,JPN,5t9 5b5,2t6 3b6,1t1 3b4,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
6,MANUEL,CORNU,FRA,3t5 5b7,2t9 2b8,1t4 3b8,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
7,TSUKURU,HORI,JPN,5t12 5b11,1t2 3b6,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
8,JAKOB,SCHUBERT,AUT,5t10 5b7,1t2 2b6,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
9,KOKORO,FUJII,JPN,5t9 5b7,1t3 3b5,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
10,DAVID,FIRNENBURG,GER,4t4 5b6,1t3 2b2,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
11,REI,SUGIMOTO,JPN,5t11 5b7,1t5 3b9,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
12,JAN,HOJER,GER,4t6 5b8,1t5 3b10,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
13,NICOLAS,PELORSON,FRA,4t12 5b10,1t6 3b5,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
14,ROLANDS,RUGENS,LAT,4t8 4b4,0t 3b8,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
15,MEICHI,NARASAKI,JPN,5t10 5b7,0t 3b12,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
16,YUJI,INOUE,JPN,4t7 5b7,0t 2b3,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
17,YOSHIYUKI,OGATA,JPN,4t8 5b7,0t 2b5,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
18,KAITO,WATANABE,JPN,4t9 4b5,0t 2b10,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
19,MICHAEL,PICCOLRUAZ,ITA,4t7 5b6,0t 1b2,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
20,VADIM,TIMONOV,RUS,3t4 5b7,0t 1b5,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
21,RUSTAM,GELMANOV,RUS,4t12 5b11,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
21,SEAN,MCCOLL,CAN,3t5 5b11,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
23,MORITZ,HANS,GER,3t6 5b8,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
23,DMITRII,SHARAFUTDINOV,RUS,4t12 4b6,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
25,MARTIN,STRANIK,CZE,3t7 4b9,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
25,SERGII,TOPISHKO,UKR,3t3 5b7,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
27,ALFONS,DORNAUER,AUT,3t8 5b14,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
27,SERGIO,PASTOR MARTÍNEZ,ESP,3t4 5b8,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
29,MICKAEL,MAWEM,FRA,3t4 4b5,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
29,NATHAN,PHILLIPS,GBR,3t8 4b10,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
31,JEREMY,BONDER,FRA,3t5 5b6,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
31,SUNGJOON,CHAE,KOR,3t8 3b8,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
33,JONATAN,FLOR VAZQUEZ,ESP,3t12 5b12,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
33,SUNGBO,SEO,KOR,3t6 5b11,,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Men
