Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
15,AKITO,MATSUSHIMA,JPN,26+  22. | 33+  8. [14.28],36,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
16,STEFANO,GHISOLFI,ITA,26   27. | 35+  6. [13.49],35+,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
17,MARCO ANTONIO,JUBES ANGARITA,ESP,26+  22. | 28+  32. [27.71],35+,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
18,SEBASTIAN,HALENKE,GER,33+  9. | 30+  19. [14.39],34+,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
19,ANTON,MARDASHOV,UKR,26+  22. | 29+  30. [27.06],34+,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
20,JIHWAN,PARK,KOR,31+  15. | 33+  8. [11.29],31+,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
21,ALBAN,LEVIER,FRA,30+  16. | 30+  19. [19.77],31+,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
22,MARCELLO,BOMBARDI,ITA,27+  20. | 30+  19. [21.71],31+,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
23,CHARLI,BLEIN,FRA,26+  22. | 30+  19. [23.49],31+,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
24,KEVIN,ARC,FRA,27+  20. | 30   28. [24.17],31+,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
25,STEPHANE,HANSSENS,BEL,30+  16. | 27   39. [25.75],31,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
26,FEDIR,SAMOILOV,UKR,22+  33. | 32+  10. [21.66],25,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
27,HANNES,PUMAN,SWE,16   60. | 32+  10. [29.34],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
28,TATSUMI,NITTA,JPN,21+  35. | 30+  19. [31.26],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
28,BERNHARD,RÖCK,AUT,21+  35. | 30+  19. [31.26],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
30,KAMIL,FERENC,POL,26   27. | 27+  33. [31.53],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
31,HANWOOL,KIM,KOR,10   71. | 32+  10. [31.86],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
32,MAX,RUDIGIER,AUT,26+  22. | 26+  40. [32.50],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
33,CARLO,TRAVERSI,USA,24+  30. | 27+  33. [32.63],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
34,MARIO,LECHNER,AUT,21+  35. | 30   28. [34.80],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
35,ELAN,JONASMCRAE,CAN,20+  52. | 30+  19. [35.40],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
36,THOMAS,JOANNES,FRA,21+  35. | 29+  30. [36.00],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
37,MAËL,BONZOM,FRA,29   19. | 17+  67. [36.21],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
38,HUGO,PARMENTIER,FRA,21+  35. | 27+  33. [38.84],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
38,LOÏC,TIMMERMANS,BEL,21+  35. | 27+  33. [38.84],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
40,ANDRÉ,NERES,POR,22+  33. | 26   49. [40.72],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
41,TOMAS,BINTER,CZE,23   31. | 25+  51. [41.05],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
42,URBAN,PRIMOZIC,SLO,21   51. | 27+  33. [42.55],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
43,MARTIN,BERGANT,SLO,23   31. | 25   57. [42.56],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
44,FEDERICO,ANDREOLI,ITA,21+  35. | 26+  40. [43.24],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
44,MIKHAIL,CHERNIKOV,RUS,21+  35. | 26+  40. [43.24],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
44,SEUNGWOON,CHO,KOR,21+  35. | 26+  40. [43.24],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
44,VICTOR,ESTELLER OCAÑA,ESP,21+  35. | 26+  40. [43.24],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
44,MINORU,NAKANO,JPN,21+  35. | 26+  40. [43.24],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
44,ARMAN,TER-MINASYAN,RUS,21+  35. | 26+  40. [43.24],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
50,CHRISTOPH,HANKE,GER,26   27. | 15   72. [45.21],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
51,BENOIT,HEINTZ,FRA,21+  35. | 25+  51. [47.68],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
51,EMMANUEL,LOPEZ,FRA,21+  35. | 25+  51. [47.68],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
53,REMY,BERGASSE,FRA,20+  52. | 26+  40. [48.97],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
53,STEFANO,CARNATI,ITA,20+  52. | 26+  40. [48.97],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
55,LUKAS,KÖB,AUT,10   71. | 27+  33. [50.73],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
56,YIFTACH,KUSHNIR,ISR,21+  35. | 22+  62. [51.54],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
56,KAYA,OTAKA,JPN,21+  35. | 22+  62. [51.54],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
58,MIKHAIL,KOCHETKOV,RUS,20+  52. | 25+  51. [54.00],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
59,ESTEBAN,EGUEZ,ECU,16   60. | 25+  51. [57.36],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
60,JAKOB HEBER,NORUM,NOR,14+  64. | 25+  51. [58.51],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
61,MARTIN,JECH,CZE,20+  52. | 22   64. [59.06],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
62,HUGO,MEIGNAN,FRA,16+  58. | 23   59. [59.25],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
63,CLEMENT,VERNAISON,FRA,10   71. | 26   49. [59.91],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
64,HONGIL,KIM,KOR,16   60. | 23   59. [60.75],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
65,FREDRIK,SERLACHIUS,SWE,20+  52. | 17+  67. [61.32],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
66,ANDRES,PAZMINO,ECU,12   66. | 25   57. [61.60],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
67,SHINICHIRO,NOMURA,JPN,16+  58. | 18   65. [61.90],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
68,FILIP,BABICZ,ITA,10+  68. | 23   59. [64.34],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
69,JAVIER,CANO BLAZQUEZ,ESP,16   60. | 17+  67. [65.14],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
70,ANDREY,SHAGIN,RUS,13+  65. | 17+  67. [66.97],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
71,THILO JELDRIK,SCHRÖTER,NOR,10   71. | 18   65. [68.91],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
72,MARTIN,IDEGREN,SWE,10+  68. | 17+  67. [69.00],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
73,STEFAN,BEDNAR,SVK,11+  67. | 15   72. [69.94],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
74,MATTHEW,WELLINGTON,CAN,10+  68. | 15   72. [70.97],,Briançon_(FRA)_2014,19 July - 20 July 2014,Men
1,JAIN,KIM,KOR,45+  1. | 37+  2. [1.87],50+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
2,MAGDALENA,RÖCK,AUT,45   2. | 37+  2. [2.65],43+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
3,ANAK,VERHOEVEN,BEL,35   9. | top  1. [3.08],43+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
4,MAJA,STREMFELJ,SLO,44   3. | 37+  2. [3.24],43+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
5,MOMOKA,ODA,JPN,34+  11. | 30+  11. [13.23],43+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
6,MINA,MARKOVIC,SLO,38   5. | 37+  2. [4.18],41.5+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
7,AKIYO,NOGUCHI,JPN,39   4. | 36+  6. [5.29],41.5+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
8,KATHARINA,POSCH,AUT,37+  6. | 36+  6. [6.48],41.5+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
9,HÉLÈNE,JANICOT,FRA,35   9. | 36+  6. [8.15],41.5+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
10,DINARA,FAKHRITDINOVA,RUS,35+  8. | 30+  11. [10.58],41.5+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
11,CHARLOTTE,DURIF,FRA,34+  11. | 30+  11. [13.23],41.5+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
12,MATHILDE,BECERRA,FRA,37   7. | 30+  11. [9.90],40+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
13,RISA,OTA,JPN,33+  15. | 33+  9. [11.81],40+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
14,SALOMÉ,ROMAIN,FRA,34+  11. | 30   18. [15.00],40+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
15,JULIA,CHANOURDIE,FRA,27   22. | 28   20. [22.45],37+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
16,DELANEY,MILLER,USA,33+  15. | 23+  27. [21.20],37,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
17,EVGENIIA,MALAMID,RUS,32+  17. | 30+  11. [15.43],35,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
18,YUKA,KOBAYASHI,JPN,31+  18. | 28   20. [19.44],35,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
19,JESSICA,PILZ,AUT,20   38. | 32+  10. [19.62],35,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
20,NIKKI,VAN BERGEN,NED,30+  19. | 30+  11. [16.31],34+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
21,JENNY,LAVARDA,ITA,20+  27. | 30+  11. [21.17],33+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
22,SOLÈNE,AMOROS,FRA,29+  20. | 27+  23. [21.68],33+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
23,KATJA,DEBEVEC,SLO,27   22. | 27   25. [24.49],32+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
24,NETTA,FREDMAN,ISR,34+  11. | 28+  19. [15.41],31.5+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
25,TINA JOHNSEN,HAFSAAS,NOR,27   22. | 27+  23. [23.75],30+,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
26,ALIZÉE,DUFRAISSE,FRA,28   21. | 23+  27. [24.68],0,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
27,CLAUDIA,GHISOLFI,ITA,20+  27. | 28   20. [25.92],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
28,GALINA,TERENTEVA,RUS,27   22. | 23+  27. [26.38],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
29,HELOÏSE,DOUMONT,BEL,27   22. | 23   32. [28.35],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
30,KATHERINE,CHOONG,SUI,20+  27. | 23+  27. [30.46],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
31,GRACE,MCKEEHAN,USA,20+  27. | 23   32. [32.74],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
31,ANASTASIIA,SAMOILINA,RUS,20+  27. | 23   32. [32.74],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
33,CHRISTINE,SCHRANZ,AUT,19+  40. | 25+  26. [34.01],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
34,ANDREA,EBNER,ITA,20+  27. | 17+  37. [35.55],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
34,REBEKKA,STOTZ,SUI,20+  27. | 17+  37. [35.55],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
36,NOLWEN,BERTHIER,FRA,19+  40. | 23+  27. [35.92],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
37,ELENA,BONAPACE,AUT,20+  27. | 14+  44. [37.74],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
38,MICHAELA,KIERSCH,USA,20+  27. | 14   46. [38.57],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
39,GOH,XIAO XIAN,SGP,20+  27. | 13+  48. [40.00],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
40,KATRIN,AMANN,SWE,20+  27. | 13   53. [41.18],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
41,FEDERICA,MINGOLLA,ITA,18+  51. | 23   32. [41.33],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
42,DENISE,BERTRAM,GER,19+  40. | 17+  37. [41.93],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
42,MOLLY,THOMPSON-SMITH,GBR,19+  40. | 17+  37. [41.93],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
44,ELISKA,VLCKOVA,CZE,17   54. | 20.5+  36. [44.09],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
45,BARBARA,BACHER,AUT,19+  40. | 14+  44. [44.50],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
46,MANON,HILY,FRA,19+  40. | 14   46. [45.49],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
47,EMILIA,GRUSZEWSKA,POL,17+  52. | 17+  37. [45.54],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
47,STELLA,PLANTIN,SWE,17+  52. | 17+  37. [45.54],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
49,SEUNGHYUN,KIM,KOR,20   38. | 7+  54. [45.60],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
50,CELINE,CUYPERS,BEL,19   50. | 17   43. [46.37],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
51,MAGDALENA,PÖLL,AUT,19+  40. | 13+  48. [47.17],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
51,VERONIKA,SCHEUEROVA,CZE,19+  40. | 13+  48. [47.17],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
51,MANUELA,SIGRIST,SUI,19+  40. | 13+  48. [47.17],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
51,JANA,VINCOURKOVA,CZE,19+  40. | 13+  48. [47.17],,Briançon_(FRA)_2014,19 July - 20 July 2014,Women
1,ADAM,ONDRA,CZE,top  1. | 31   7. [5.92],54+,41+,Imst_(AUT)_2014,1 August - 2 August 2014,Men
2,SEAN,MCCOLL,CAN,top  1. | 33+  5. [5.00],53+,39+,Imst_(AUT)_2014,1 August - 2 August 2014,Men
3,JAKOB,SCHUBERT,AUT,top  1. | top  1. [2.74],top,39,Imst_(AUT)_2014,1 August - 2 August 2014,Men
4,ROMAIN,DESGRANGES,FRA,top  1. | 30+  8. [6.89],59+,39,Imst_(AUT)_2014,1 August - 2 August 2014,Men
5,GAUTIER,SUPPER,FRA,top  1. | 33   6. [5.48],53+,38+,Imst_(AUT)_2014,1 August - 2 August 2014,Men
6,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | 34+  3. [4.18],top,33+,Imst_(AUT)_2014,1 August - 2 August 2014,Men
7,DOMEN,SKOFIC,SLO,top  1. | 29+  13. [8.66],59+,32,Imst_(AUT)_2014,1 August - 2 August 2014,Men
8,STEFANO,GHISOLFI,ITA,41+  10. | top  1. [3.87],49,4+,Imst_(AUT)_2014,1 August - 2 August 2014,Men
9,SEBASTIAN,HALENKE,GER,top  1. | 24   24. [11.07],48+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
10,MAGNUS,MIDTBOE,NOR,18+  32. | 34+  3. [11.30],47+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
11,URBAN,PRIMOZIC,SLO,19+  21. | 29+  13. [18.57],46+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
12,THOMAS,BALLET,FRA,29   18. | 29+  13. [16.43],44+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
13,MARIO,LECHNER,AUT,36+  13. | 25   19. [16.82],42,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
14,MARCELLO,BOMBARDI,ITA,37+  12. | 24+  21. [16.25],41+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
15,MANUEL,ROMAIN,FRA,19   26. | 30+  8. [16.45],41+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
16,FRANCESCO,VETTORATA,ITA,16   55. | 30+  8. [22.96],41+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
17,KEIICHIRO,KORENAGA,JPN,top  1. | 25   19. [9.87],40+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
18,MIKHAIL,CHERNIKOV,RUS,16   55. | 30+  8. [22.96],40+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
19,LOÏC,TIMMERMANS,BEL,19+  21. | 25+  18. [20.35],39+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
20,HANWOOL,KIM,KOR,16+  42. | 30   12. [24.00],38+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
21,MAX,RUDIGIER,AUT,36+  13. | 22+  26. [19.97],31+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
22,ELAN,JONASMCRAE,CAN,36+  13. | 19+  36. [23.47],30+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
23,GEORG,PARMA,AUT,19+  21. | 24   24. [23.74],29+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
24,ALFONS,DORNAUER,AUT,36+  13. | 21+  31. [21.37],29,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
25,LUKAS,KÖB,AUT,41   11. | 21+  31. [18.61],28,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
26,CHRISTOPH,HANKE,GER,19+  21. | 22   30. [26.27],27+,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
27,THOMAS,JOANNES,FRA,16+  42. | 29+  13. [26.83],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
27,HYUNBIN,MIN,KOR,16+  42. | 29+  13. [26.83],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
29,ARMAN,TER-MINASYAN,RUS,26   19. | 19+  36. [26.87],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
30,JAVIER,CANO BLAZQUEZ,ESP,19   26. | 22+  26. [28.00],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
30,NAOKI,SHIMATANI,JPN,19   26. | 22+  26. [28.00],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
32,STEFANO,CARNATI,ITA,18+  32. | 24+  21. [28.34],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
32,BERNHARD,RÖCK,AUT,18+  32. | 24+  21. [28.34],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
34,DIMITRI,VOGT,SUI,34   17. | 16   48. [28.86],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
35,THILO JELDRIK,SCHRÖTER,NOR,23+  20. | 17+  43. [29.83],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
36,YIFTACH,KUSHNIR,ISR,19   26. | 18   42. [34.60],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
37,FILIP,BABICZ,ITA,18+  32. | 20+  33. [35.23],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
37,MARCO ANTONIO,JUBES ANGARITA,ESP,18+  32. | 20+  33. [35.23],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
39,REMY,BERGASSE,FRA,19   26. | 17+  43. [35.61],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
40,ANDREY,SHAGIN,RUS,19+  21. | 12   56. [35.89],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
41,JIHWAN,PARK,KOR,16+  42. | 22+  26. [36.33],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
42,FEDERICO,ANDREOLI,ITA,18+  32. | 19+  36. [37.24],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
42,SEUNGWOON,CHO,KOR,18+  32. | 19+  36. [37.24],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
44,ESTEBAN,EGUEZ,ECU,19   26. | 15+  51. [38.50],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
45,KEVIN,ARC,FRA,18+  32. | 19   41. [38.68],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
46,KEVIN,HUSER,SUI,18+  32. | 17+  43. [40.30],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
47,TOMAS,BINTER,CZE,16+  42. | 20+  33. [40.40],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
48,JAKOB HEBER,NORUM,NOR,18+  32. | 16+  47. [41.42],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
49,MARTIN,JECH,CZE,16+  42. | 19+  36. [42.71],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
50,MATTHIAS,SCHIESTL,AUT,16+  42. | 17+  43. [46.22],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
51,CONNOR,BYRNE,GBR,16+  42. | 16   48. [48.50],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
51,HONGIL,KIM,KOR,16+  42. | 16   48. [48.50],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
53,REMO,LEHMANN,SUI,16+  42. | 15+  51. [49.96],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
53,ANDRES,PAZMINO,ECU,16+  42. | 15+  51. [49.96],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
55,OBED,HARDMEIER,SUI,16+  42. | 12+  54. [51.15],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
55,MATTHEW,WELLINGTON,CAN,16+  42. | 12+  54. [51.15],,,Imst_(AUT)_2014,1 August - 2 August 2014,Men
1,MAGDALENA,RÖCK,AUT,top  1. | 32+  8. [6.63],top,50+,Imst_(AUT)_2014,1 August - 2 August 2014,Women
2,JAIN,KIM,KOR,top  1. | top  1. [2.35],top,49,Imst_(AUT)_2014,1 August - 2 August 2014,Women
3,JESSICA,PILZ,AUT,top  1. | 35+  4. [4.69],49+,44+,Imst_(AUT)_2014,1 August - 2 August 2014,Women
4,ANAK,VERHOEVEN,BEL,top  1. | 38+  2. [3.32],47+,44+,Imst_(AUT)_2014,1 August - 2 August 2014,Women
5,MINA,MARKOVIC,SLO,top  1. | 33+  6. [5.98],top,40,Imst_(AUT)_2014,1 August - 2 August 2014,Women
6,RISA,OTA,JPN,top  1. | 29   15. [9.08],46+,39+,Imst_(AUT)_2014,1 August - 2 August 2014,Women
7,DELANEY,MILLER,USA,top  1. | 35   5. [5.24],49,35+,Imst_(AUT)_2014,1 August - 2 August 2014,Women
8,EVGENIIA,MALAMID,RUS,top  1. | 29+  13. [8.62],46+,32+,Imst_(AUT)_2014,1 August - 2 August 2014,Women
9,HÉLÈNE,JANICOT,FRA,39+  15. | 32   9. [12.45],45+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
10,JENNY,LAVARDA,ITA,41+  13. | 28+  16. [16.22],45,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
11,MATHILDE,BECERRA,FRA,42   12. | 33+  6. [8.83],44+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
12,JULIA,CHANOURDIE,FRA,38+  17. | 30+  12. [14.28],42+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
13,DINARA,FAKHRITDINOVA,RUS,top  1. | 32   9. [7.42],41+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
14,CLAIRE,BUHRFEIND,USA,32   19. | 29+  13. [16.02],41+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
15,KATHARINA,POSCH,AUT,39+  15. | 36+  3. [6.82],41,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
16,REBEKKA,STOTZ,SUI,31   27. | 28+  16. [23.37],40+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
17,MOMOKA,ODA,JPN,top  1. | 32   9. [7.42],36+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
18,CHRISTINE,SCHRANZ,AUT,42+  11. | 28+  16. [14.65],35+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
19,CLAUDIA,GHISOLFI,ITA,31+  20. | 22+  27. [25.38],34+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
20,KATJA,DEBEVEC,SLO,30   31. | 28+  16. [24.59],33+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
21,SOLÈNE,AMOROS,FRA,31   27. | 28+  16. [23.37],31+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
22,BARBARA,BACHER,AUT,31+  20. | 25   25. [23.98],31+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
23,SOLVEIG,KORHERR,GER,41+  13. | 22+  27. [19.44],27+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
24,HANNAH,SCHUBERT,AUT,31+  20. | 24+  26. [24.45],27+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
25,ANDREA,EBNER,ITA,31+  20. | 28+  16. [21.18],23,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
26,TINA JOHNSEN,HAFSAAS,NOR,30+  30. | 28+  16. [24.19],21+,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
27,JERA,LENARDIC,SLO,26+  38. | 28+  16. [27.40],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
28,NIKKI,VAN BERGEN,NED,32+  18. | 12+  40. [27.66],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
29,ANDREA,KÜMIN,SUI,31+  20. | 19+  32. [28.17],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
29,FEDERICA,MINGOLLA,ITA,31+  20. | 19+  32. [28.17],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
31,CELINE,CUYPERS,BEL,27   37. | 27   24. [29.80],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
32,MICHAELA,KIERSCH,USA,28+  32. | 22+  27. [30.63],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
33,IVA,ONDRA,CZE,31+  20. | 12+  40. [31.26],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
34,KATHERINE,CHOONG,SUI,28+  32. | 20+  30. [31.70],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
35,ALINA,RING,SUI,28+  32. | 19+  32. [34.00],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
36,GRACE,MCKEEHAN,USA,31   27. | 12+  40. [34.50],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
37,IRATI,ANDA VILLANUEVA,ESP,26+  38. | 20   31. [34.55],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
38,MOLLY,THOMPSON-SMITH,GBR,27+  36. | 19+  32. [35.24],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
39,ELISKA,VLCKOVA,CZE,26   40. | 19+  32. [37.38],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
