Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
15,RUSTAM,GELMANOV,RUS,4t8 5b9,1t5 3b8,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
16,VLAS,GAVRILOV,RUS,3t21 5b18,1t5 3b8,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
17,MAKOTO,YAMAUCHI,JPN,4t8 5b7,0t 4b17,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
18,ARTEM,PETRAKOV,RUS,4t13 5b13,0t 2b4,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
19,KILIAN,FISCHHUBER,AUT,4t6 5b7,0t 2b6,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
20,ALBAN,LEVIER,FRA,4t10 5b9,0t 2b8,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
21,QINGHUA,WANG,CHN,2t3 4b5,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
22,JAKUB,GLOWKA,POL,2t3 4b8,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
23,RISHAT,KHAIBULLIN,KAZ,2t5 5b10,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
24,STEFAN,SCARPERI,ITA,2t6 5b11,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
25,YOSHIYUKI,OGATA,JPN,2t9 4b13,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
26,JONAS,BAUMANN,GER,1t1 5b5,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
27,HAIBIN,QU,CHN,1t1 5b12,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
28,CHEUNG-CHI SHOJI,CHAN,HKG,1t1 4b11,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
29,WINAI,RUANGRIT,THA,1t2 4b12,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
30,JOEL,ZERR,USA,1t2 3b9,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
31,CHUA,DENNIS,SGP,1t2 2b2,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
32,HONGSHU,QIU,CHN,1t2 2b3,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
33,AARON,TAN,SGP,1t3 4b8,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
34,ZIDA,MA,CHN,0t 4b8,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
35,SIN-FAI,HO,HKG,0t 4b10,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
36,LEE ZONG JUN,NICHOLAS,SGP,0t 3b7,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
36,THATTANA,RAKSACHAT,THA,0t 3b7,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
38,MUHAMMAD HILMAN,HARON,SGP,0t 2b4,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
39,JIACUO,SUOLANG,CHN,0t 1b3,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
40,TERDPOL,ARTAUI,THA,0t 0b,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Men
1,JULIANE,WURM,GER,4t4 5b6,4t8 4b6,3t6 3b6,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
2,SHAUNA,COXSEY,GBR,5t5 5b5,3t6 4b7,3t7 4b10,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
3,AKIYO,NOGUCHI,JPN,5t5 5b5,3t4 4b5,3t12 4b13,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
4,ALEX,PUCCIO,USA,4t4 4b4,4t7 4b5,2t4 3b5,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
5,ANNA,STÖHR,AUT,4t5 5b5,4t6 4b5,2t10 3b11,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
6,MARINE,THÉVENET,FRA,4t5 4b4,3t14 3b8,1t2 2b3,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
7,FANNY,GIBERT,FRA,3t4 5b6,3t15 4b19,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
8,PETRA,KLINGLER,SUI,2t4 5b7,2t2 4b8,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
9,YULIA,ABRAMCHUK,RUS,3t3 4b5,2t7 4b13,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
10,MOMOKA,ODA,JPN,3t3 4b5,2t7 4b14,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
11,ANNA,GALLYAMOVA,RUS,2t2 5b5,2t8 4b16,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
12,AYA,ONOE,JPN,3t3 4b4,2t10 4b15,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
13,RONG,JIANG,CHN,1t1 5b9,2t12 3b11,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
14,MINA,LESLIE-WUJASTYK,GBR,2t2 5b6,1t2 3b4,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
15,MÉLANIE,SANDOZ,FRA,1t1 5b6,1t4 4b10,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
16,YUKA,KOBAYASHI,JPN,3t3 4b4,1t5 4b17,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
17,VERA,ZIJLSTRA,NED,3t4 4b5,1t5 2b6,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
18,MINA,MARKOVIC,SLO,4t4 5b6,0t 3b6,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
19,HUNG YING,LEE,TPE,3t6 4b7,0t 3b12,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
20,SOL,SA,KOR,4t7 5b6,0t 2b4,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
21,MONIKA,RETSCHY,GER,1t1 4b4,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
21,KATHARINA,SAURWEIN,AUT,1t1 4b4,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
23,MEI,KOTAKE,JPN,1t1 4b5,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
24,TOMOKO,KAJIMA,JPN,1t1 4b6,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
25,WEI SZE FELICIA,LIM,SGP,1t1 4b9,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
26,GRACE,MCKEEHAN,USA,1t1 3b3,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
27,CLAIRE,KASSAY,AUS,1t1 3b5,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
28,ZHUOMA,PUBU,CHN,1t1 3b6,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
29,WANGMU,RENZENG,CHN,1t3 3b3,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
30,CLAIRE,BRESNAN,USA,1t4 3b5,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
31,KATARZYNA,EKWINSKA,POL,1t5 3b8,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
32,TAMARA,ULZHABAYEVA,KAZ,0t 4b10,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
33,PUNTARIKA,TUNYAVANICH,THA,0t 3b3,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
34,LAMU,RENQING,CHN,0t 3b6,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
35,GOH HUI CHEN,JANET,SGP,0t 3b7,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
36,VIRGITA,NADYA PUTRI,INA,0t 3b8,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
37,XUHUA,PAN,CHN,0t 2b4,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
38,PANKAEW,PLYPOOLSUP,THA,0t 1b2,,,Chongqing_(CHN)_2014,26 April - 27 April 2014,Women
1,DMITRII,SHARAFUTDINOV,RUS,3t7 5b8,3t8 4b9,3t3 4b4,Baku_(AZE)_2014,3 May - 4 May 2014,Men
2,JAN,HOJER,GER,2t6 4b5,3t11 3b10,2t2 4b5,Baku_(AZE)_2014,3 May - 4 May 2014,Men
3,RUSTAM,GELMANOV,RUS,3t5 4b6,3t4 3b3,2t2 3b3,Baku_(AZE)_2014,3 May - 4 May 2014,Men
4,KILIAN,FISCHHUBER,AUT,2t4 5b8,3t4 3b3,2t5 3b4,Baku_(AZE)_2014,3 May - 4 May 2014,Men
5,JEREMY,BONDER,FRA,1t1 2b2,3t9 3b8,1t4 3b9,Baku_(AZE)_2014,3 May - 4 May 2014,Men
6,KOKORO,FUJII,JPN,1t6 4b12,2t5 4b7,1t8 2b9,Baku_(AZE)_2014,3 May - 4 May 2014,Men
7,JAMES,KASSAY,AUS,1t3 3b6,2t9 2b5,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
8,MAURICIO,HUERTA,MEX,1t10 3b14,1t2 2b2,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
9,STEFAN,SCARPERI,ITA,1t4 3b6,1t2 1b1,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
10,MAKOTO,YAMAUCHI,JPN,1t6 3b11,1t3 3b12,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
11,ALBAN,LEVIER,FRA,3t11 4b8,1t3 3b15,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
12,TOMOAKI,TAKATA,JPN,1t3 4b9,1t4 2b7,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
13,NICKY,DE LEEUW,NED,1t4 4b5,1t5 3b10,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
14,JORG,VERHOEVEN,NED,1t3 4b11,1t5 1b3,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
15,GUILLAUME,GLAIRON MONDET,FRA,1t3 5b9,1t6 4b10,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
16,JERNEJ,KRUDER,SLO,1t2 4b7,0t 3b8,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
17,ROLANDS,RUGENS,LAT,2t7 4b10,0t 2b4,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
18,GHOLAMALI,BARATZADEH,IRI,1t5 4b6,0t 2b7,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
19,MARCO ANTONIO,JUBES ANGARITA,ESP,1t8 2b7,0t 1b3,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
20,JONAS,BAUMANN,GER,0t 4b7,0t 1b4,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
21,ARTEM,PETRAKOV,RUS,0t 3b6,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
22,PIOTR,BUNSCH,POL,0t 3b9,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
22,ORRIN,COLEY,GBR,0t 3b9,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
24,JOEL,ZERR,USA,0t 3b10,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
25,SANTIAGO,DE ALBA FLORES,MEX,0t 3b11,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
25,IGNACIO,SANCHEZ GONZÁLEZ,ESP,0t 3b11,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
27,ARASH,DOUSTARIAN,IRI,0t 2b2,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
28,OLEG,BELIAKOV,RUS,0t 2b4,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
28,TSUKURU,HORI,JPN,0t 2b4,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
30,GURAM,DABRUNDASHVILI,GEO,0t 2b6,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
31,MOJTABA,KHODAEIDAMERCHIDARSI,IRI,0t 2b7,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
32,CARLOS JOSE,CATARI RAMONES,ESP,0t 2b8,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
33,BURAK,DULGEROGLU,TUR,0t 2b12,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
34,BERKAN,AKSU,TUR,0t 1b1,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
34,MOHAMMADSADEGH,YOSEFI,IRI,0t 1b1,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
36,REZA,KOLASANGIAN,IRI,0t 1b4,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
37,GIORGI,GABULDANI,GEO,0t 1b5,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
38,AMIL,ALIYEV,AZE,0t 0b,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
38,BABEK,IBADOV,AZE,0t 0b,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
38,EREKLE,MIKELADZE,GEO,0t 0b,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
38,LASHA,MITAISHVILI,GEO,0t 0b,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
38,RAMEL,RAHIMKHANOV,AZE,0t 0b,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
38,GULBALA,SAFAROV,AZE,0t 0b,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
38,ÖVGÜN,YILDIRIM,TUR,0t 0b,,,Baku_(AZE)_2014,3 May - 4 May 2014,Men
1,ANNA,STÖHR,AUT,5t8 5b8,2t4 4b6,4t4 4b4,Baku_(AZE)_2014,3 May - 4 May 2014,Women
2,AKIYO,NOGUCHI,JPN,5t10 5b10,3t5 3b3,4t5 4b4,Baku_(AZE)_2014,3 May - 4 May 2014,Women
3,SHAUNA,COXSEY,GBR,5t9 5b9,2t3 4b5,4t5 4b5,Baku_(AZE)_2014,3 May - 4 May 2014,Women
4,JULIANE,WURM,GER,5t6 5b6,3t5 4b6,4t7 4b5,Baku_(AZE)_2014,3 May - 4 May 2014,Women
5,MINA,MARKOVIC,SLO,4t5 4b5,2t5 3b4,2t4 4b4,Baku_(AZE)_2014,3 May - 4 May 2014,Women
6,ALEX,PUCCIO,USA,5t5 5b5,3t3 4b4,1t2 2b3,Baku_(AZE)_2014,3 May - 4 May 2014,Women
7,MARINE,THÉVENET,FRA,4t7 4b7,1t1 3b5,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
8,MOMOKA,ODA,JPN,4t4 4b4,1t1 3b6,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
9,DINARA,FAKHRITDINOVA,RUS,4t4 4b4,1t2 4b6,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
10,OLGA,IAKOVLEVA,RUS,4t4 4b4,1t2 3b4,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
11,FANNY,GIBERT,FRA,4t11 4b11,1t2 3b4,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
12,KATHARINA,SAURWEIN,AUT,3t3 3b3,1t2 3b6,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
13,MONIKA,RETSCHY,GER,3t3 5b10,1t3 4b8,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
14,MINA,LESLIE-WUJASTYK,GBR,3t3 3b3,1t3 3b4,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
15,TATIANA,SHEMULINKINA,RUS,4t10 4b9,1t3 3b9,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
16,SABINE,BACHER,AUT,4t5 4b5,0t 2b2,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
16,ELNAZ,REKABI,IRI,4t5 4b5,0t 2b2,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
18,EKATERINA,KIPRIIANOVA,RUS,4t6 4b4,0t 2b2,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
19,GRACE,MCKEEHAN,USA,4t7 4b7,0t 2b6,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
20,VERA,ZIJLSTRA,NED,4t8 4b8,0t 1b2,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
21,MÉLANIE,SANDOZ,FRA,3t6 3b5,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
22,CLAIRE,BRESNAN,USA,2t2 4b12,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
23,KAORI,HOSONO,JPN,2t2 2b2,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
24,MIURA,HAWKINS,USA,2t3 3b6,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
25,YUKI,MATSUSHIMA,JPN,1t1 3b5,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
26,FARNAZ,ESMAEILZADEH,IRI,1t1 2b2,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
27,SALOME,MESHVELIANI,GEO,1t1 1b1,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
27,JENNIFER,WOOD,GBR,1t1 1b1,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
29,CLAIRE,KASSAY,AUS,1t2 1b1,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
30,ZAHRA,REZAEI,IRI,0t 1b1,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
31,TERESA,TROYA GIL,ESP,0t 1b2,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
32,MARYAM,ALIKHANI,IRI,0t 1b4,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
32,ANNA,DULARIDZE,GEO,0t 1b4,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
34,EBRU,DILLI,TUR,0t 1b5,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
34,AYSEL,SULTANOVA,AZE,0t 1b5,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
36,BUKET,AKÇA,TUR,0t 1b6,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
37,KONUL,HUSEYNOVA,AZE,0t 0b,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
37,SIMA,SEFEROVA,AZE,0t 0b,,,Baku_(AZE)_2014,3 May - 4 May 2014,Women
1,JAN,HOJER,GER,5t10 5b7,3t8 4b7,3t7 3b7,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
2,DMITRII,SHARAFUTDINOV,RUS,5t14 5b13,3t4 4b6,3t10 4b14,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
3,KILIAN,FISCHHUBER,AUT,5t10 5b9,3t7 4b7,2t7 2b7,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
4,REI,SUGIMOTO,JPN,5t10 5b8,3t12 4b11,2t23 3b22,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
5,TSUKURU,HORI,JPN,5t15 5b14,3t7 4b6,0t 2b11,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
6,JERNEJ,KRUDER,SLO,5t8 5b8,4t12 4b7,0t 0b,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
7,GABRIELE,MORONI,ITA,4t6 5b8,3t12 3b9,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
8,MAKOTO,YAMAUCHI,JPN,4t11 4b5,3t12 3b10,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
9,ANDRZEJ,MECHERZYNSKI-WIKTOR,POL,5t10 5b8,2t3 4b7,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
10,GUILLAUME,GLAIRON MONDET,FRA,4t8 4b5,2t3 3b8,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
11,MARTIN,STRANIK,CZE,5t15 5b15,2t4 3b7,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
12,ROLANDS,RUGENS,LAT,5t6 5b5,2t6 4b19,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
13,KIPRAS,BALTRUNAS,LTU,4t8 5b8,2t8 3b5,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
14,STEFAN,DANKER,GER,4t6 5b7,2t9 3b11,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
15,RUSTAM,GELMANOV,RUS,5t10 5b10,1t1 3b3,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
16,JAMES,KASSAY,AUS,4t9 4b7,1t3 3b8,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
17,JEREMY,BONDER,FRA,4t7 5b7,1t4 3b5,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
18,KEVIN,HEINIGER,SUI,3t5 4b15,1t4 2b5,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
19,TOMOA,NARASAKI,JPN,5t15 5b12,1t6 4b11,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
20,BENJAMIN,BLASER,SUI,5t14 5b9,0t 2b4,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
21,MATHIAS,CONRAD,GER,4t6 5b9,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
21,SEAN,MCCOLL,CAN,4t6 5b9,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
21,THOMAS,TAUPORN,GER,3t6 4b5,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
24,GHOLAMALI,BARATZADEH,IRI,3t7 4b12,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
25,KEVIN,HEMUND,SUI,3t8 4b11,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
25,VADIM,TIMONOV,RUS,4t6 5b11,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
27,THOMAS,FARRELL,AUS,4t8 5b13,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
27,ARMAN,TER-MINASYAN,RUS,3t9 3b7,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
29,MARCO ANTONIO,JUBES ANGARITA,ESP,3t12 3b11,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
29,ALBAN,LEVIER,FRA,4t9 5b10,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
31,THOMAS,CALEYRON,FRA,4t9 5b12,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
31,JORG,VERHOEVEN,NED,2t2 4b4,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
33,VLAS,GAVRILOV,RUS,4t11 4b7,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
33,DOMEN,SKOFIC,SLO,2t3 4b12,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
35,JONAS,BAUMANN,GER,4t12 5b12,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
35,ALFONS,DORNAUER,AUT,2t4 3b11,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
37,KOKORO,FUJII,JPN,2t5 4b10,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
37,SEBASTIEN,LAZURE,CAN,4t12 5b13,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
39,JAN,CHVALA,CZE,4t12 4b10,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
39,NICKY,DE LEEUW,NED,2t5 3b5,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
41,JAKUB,GLOWKA,POL,4t13 5b15,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
41,DIMITRI,VOGT,SUI,2t5 2b5,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
41,ELIAS,WEILER,AUT,2t5 2b5,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
44,FRANZ,KRAKENBERGER,SUI,4t15 5b14,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
45,CARLOS JOSE,CATARI RAMONES,ESP,4t16 4b13,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
45,MICHAEL,PICCOLRUAZ,ITA,2t6 4b10,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
47,DAVID,BARRANS,GBR,2t7 4b17,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
47,IGNACIO,SANCHEZ GONZÁLEZ,ESP,4t19 5b20,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
49,MATTHEW,COUSINS,GBR,2t8 3b13,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
49,JAKUB,JODLOWSKI,POL,4t21 4b17,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
51,KENNETH,ELVEGÅRD,NOR,2t8 2b8,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
51,MAURICIO,HUERTA,MEX,3t5 4b7,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
53,PIOTR,BUNSCH,POL,1t1 2b5,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
53,STEFAN,SCARPERI,ITA,3t5 3b5,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
55,VILIMANTAS,PETRASIUNAS,LTU,3t9 4b11,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
55,JOEL,ZERR,USA,1t2 2b4,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
57,JURIJS,KRASANOVS,LAT,1t2 1b2,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
57,THILO JELDRIK,SCHRÖTER,NOR,2t2 4b10,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
59,MOJTABA,KHODAEIDAMERCHIDARSI,IRI,2t3 2b3,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
59,MARCO,MÜLLER,SUI,1t5 2b5,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
61,GEORGE,MARIS,ROU,0t 2b4,,,Grindelwald_(SUI)_2014,10 May - 11 May 2014,Men
