Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
25,MATHIAS,CONRAD,GER,3t8 4b7,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
25,MARIO,LECHNER,AUT,2t2 4b5,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
27,STEFANO,GHISOLFI,ITA,2t4 5b8,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
27,REMO,SOMMER,SUI,3t9 4b9,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
29,YURY,NOVITSKIY,RUS,3t11 4b9,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
29,ARMAN,TER-MINASYAN,RUS,2t4 3b3,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
31,CHRISTIAN,CORE,ITA,2t2 3b3,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
31,REI,SUGIMOTO,JPN,2t6 5b11,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
33,JAHA,KIM,KOR,2t6 4b8,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
33,JONATHAN,PARTRIDGE,GBR,2t2 3b4,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
35,MICHELE,CAMINATI,ITA,2t3 3b4,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
35,STEFAN,SCARPERI,ITA,2t11 5b22,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
37,PHILIPPE,ALLENSPACH,SUI,2t4 4b8,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
37,CHRISTOPHER,WEBB-PARSONS,AUS,1t1 5b11,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
39,NICCOLO',CERIA,ITA,1t1 5b12,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
39,IGNASI,TARRAZONA GASQUE,ESP,2t4 4b9,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
41,MIKHAIL,CHERNIKOV,RUS,1t1 4b4,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
41,LÉON,GENECAND,SUI,2t7 5b21,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
43,BRUNO,MACIAS MATUTANO,ESP,1t1 4b7,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
43,ROLANDS,RUGENS,LAT,2t9 3b8,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
45,DAVID,BARRANS,GBR,1t1 4b6,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
45,JERNEJ,KRUDER,SLO,1t3 5b10,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
47,MARKUS,HOPPE,GER,1t1 2b2,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
47,ONDREJ,NEVELIK,CZE,1t3 4b12,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
49,STEFAN,DANKER,GER,1t1 2b3,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
49,SERGEI,SINITCYN,RUS,1t3 3b8,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
51,KIPRAS,BALTRUNAS,LTU,1t4 3b9,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
51,RAFET SERKAN,ERCAN,TUR,1t4 3b8,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
53,GIORGI,GABULDANI,GEO,0t 1b3,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
53,CASPER,TEN SIJTHOFF,NED,1t7 5b14,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
55,VILIMANTAS,PETRASIUNAS,LTU,0t 2b10,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
56,EREKLE,MIKELADZE,GEO,0t 1b1,,,Milano_(ITA)_2011,14 April - 17 April 2011,Men
1,JAIN,KIM,KOR,2t2 4b4,3t7 3b5,3t5 3b4,Milano_(ITA)_2011,14 April - 17 April 2011,Women
2,ANNA,STÖHR,AUT,3t4 5b6,4t6 4b6,2t4 4b7,Milano_(ITA)_2011,14 April - 17 April 2011,Women
3,MELISSA,LE NEVE,FRA,2t3 4b4,2t3 3b5,2t4 4b9,Milano_(ITA)_2011,14 April - 17 April 2011,Women
4,AKIYO,NOGUCHI,JPN,5t8 5b7,3t3 4b15,2t6 3b8,Milano_(ITA)_2011,14 April - 17 April 2011,Women
5,MINA,MARKOVIC,SLO,3t7 4b8,3t7 3b5,1t1 3b3,Milano_(ITA)_2011,14 April - 17 April 2011,Women
6,ALEX,PUCCIO,USA,4t7 5b7,3t10 4b11,1t6 4b9,Milano_(ITA)_2011,14 April - 17 April 2011,Women
7,ALIZÉE,DUFRAISSE,FRA,2t3 4b7,2t5 4b9,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
8,ALEX,JOHNSON,USA,2t2 4b4,1t1 4b6,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
9,MÉLANIE,SANDOZ,FRA,3t5 3b4,1t1 3b5,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
10,PETRA,KLINGLER,SUI,1t1 5b11,1t1 3b8,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
11,MARINE,THÉVENET,FRA,1t1 4b6,1t1 2b5,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
12,ANNE-LAURE,CHEVRIER,FRA,3t7 4b7,1t2 4b15,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
13,VERA,ZIJLSTRA,NED,2t3 5b7,1t3 2b2,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
14,CECILE,AVEZOU,FRA,2t6 4b9,1t3 2b4,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
15,JULIANE,WURM,GER,3t7 4b10,1t4 3b12,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
16,KATHARINA,SAURWEIN,AUT,2t8 5b13,1t6 4b11,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
17,EVGENIIA,MALAMID,RUS,1t1 4b5,0t 3b5,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
18,KATHARINA,POSCH,AUT,1t1 5b10,0t 2b3,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
19,MORGANE,AVELINE,FRA,2t4 3b7,0t 2b5,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
20,ELENA,CHIAPPA,ITA,2t8 3b11,0t 2b6,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
21,REBEKKA,STOTZ,SUI,1t1 4b8,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
22,SABINE,BACHER,AUT,1t1 3b6,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
23,ASAKI,HAGIWARA,JPN,1t1 2b2,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
23,TAMARA,ULZHABAYEVA,KAZ,1t1 2b2,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
25,ANNA,GALLYAMOVA,RUS,1t2 4b10,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
26,TABEA,SCHWAB,SUI,1t2 3b4,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
27,ALEXANDRA,EYER,SUI,1t2 3b5,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
28,ANNA,TSYGANOVA,RUS,1t2 3b8,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
29,JESSICA,FAURE,FRA,1t3 2b3,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
30,JENNY,LAVARDA,ITA,1t4 2b3,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
31,SOL,SA,KOR,0t 4b5,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
32,OLGA,BIBIK,RUS,0t 4b10,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
33,YANA,CHERESHNEVA,RUS,0t 3b4,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
34,EMILIE,ABGRALL,FRA,0t 3b6,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
35,ANOUK,PIOLA,SUI,0t 2b4,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
35,EMILIE,VERDIER,FRA,0t 2b4,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
37,MARINE,DELPIERRE,FRA,0t 2b5,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
37,DIANE,MERRICK,GBR,0t 2b5,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
39,AMANDA,ROHNER,SUI,0t 2b9,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
40,KSENIA,SDOBNIKOVA,RUS,0t 1b1,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
41,ANNA,BORELLA,ITA,0t 1b2,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
42,AGATA,MODRZEJEWSKA,POL,0t 1b5,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
43,SYLWIA,BUCZEK,POL,0t 1b10,,,Milano_(ITA)_2011,14 April - 17 April 2011,Women
1,GUILLAUME,GLAIRON MONDET,FRA,5t5 5b5,2t5 3b8,3t3 4b6,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
2,DMITRII,SHARAFUTDINOV,RUS,5t5 5b5,2t3 3b7,3t6 4b9,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
3,KILIAN,FISCHHUBER,AUT,5t6 5b6,2t3 2b3,2t3 4b6,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
4,LOÏC,GAIDIOZ,FRA,5t7 5b6,2t3 2b3,2t5 4b11,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
5,ALEKSEY,RUBTSOV,RUS,5t5 5b5,2t3 3b4,1t1 4b5,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
6,FABIEN,COMINA,FRA,5t9 5b8,2t4 2b3,0t 4b9,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
7,LUKAS,ENNEMOSER,AUT,4t4 5b8,2t5 2b3,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
8,TSUKURU,HORI,JPN,5t5 5b5,1t1 4b13,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
9,STEWART,WATSON,GBR,5t6 5b6,1t1 3b4,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
10,JONAS,BAUMANN,GER,4t5 5b6,1t1 2b3,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
11,FRANCOIS,KAISER,FRA,5t6 5b5,1t2 2b3,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
12,ONDREJ,SVUB,SVK,4t6 5b6,1t3 3b6,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
13,KLEMEN,BECAN,SLO,5t5 5b5,1t3 3b8,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
14,MATTHIAS,MÜLLER,SUI,4t6 5b7,1t4 2b8,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
15,JERNEJ,KRUDER,SLO,5t7 5b6,0t 3b7,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
16,CASPER,TEN SIJTHOFF,NED,4t6 5b5,0t 2b2,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
17,STEFAN,DANKER,GER,5t8 5b7,0t 2b4,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
18,JURE,BECAN,SLO,5t7 5b7,0t 2b5,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
19,DOMEN,SKOFIC,SLO,5t12 5b8,0t 1b2,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
20,REMO,SOMMER,SUI,5t11 5b8,0t 0b,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
21,BRUNO,MACIAS MATUTANO,ESP,4t8 5b6,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
22,ANTON,JOHANSONN,FIN,4t8 5b7,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
23,RUSTAM,GELMANOV,RUS,4t8 5b9,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
24,KEITA,MOGAKI,JPN,4t8 4b4,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
25,ONDREJ,NEVELIK,CZE,4t9 5b9,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
25,JURE,RAZTRESEN,SLO,4t9 5b9,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
27,BAPTISTE,NOMINE,FRA,4t9 5b11,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
28,CHRISTOPHER,WEBB-PARSONS,AUS,3t3 5b8,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
29,MYKHAYLO,SHALAGIN,UKR,3t4 5b5,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
30,WOUTER,JONGENEELEN,NED,3t4 5b7,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
31,MATHIAS,CONRAD,GER,3t5 5b5,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
32,YOHANN,DARD,FRA,3t5 5b7,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
32,OLIVIER,HEQUIN,FRA,3t5 5b7,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
34,MIKHAIL,CHERNIKOV,RUS,3t5 4b4,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
35,THOMAS,CALEYRON,FRA,3t5 4b6,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
35,NICCOLO',CERIA,ITA,3t5 4b6,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
37,KEVIN,HEMUND,SUI,3t5 4b8,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
38,IGNASI,TARRAZONA GASQUE,ESP,3t6 5b7,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
39,JONATHAN,PARTRIDGE,GBR,3t7 5b10,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
40,IGNACIO,SANCHEZ GONZÁLEZ,ESP,3t8 5b12,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
41,ARMAN,TER-MINASYAN,RUS,2t2 5b6,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
42,BASTIEN,GERLAND,FRA,2t2 5b8,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
43,STEFANO,GHISOLFI,ITA,2t2 5b9,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
44,STEFAN,SCARPERI,ITA,2t2 3b3,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
45,PETER,PUTZ,AUT,2t4 4b8,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
46,RAFET SERKAN,ERCAN,TUR,2t4 4b10,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
47,FRANCESCO,VETTORATA,ITA,2t5 2b3,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
48,ALEXANDR,NIKOLAEV,RUS,2t6 4b7,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
49,PETER,WÜRTH,GER,1t2 2b4,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
50,MATEJ,SVUB,SVK,1t2 2b6,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Men
1,ANNA,STÖHR,AUT,3t4 4b4,3t4 4b5,2t3 4b6,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
2,AKIYO,NOGUCHI,JPN,4t6 5b6,2t2 3b3,2t6 3b6,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
3,ALEX,PUCCIO,USA,3t6 5b8,2t3 3b7,1t3 3b6,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
4,KATJA,VIDMAR,SLO,1t1 5b7,2t4 3b4,0t 3b10,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
5,JENNY,LAVARDA,ITA,1t1 3b4,2t2 2b2,0t 1b1,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
6,NATALIJA,GROS,SLO,2t3 4b4,2t3 2b3,0t 1b2,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
7,OLGA,SHALAGINA,UKR,1t1 4b6,2t4 3b5,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
8,MELISSA,LE NEVE,FRA,2t2 5b8,2t4 2b4,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
9,KATHARINA,SAURWEIN,AUT,2t2 5b6,2t5 3b7,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
10,ALEX,JOHNSON,USA,3t6 3b5,2t6 2b6,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
11,MINA,MARKOVIC,SLO,3t4 5b5,1t1 2b2,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
12,ALEXANDRA,EYER,SUI,1t1 5b5,1t2 2b2,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
13,MÉLANIE,SANDOZ,FRA,4t6 5b6,1t3 1b3,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
14,OLGA,BIBIK,RUS,1t1 5b6,0t 3b4,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
15,PETRA,KLINGLER,SUI,3t7 5b6,0t 2b3,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
16,ALIZÉE,DUFRAISSE,FRA,2t5 5b6,0t 1b1,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
17,ANNE-LAURE,CHEVRIER,FRA,1t1 3b3,0t 0b,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
18,KATJA,DEBEVEC,SLO,1t1 3b4,0t 0b,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
19,KAROLINA,NEVELIKOVA,CZE,1t1 2b2,0t 0b,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
20,MOMOKA,ODA,JPN,2t5 4b5,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
21,GANNA,SAVCHENKO,UKR,1t1 2b2,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
22,MARINE,DELPIERRE,FRA,1t2 5b7,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
23,CECILE,AVEZOU,FRA,1t2 4b5,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
24,SABINE,BACHER,AUT,1t2 3b4,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
25,TABEA,SCHWAB,SUI,1t2 3b5,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
26,KSENIA,SDOBNIKOVA,RUS,1t2 3b6,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
27,MAJA,STREMFELJ,SLO,1t3 5b11,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
28,MATEJA,HOHKRAUT,SLO,1t3 4b7,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
28,ATORI,YASUDA,JPN,1t3 4b7,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
30,DIANE,MERRICK,GBR,1t4 4b9,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
31,VERA,ZIJLSTRA,NED,1t4 3b6,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
32,EVGENIIA,MALAMID,RUS,0t 3b3,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
33,MORGANE,AVELINE,FRA,0t 1b1,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
33,RISA,OTA,JPN,0t 1b1,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
35,OLGA,KULISH,UKR,0t 1b2,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
36,MARIYA,MULYAR,UKR,0t 1b9,,,Dragomer_(SLO)_2011,7 May - 8 May 2011,Women
1,DMITRII,SHARAFUTDINOV,RUS,5t9 5b9,1t1 3b6,1t4 4b7,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
2,KLEMEN,BECAN,SLO,3t10 4b10,2t4 2b2,1t5 4b12,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
3,LUKAS,ENNEMOSER,AUT,3t4 5b9,1t1 1b1,0t 3b9,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
4,LOÏC,GAIDIOZ,FRA,3t3 3b3,1t2 2b3,0t 2b2,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
4,JERNEJ,KRUDER,SLO,3t4 4b4,1t2 2b3,0t 2b2,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
6,RUSTAM,GELMANOV,RUS,3t4 3b4,1t1 2b2,0t 2b6,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
7,MARTIN,STRANIK,CZE,3t4 4b4,1t3 3b11,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
8,THOMAS,CALEYRON,FRA,4t7 4b6,1t3 2b3,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
9,JAKOB,SCHUBERT,AUT,4t6 5b8,1t3 2b6,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
10,CASPER,TEN SIJTHOFF,NED,4t9 4b9,1t4 2b4,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
11,BENJAMIN,BLASER,SUI,4t11 4b9,0t 3b15,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
12,ALEKSEY,RUBTSOV,RUS,3t4 5b14,0t 2b2,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
13,WOUTER,JONGENEELEN,NED,3t5 3b5,0t 2b3,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
14,CÉDRIC,LACHAT,SUI,4t4 4b4,0t 2b5,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
14,IGNACIO,SANCHEZ GONZÁLEZ,ESP,4t11 4b6,0t 2b5,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
16,ETHAN,PRINGLE,USA,3t8 3b7,0t 2b6,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
17,JEREMY,BONDER,FRA,3t10 3b9,0t 1b1,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
17,GUILLAUME,GLAIRON MONDET,FRA,3t6 4b9,0t 1b1,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
17,KEITA,MOGAKI,JPN,4t6 4b6,0t 1b1,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
20,MATHIAS,CONRAD,GER,3t10 3b9,0t 1b4,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
21,ARJAN,DE KOCK,RSA,3t15 3b14,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
21,ONDREJ,NEVELIK,CZE,3t4 4b7,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
23,KILIAN,FISCHHUBER,AUT,2t2 3b3,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
23,GABRIELE,MORONI,ITA,3t4 3b4,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
25,STEFAN,DANKER,GER,3t5 4b5,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
25,REMO,SOMMER,SUI,2t2 3b7,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
27,NICKY,DE LEEUW,NED,3t5 4b6,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
27,FRANCOIS,KAISER,FRA,2t3 4b7,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
29,ONDREJ,SVUB,SVK,2t3 3b8,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
29,STEWART,WATSON,GBR,3t6 5b11,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
31,MYKHAYLO,SHALAGIN,UKR,2t4 4b10,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
31,ARMAN,TER-MINASYAN,RUS,3t7 4b9,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
33,MARKUS,HOPPE,GER,2t4 3b3,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
33,TSUKURU,HORI,JPN,3t9 4b8,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
35,EDWARD,FEEHALLY,GBR,3t13 3b6,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
35,KEVIN,HEMUND,SUI,2t4 2b4,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
37,MAX,RUDIGIER,AUT,2t2 3b7,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
37,IGNASI,TARRAZONA GASQUE,ESP,2t5 3b6,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
39,JURE,BECAN,SLO,2t3 4b4,,,Vienna_(AUT)_2011,13 May - 14 May 2011,Men
