Rank,Name,,Country,Qualification,Final
1,SERGEY,ABDRAKHMANOV,RUS,7.310,7.17
2,YUHANG,ZHANG,CHN,8.050,7.82
3,EVGENII,VAITSEKHOVSKII,RUS,7.550,6.64
4,STANISLAV,KOKORIN,RUS,7.410,13.94
5,LIBOR,HROZA,CZE,7.660,7.34
6,SERGEI,SINITCYN,RUS,7.760,7.59
7,NING,ZHANG,CHN,7.630,11.80
8,QIXIN,ZHONG,CHN,6.730,fall
9,MÁTÉ,GÁL,HUN,9.510,
