Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
62,NIMRÓD SEBESTYÉN,TUSNÁDY,HUN,1t2z 5 5,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
63,RAM,LEVIN,ISR,0t4z 0 14,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
63,MIKEL ASIER,LINACISORO MOLINA,ESP,0t4z 0 14,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
63,TIES,VANCRAEYNEST,BEL,1t2z 6 11,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
66,SERGEI,SKORODUMOV,RUS,0t4z 0 15,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
67,EMIL,ABRAHAMSSON,SWE,0t4z 0 21,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
67,NIKOLAI,IARILOVETS,RUS,0t4z 0 16,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
69,KIPRAS,BALTRUNAS,LTU,0t3z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
69,TAMÁS,FARKAS,HUN,0t4z 0 18,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
69,BENJAMIN,HANNA,USA,0t3z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
69,YUVAL,SHEMLA,ISR,0t3z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
73,ALBERTO,GINÉS LÓPEZ,ESP,0t3z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
74,PHILIPP,MARTIN,GER,0t3z 0 6,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
75,HOSSEIN,FAMILROHANI,IRI,0t3z 0 13,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
75,KEVIN,HEINIGER,SUI,0t3z 0 6,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
77,LUDOVICO,FOSSALI,ITA,0t2z 0 3,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
77,RISHAT,KHAIBULLIN,KAZ,0t3z 0 8,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
79,LOVE YMER,ALBER,SWE,0t2z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
79,ALEJANDRO,CRESPO COBOS,ESP,0t2z 0 2,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
79,LOUIS,GUNDOLF,AUT,0t2z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
79,HANNES,VAN DUYSEN,BEL,0t2z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
83,EDUARDAS,JERIOMENKO,LTU,0t2z 0 3,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
84,TOMAS,PLEVKO,SVK,0t2z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
84,ROSEN,RUEV,BUL,0t2z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
86,JAKUB,JODLOWSKI,POL,0t2z 0 5,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
87,ÁDÁM,BAKURECZ,HUN,0t2z 0 6,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
87,JORIS,LEIPUS,LTU,0t2z 0 6,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
87,MATTEO,MANZONI,ITA,0t2z 0 6,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
90,MAREK,JELIGA,CZE,0t2z 0 7,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
91,LEONID,OSADCHYI,UKR,0t2z 0 11,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
91,MATTHAIOS,VALSAMIDIS,GRE,0t2z 0 8,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
93,FILIP,DONCHEV,BUL,0t1z 0 3,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
93,PETERIS,MEIRANS,LAT,0t1z 0 1,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
93,STEPHAN,REST,AUT,0t1z 0 1,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
96,LLUC,MACIÀ LLOBET,ESP,0t1z 0 5,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
97,ANDONI,ESPARTA FRADE,ESP,0t1z 0 12,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
97,PJAHNS,ROMANS,LAT,0t0z 0 0,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
97,THEOFANIS-ERMIS,THEOCHAROPOULOS,GRE,0t0z 0 0,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
100,ROMAN,BATSENKO,UKR,0t0z 0 0,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
100,JIM,ZEIMES,LUX,0t0z 0 0,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Men
1,JANJA,GARNBRET,SLO,5t5z 5 5,4t4z 5 5,4t4z 7 6,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
2,ORIANE,BERTONE,FRA,5t5z 8 7,3t3z 5 4,2t4z 8 10,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
3,NATALIA,GROSSMAN,USA,5t5z 12 6,2t4z 10 17,2t4z 10 10,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
4,AKIYO,NOGUCHI,JPN,5t5z 6 6,3t3z 7 7,0t3z 0 7,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
5,VITA,LUKAN,SLO,5t5z 15 12,2t3z 4 7,0t2z 0 3,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
6,KATJA,DEBEVEC,SLO,2t5z 3 10,2t3z 5 5,0t2z 0 6,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
7,MIHO,NONAKA,JPN,4t4z 6 6,2t2z 3 2,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
8,ANDREA,KÜMIN,SUI,4t5z 8 10,1t2z 1 4,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
9,BROOKE,RABOUTOU,USA,5t5z 9 9,1t2z 1 5,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
10,LUCKA,RAKOVEC,SLO,4t5z 9 14,1t2z 4 4,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
11,FRANZISKA,STERRER,AUT,5t5z 13 12,1t2z 5 6,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
12,JESSICA,PILZ,AUT,3t5z 3 7,1t2z 5 10,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
13,STASA,GEJO,SRB,4t5z 4 5,1t2z 7 6,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
14,LUCIJA,TARKUS,SLO,3t5z 4 8,1t1z 1 1,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
15,MIA,KRAMPL,SLO,5t5z 10 10,0t3z 0 21,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
16,ROXANA,WIENAND,GER,5t5z 9 9,0t2z 0 13,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
17,ELENA,KRASOVSKAIA,RUS,4t5z 9 10,0t1z 0 3,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
18,JULIA,CHANOURDIE,FRA,4t5z 9 9,0t0z 0 0,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
18,AYALA,KEREM,ISR,2t5z 2 9,0t0z 0 0,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
18,CAMILLA,MORONI,ITA,5t5z 11 9,0t0z 0 0,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
21,KYRA,CONDIE,USA,2t4z 4 6,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
21,PETRA,KLINGLER,SUI,4t5z 11 11,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
23,ALMA,BESTVATER,GER,2t4z 4 12,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
23,VIKTORIIA,MESHKOVA,RUS,4t5z 15 16,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
25,CHLOE,CAULIER,BEL,4t4z 5 5,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
25,KYLIE,CULLEN,USA,2t4z 6 13,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
27,AFRA,HÖNIG,GER,1t5z 4 12,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
27,SABINA,VAN ESSEN,NED,4t4z 8 7,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
29,LAURA,ROGORA,ITA,4t4z 9 9,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
29,ANNA,ZAIKINA,RUS,1t4z 2 9,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
31,JOHANNA,FÄRBER,AUT,1t3z 2 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
31,GIORGIA,TESIO,ITA,4t4z 10 10,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
33,SANDRA,LETTNER,AUT,1t3z 2 6,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
33,CLOTHILDE,MORIN,FRA,3t5z 4 12,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
35,FANNY,GIBERT,FRA,3t5z 6 8,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
35,JULIJA,KRUDER,SLO,1t3z 3 5,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
37,EKATERINA,KIPRIIANOVA,RUS,3t5z 6 10,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
37,SAULA,LERONDEL,FRA,1t2z 3 2,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
39,IRINA,KUZMENKO,RUS,3t5z 9 12,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
39,DARIA,NESTERENKO,UKR,1t2z 3 5,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
41,PLEUN,FRANK,NED,3t5z 10 13,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
41,HANNAH,MEUL,GER,0t4z 0 11,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
43,ELIŠKA,BULENOVÁ,CZE,3t4z 10 12,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
43,MARGARYTA,ZAKHAROVA,UKR,0t3z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
45,ANNE-SOPHIE,KOLLER,SUI,0t3z 0 7,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
45,TIBA,VROOM,NED,0t3z 0 7,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
45,LUCIE,WATILLON,BEL,3t4z 11 15,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
48,IZIAR,MARTÍNEZ ALMENDROS,ESP,3t4z 19 20,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
49,NATALIE,BÄRTSCHI,SUI,2t5z 3 10,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
49,LYNN,VAN DER MEER,NED,0t3z 0 9,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
49,MARTINA,ZANETTI,ITA,0t3z 0 9,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
52,CAMPBELL,SARINOPOULOS,USA,2t5z 9 16,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
53,ELZA ELIZABETE,BARAKA,LAT,0t3z 0 20,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
53,GIULIA,MEDICI,ITA,2t5z 13 16,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
55,INGRID,KINDLIHAGEN,NOR,2t3z 5 9,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
55,LAURA,LOIKAS,FIN,0t2z 0 3,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
55,EMILIE,PUPKO,ISR,0t2z 0 3,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
58,YAEL,TAUB,ISR,1t5z 1 8,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
59,CELINA,SCHOIBL,AUT,0t2z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
59,SOFYA,YOKOYAMA,SUI,1t4z 2 18,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
61,MAYA,DREAMER,ISR,1t4z 6 23,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
61,MONA,KELLNER,GER,0t2z 0 7,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
63,NIKA,POTAPOVA,UKR,0t1z 0 1,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
63,REGINE,STORÅ,NOR,0t1z 0 1,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
63,AIDA,TORRES ILLAMOLA,ESP,1t3z 2 12,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
63,EMMA STÖVER,WOLLEBAEK,NOR,0t1z 0 1,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
67,MATTEA,PÖTZI,AUT,1t3z 5 8,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
68,ARTA,MATELSONE,LAT,1t2z 4 7,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
69,YAEL,BAHARAD,ISR,0t4z 0 15,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
69,ADELA,BAJEROVA,CZE,0t1z 0 4,,,Meiringen_(SUI)_2021,16 April - 17 April 2021,Women
1,ADAM,ONDRA,CZE,5t5z 14 12,2t3z 7 8,4t4z 8 7,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
2,MEJDI,SCHALCK,FRA,4t5z 7 10,1t3z 12 18,3t4z 4 5,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
3,JAKOB,SCHUBERT,AUT,4t4z 8 7,1t3z 3 6,3t3z 4 4,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
4,KOKORO,FUJII,JPN,4t4z 14 13,3t4z 16 18,3t3z 12 7,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
5,ANZE,PEHARC,SLO,4t5z 11 13,1t3z 4 7,1t3z 2 8,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
6,GREGOR,VEZONIK,SLO,4t5z 16 13,1t3z 2 5,1t2z 2 2,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
7,SIMON,LORENZI,BEL,4t4z 16 16,1t2z 3 5,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
8,SEAN,BAILEY,USA,4t4z 12 11,1t2z 5 7,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
9,ALEXANDER,MEGOS,GER,4t5z 7 11,1t2z 9 9,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
10,MICKAEL,MAWEM,FRA,4t5z 8 9,0t4z 0 8,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
11,NICOLAI,UZNIK,AUT,4t5z 10 14,0t3z 0 8,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
12,MICHAEL,PICCOLRUAZ,ITA,4t4z 8 7,0t3z 0 14,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
13,COLIN,DUFFY,USA,4t5z 11 10,0t3z 0 15,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
14,SOHTA,AMAGASA,JPN,4t5z 11 12,0t3z 0 15,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
15,ALEKSEY,RUBTSOV,RUS,4t4z 6 5,0t3z 0 15,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
16,YOSHIYUKI,OGATA,JPN,5t5z 12 10,0t3z 0 16,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
17,REI,SUGIMOTO,JPN,4t5z 7 10,0t2z 0 5,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
18,PHILIPP,MARTIN,GER,3t5z 6 15,0t2z 0 8,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
19,JAN,HOJER,GER,4t4z 13 10,0t2z 0 10,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
20,CHRISTOPH,SCHWEIGER,GER,4t4z 12 10,0t1z 0 3,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
21,NATHANIEL,COLEMAN,USA,3t5z 8 8,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
22,TOMOAKI,TAKATA,JPN,3t5z 12 13,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
23,MATTHEW,COUSINS,GBR,3t4z 4 5,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
24,YANNICK,FLOHÉ,GER,3t4z 7 7,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
25,WILLIAM,RIDAL,GBR,3t4z 7 8,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
25,SERGII,TOPISHKO,UKR,3t4z 7 8,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
27,SASCHA,LEHMANN,SUI,3t4z 8 9,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
28,NATHAN,PHILLIPS,GBR,3t4z 8 10,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
29,JERNEJ,KRUDER,SLO,3t4z 9 6,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
30,NIMROD,MARCUS,ISR,3t4z 9 8,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
31,ROSS,FULKERSON,USA,3t4z 16 13,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
32,STEFAN,FELLNER,USA,3t4z 16 16,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
33,SEAN,MCCOLL,CAN,3t3z 9 6,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
34,ALEX,WATERHOUSE,GBR,3t3z 15 12,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
35,MANUEL,CORNU,FRA,2t5z 8 17,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
36,NILS,FAVRE,SUI,2t4z 5 11,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
37,ELIAS,ARRIAGADA KRÜGER,GER,2t4z 12 14,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
38,QUINN,O'FRANCIA,USA,2t4z 16 20,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
39,NICOLAS,COLLIN,BEL,2t3z 6 13,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
40,JULIEN,CLÉMENCE,SUI,2t3z 19 21,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
41,YUVAL,SHEMLA,ISR,2t2z 6 5,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
42,MAXIMILLIAN,MILNE,GBR,1t4z 4 9,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
43,PALMER,LARSEN,USA,1t3z 1 7,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
44,OSCAR,BAUDRAND,CAN,1t3z 3 7,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
45,RAM,LEVIN,ISR,1t3z 4 7,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
46,ZANDER,WALLER,USA,1t3z 5 7,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
47,ALEX,KHAZANOV,ISR,1t3z 5 9,,,Salt_Lake_City_(USA)_2021,21 May - 22 May 2021,Men
