Rank,Name,,Country,Qualification,Semi-Final,Final
1,JANJA,GARNBRET,SLO,5t5z 7 6,4t4z 8 6,4t4z 5 5
2,FANNY,GIBERT,FRA,5t5z 13 11,0t2z 0 4,4t4z 8 7
3,MIA,KRAMPL,SLO,4t5z 9 12,0t2z 0 2,3t3z 9 9
4,JULIA,CHANOURDIE,FRA,4t5z 8 13,0t2z 0 4,2t2z 5 5
5,IEVGENIIA,KAZBEKOVA,UKR,4t4z 7 6,1t1z 1 1,1t3z 3 7
6,KATJA,DEBEVEC,SLO,3t4z 6 6,0t3z 0 8,1t2z 1 6
7,VITA,LUKAN,SLO,4t5z 13 11,0t2z 0 6,
8,CAMILLA,MORONI,ITA,4t5z 9 14,0t2z 0 7,
8,LUCKA,RAKOVEC,SLO,4t5z 10 9,0t2z 0 7,
10,ALEX,JOHNSON,USA,4t4z 8 7,0t2z 0 8,
11,VANDA,MICHALKOVA,SVK,3t4z 9 10,0t1z 0 1,
12,JESSICA,PILZ,AUT,4t5z 10 12,0t1z 0 2,
12,MATTEA,PÖTZI,AUT,4t4z 18 14,0t1z 0 2,
14,NANAKO,KURA,JPN,3t4z 9 8,0t1z 0 4,
14,EMILY,PHILLIPS,GBR,4t4z 7 5,0t1z 0 4,
16,VIKTORIIA,MESHKOVA,RUS,3t4z 11 10,0t1z 0 5,
17,JOHANNA,FÄRBER,AUT,3t4z 9 6,0t0z 0 0,
17,AFRA,HÖNIG,GER,2t4z 2 4,0t0z 0 0,
17,OCEANIA,MACKENZIE,AUS,4t4z 5 4,0t0z 0 0,
17,URSKA,REPUSIC,SLO,5t5z 10 8,0t0z 0 0,
21,KYRA,CONDIE,USA,2t4z 4 6,,
21,MARGARYTA,ZAKHAROVA,UKR,3t5z 11 19,,
23,LUCIA,DÖRFFEL,GER,2t4z 5 6,,
23,AYA,SUGAWARA,JPN,3t5z 16 14,,
25,NATALIE,BÄRTSCHI,SUI,2t4z 5 8,,
25,ASHIMA,SHIRAISHI,USA,3t4z 5 5,,
27,ALMA,BESTVATER,GER,3t4z 8 8,,
27,ELENA,KRASOVSKAIA,RUS,2t4z 6 10,,
27,ANDREA,KÜMIN,SUI,3t4z 8 8,,
30,SANDRA,LETTNER,AUT,2t4z 7 9,,
31,JOANNA,NEAME,GBR,3t4z 9 8,,
31,JENNIFER,WOOD,GBR,2t4z 8 10,,
33,CHLOE,CAULIER,BEL,3t4z 10 11,,
33,ANNE-SOPHIE,KOLLER,SUI,2t4z 8 17,,
35,BERIT,SCHWAIGER,AUT,3t4z 12 10,,
35,HANNAH,SLANEY,GBR,2t4z 11 11,,
37,JULIA,PINGGERA,AUT,2t4z 3 8,,
37,ELISA,VAN DER WEL,GER,2t3z 8 9,,
39,JULIJA,KRUDER,SLO,1t4z 1 5,,
39,ROXANA,WIENAND,GER,2t4z 5 15,,
41,NATALIE,BERRY,GBR,2t4z 9 15,,
41,MARTINA,ZANETTI,ITA,1t4z 1 8,,
43,LAURA,ROGORA,ITA,2t3z 3 4,,
43,HELENE,WOLF,GER,1t4z 2 8,,
45,RONG,JIANG,CHN,2t3z 6 7,,
45,SIENNA,KOPF,USA,1t4z 2 9,,
47,SOFYA,YOKOYAMA,SUI,2t3z 11 15,,
47,YUETONG,ZHANG,CHN,1t4z 2 14,,
49,GIULIA,MEDICI,ITA,1t4z 3 17,,
49,HANNAH,MEUL,GER,1t3z 1 7,,
51,BROOKE,RABOUTOU,USA,1t3z 4 8,,
