Rank,Name,,Country,Qualification,Semi-Final,Final
1,JANJA,GARNBRET,SLO,5t5z 7 7,4t4z 8 8,4t4z 8 6
2,AKIYO,NOGUCHI,JPN,4t4z 4 4,3t3z 6 4,4t4z 12 9
3,JESSICA,PILZ,AUT,5t5z 8 8,2t4z 4 9,3t4z 8 11
4,PETRA,KLINGLER,SUI,4t4z 4 4,2t3z 8 5,1t3z 2 8
5,FUTABA,ITO,JPN,4t4z 6 4,2t3z 9 10,1t2z 1 4
6,KATJA,DEBEVEC,SLO,4t5z 5 7,4t4z 11 11,0t4z 0 10
7,FANNY,GIBERT,FRA,3t4z 3 5,2t2z 3 3,
8,ALANNAH,YIP,CAN,3t4z 5 6,1t3z 2 9,
9,ASHIMA,SHIRAISHI,USA,3t4z 4 5,1t3z 3 13,
10,CHLOE,CAULIER,BEL,5t5z 10 7,1t3z 9 12,
11,YUETONG,ZHANG,CHN,3t4z 3 4,1t2z 6 9,
12,LUCKA,RAKOVEC,SLO,5t5z 8 7,0t3z 0 12,
13,ELNAZ,REKABI,IRI,4t5z 11 9,0t3z 0 20,
14,JULIA,CHANOURDIE,FRA,3t5z 9 14,0t2z 0 3,
15,VITA,LUKAN,SLO,4t4z 8 8,0t2z 0 4,
16,MAO,NAKAMURA,JPN,3t4z 3 4,0t2z 0 7,
17,RONG,JIANG,CHN,3t4z 3 5,0t2z 0 10,
17,ALEX,JOHNSON,USA,4t4z 16 14,0t2z 0 10,
19,MARGO,HAYES,USA,3t4z 3 6,0t1z 0 4,
20,JAIN,KIM,KOR,4t4z 5 5,0t1z 0 10,
21,VALENTINA,AGUADO,ARG,3t4z 5 9,,
21,AI,MORI,JPN,3t4z 4 4,,
23,MIA,KRAMPL,SLO,3t3z 4 4,,
23,JENNIFER,WOOD,GBR,3t4z 4 5,,
25,ALMA,BESTVATER,GER,3t3z 5 3,,
25,IEVGENIIA,KAZBEKOVA,UKR,3t4z 5 4,,
27,SANDRA,LETTNER,AUT,2t4z 3 5,,
27,JOANNA,NEAME,GBR,3t4z 5 5,,
29,CHARLOTTE,ANDRE,FRA,3t4z 5 6,,
29,HUNG YING,LEE,TPE,2t4z 5 12,,
31,KYRA,CONDIE,USA,2t4z 6 7,,
31,ANNA,TSYGANOVA,RUS,3t4z 6 6,,
33,AFRA,HÖNIG,GER,3t4z 7 5,,
33,ELENA,KRASOVSKAIA,RUS,2t4z 6 11,,
35,NATSUMI,HIRANO,JPN,2t4z 7 12,,
35,SOL,SA,KOR,3t4z 9 5,,
37,SIENNA,KOPF,USA,3t3z 5 3,,
37,NAÏLÉ,MEIGNAN,FRA,1t4z 1 4,,
39,ANOUCK,JAUBERT,FRA,3t3z 7 5,,
39,EMILY,PHILLIPS,GBR,,,
41,ANNE-SOPHIE,KOLLER,SUI,,,
41,VIKTORIIA,MESHKOVA,RUS,,,
43,PAIGE,BOKLASCHUK,CAN,,,
43,NANAKO,KURA,JPN,,,
45,BEATRIX,EVANS,CAN,,,
45,OCEANIA,MACKENZIE,AUS,,,
47,LAURA,ROGORA,ITA,,,
47,LAURA,STÖCKLER,AUT,,,
49,TARA,HAYES,GBR,,,
49,JULIA,PINGGERA,AUT,,,
51,HANNAH,MEUL,GER,,,
51,IULIIA,PANTELEEVA,RUS,,,
53,SALSABILA,SALSABILA,INA,,,
53,MARGARYTA,ZAKHAROVA,UKR,,,
55,MANON,HILY,FRA,,,
55,LINDA,SJÖDIN,SWE,,,
57,HSIU-JU,LIN,TPE,,,
57,PUNTARIKA,TUNYAVANICH,THA,,,
59,VIRGITA,NADYA PUTRI,INA,,,
59,DI,NIU,CHN,,,
61,MOLLY,THOMPSON-SMITH,GBR,,,
61,LUCINDA ANN,TURNBULL,AUS,,,
63,HELOÏSE,DOUMONT,BEL,,,
63,ALLISON,VEST,CAN,,,
65,ANNA,DAVEY,AUS,,,
65,WAI-PING,YU,HKG,,,
67,TIFFANY,MELIUS,AUS,,,
67,YILING,SONG,CHN,,,
69,MADISON,FISCHER,CAN,,,
69,ALIAKSANDRA,MISIUKEVICH,BLR,,,
71,VALIANTSINA,CHAMIAKINA,BLR,,,
71,HEEYEON,PARK,KOR,,,
73,NURUL,IQAMAH,INA,,,
73,VERA,ZIJLSTRA,NED,,,
75,ANDREA,ROJAS,ECU,,,
75,SARAH,TETZLAFF,NZL,,,
77,ALEKSANDRA,KALUCKA,POL,,,
77,NATALIA,KALUCKA,POL,,,
77,ALEKSANDRA,MIROSLAW,POL,,,
77,ARIES,SUSANTI RAHAYU,INA,,,
77,CHOIRUL,UMI CAHYANING AYUB,INA,,,
82,YUZHEN,BAIMA,CHN,,,
82,KA-YAN,WONG,HKG,,,
84,ANNA,BROZEK,POL,,,
84,PATRYCJA,CHUDZIAK,POL,,,
