Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
19,NATHAN,PHILLIPS,GBR,5t5z 5 5,0t3z 0 8,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
20,GREGOR,VEZONIK,SLO,5t5z 10 5,0t3z 0 11,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
21,KAI,HARADA,JPN,4t5z 4 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
21,JAN,HOJER,GER,4t5z 4 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
21,REI,KAWAMATA,JPN,4t5z 5 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
24,SEAN,MCCOLL,CAN,4t5z 7 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
25,MARCELLO,BOMBARDI,ITA,4t5z 7 12,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
25,FLORIAN,KLINGLER,AUT,4t5z 5 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
27,MICKAEL,MAWEM,FRA,4t5z 8 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
27,MICHAEL,PICCOLRUAZ,ITA,4t5z 5 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
29,WILLIAM,BOSI,GBR,4t5z 6 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
29,ALFONS,DORNAUER,AUT,4t5z 6 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
29,MEICHI,NARASAKI,JPN,4t5z 10 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
32,FEDIR,SAMOILOV,UKR,4t5z 10 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
33,RAM,LEVIN,ISR,4t5z 11 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
33,ELKO,SCHELLINGERHOUT,NED,4t5z 8 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
35,GHOLAMALI,BARATZADEH,IRI,4t5z 9 11,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
35,RUDOLPH,RUANA,USA,4t5z 12 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
37,LOÏC,TIMMERMANS,BEL,4t5z 13 13,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
37,VADIM,TIMONOV,RUS,4t5z 11 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
39,TAMÁS,FARKAS,HUN,4t5z 13 11,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
39,YANNICK,FLOHÉ,GER,4t4z 4 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
41,MANUEL,CORNU,FRA,4t4z 5 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
41,SIMON,LORENZI,BEL,4t4z 10 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
43,MARTIN,STRANIK,CZE,3t5z 5 15,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
43,SERGII,TOPISHKO,UKR,4t4z 7 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
45,BJØRN,ARNEL IISAGER,DEN,3t5z 4 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
45,NILS,FAVRE,SUI,3t5z 7 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
47,NIKOLAI,IARILOVETS,RUS,3t5z 9 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
47,JAKOB,SCHUBERT,AUT,3t4z 4 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
49,DAVID,BARRANS,GBR,3t4z 6 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
49,JAKUB,KONECNY,CZE,3t4z 4 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
51,ALBAN,LEVIER,FRA,3t4z 7 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
51,NIMROD,MARCUS,ISR,3t4z 5 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
53,ZACH,GALLA,USA,3t4z 6 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
53,ZAN,LOVENJAK SUDAR,SLO,3t4z 6 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
53,DOMEN,SKOFIC,SLO,2t5z 3 14,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
56,NICOLAI,UZNIK,AUT,2t5z 4 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
57,MAX,KLEESATTEL,GER,2t4z 2 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
57,AIDAN,ROBERTS,GBR,3t4z 7 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
59,SEAN,BAILEY,USA,2t4z 5 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
59,SASCHA,LEHMANN,SUI,3t4z 8 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
61,CESAR,GROSSO,BRA,2t4z 5 14,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
61,YUVAL,SHEMLA,ISR,3t4z 8 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
63,SAM,AVEZOU,FRA,3t4z 9 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
63,ROMAIN,DESGRANGES,FRA,2t4z 7 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
63,SERGEI,SKORODUMOV,RUS,2t4z 7 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
66,MATIC,KOTAR,SLO,3t4z 13 15,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
67,THEIS LINDEGREN,ELFENBEIN,DEN,2t3z 8 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
67,WILLIAM,RIDAL,GBR,3t3z 5 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
67,FREDRIK,SERLACHIUS,SWE,3t3z 5 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
70,PHILIPP,MARTIN,GER,1t5z 1 13,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
71,KEVIN,HEINIGER,SUI,1t4z 1 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
71,GEORG,PARMA,AUT,3t3z 7 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
73,NINO,GRÜNENFELDER,SUI,1t3z 1 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
73,HANNES,PUMAN,SWE,2t5z 2 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
75,BENJAMIN,BLASER,SUI,1t3z 2 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
75,THILO JELDRIK,SCHRÖTER,NOR,2t5z 3 11,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
77,ERIC,LOPEZ MATEOS,ESP,1t3z 2 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
77,SERGEI,LUZHETSKII,RUS,2t5z 7 14,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
77,MYKHAYIL,TKACHUK,UKR,1t3z 2 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
80,DYLAN,BARKS,USA,2t5z 8 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
81,MIKEL ASIER,LINACISORO MOLINA,ESP,1t3z 2 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
81,SOMA,STROMMER,HUN,2t3z 3 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
83,JAVIER,CANO BLAZQUEZ,ESP,2t3z 5 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
83,AMIR,NOURI,IRI,1t3z 2 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
85,LOUIS,BÉTRISEY,SUI,1t3z 3 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
85,DOMINIK,HAERTL,AUT,2t3z 6 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
87,DYLAN,CHUAT,SUI,2t3z 7 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
87,DON,VAN LAERE,NED,1t3z 4 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
89,PHILIPP,GEISENHOFF,SUI,2t3z 7 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
89,LASA,TEMI,INA,1t3z 5 11,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
91,LETO,CAVÉ,NED,1t3z 6 11,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
91,LUKA,POTOCAR,SLO,2t2z 4 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
93,STEPAN,STRANIK,CZE,1t5z 1 17,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
93,FRANCESCO,VETTORATA,ITA,1t2z 2 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
95,CARLOS FELIPE,GRANJA LOPEZ,ECU,1t4z 1 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
95,THOMAS,SALAKENOS,BEL,0t3z 0 13,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
97,ARNAUD,ANSION,BEL,0t2z 0 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
97,DIMITRI,VOGT,SUI,1t3z 1 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
99,LUDOVICO,FOSSALI,ITA,1t3z 4 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
99,OR,MINIELY,ISR,0t2z 0 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
101,FATCHUR,ROJI,INA,1t2z 3 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
101,ALEKSANDR,SHIKOV,RUS,0t2z 0 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
103,BEN,ABEL,AUS,1t2z 3 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
103,TOMI,SALO,FIN,0t2z 0 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
105,JOÃO,EVORA,POR,1t2z 4 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
105,TOMMI,HAAPALA,FIN,0t1z 0 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
107,SINGH,ADARSH,IND,1t2z 4 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
107,MARK,CHAN CHONG KIAT,SGP,0t1z 0 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
109,BOHDAN,BOTNAR,UKR,0t3z 0 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
109,ALIAKSANDR,IVANOU,BLR,0t1z 0 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
111,IONUT-COSMIN,ATOMEI,ROU,0t1z 0 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
111,ODE RIFALDI,RIDJAYA,INA,0t3z 0 11,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
113,ASPAR,ASPAR,INA,0t0z 0 0,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
113,DANNY,VALENCIA,ECU,0t2z 0 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
115,ALFIAN,MUHAMMAD FAJRI,INA,0t2z 0 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Men
1,JANJA,GARNBRET,SLO,5t5z 8 5,4t4z 5 4,3t4z 6 6,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
2,AKIYO,NOGUCHI,JPN,3t5z 6 10,4t4z 5 4,3t4z 9 12,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
3,SHAUNA,COXSEY,GBR,2t4z 3 4,3t4z 5 5,2t3z 3 4,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
4,FANNY,GIBERT,FRA,4t5z 6 6,3t4z 3 6,1t2z 4 2,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
5,PETRA,KLINGLER,SUI,2t5z 8 14,3t4z 4 5,1t1z 1 1,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
6,OCEANIA,MACKENZIE,AUS,2t4z 4 6,3t3z 7 4,1t1z 2 2,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
7,ALEX,JOHNSON,USA,2t4z 2 7,2t4z 4 8,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
8,KYRA,CONDIE,USA,4t5z 21 18,2t4z 4 9,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
9,FUTABA,ITO,JPN,3t4z 7 7,2t4z 5 5,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
10,AFRA,HÖNIG,GER,3t4z 9 8,2t3z 3 4,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
11,SANDRA,LETTNER,AUT,3t5z 8 12,2t3z 5 5,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
12,KATJA,DEBEVEC,SLO,2t5z 5 14,2t3z 8 6,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
13,IEVGENIIA,KAZBEKOVA,UKR,2t3z 4 7,2t2z 5 4,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
14,BERIT,SCHWAIGER,AUT,2t3z 10 9,2t2z 6 4,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
15,ALANNAH,YIP,CAN,3t5z 10 11,1t4z 2 10,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
16,LUCKA,RAKOVEC,SLO,2t3z 14 15,1t3z 4 8,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
17,JULIA,CHANOURDIE,FRA,4t5z 6 8,0t3z 0 5,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
17,SOL,SA,KOR,3t4z 4 4,0t3z 0 5,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
19,JULIA,PINGGERA,AUT,3t4z 16 14,0t3z 0 7,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
20,EMILY,PHILLIPS,GBR,4t4z 11 8,0t3z 0 8,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
21,JESSICA,PILZ,AUT,1t4z 1 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
21,HANNAH,SLANEY,GBR,2t4z 5 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
23,CAMILLA,MORONI,ITA,2t4z 5 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
23,MATTEA,PÖTZI,AUT,1t4z 1 13,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
25,ANNA,BORELLA,ITA,2t4z 8 13,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
25,NANAKO,KURA,JPN,1t4z 2 17,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
27,AI,MORI,JPN,2t3z 2 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
27,YUETONG,ZHANG,CHN,1t3z 1 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
29,MIA,KRAMPL,SLO,1t3z 1 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
29,BROOKE,RABOUTOU,USA,2t3z 4 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
31,SOFYA,YOKOYAMA,SUI,2t3z 5 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
31,ANNA,ZAIKINA,RUS,1t3z 3 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
33,VITA,LUKAN,SLO,1t3z 6 12,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
33,VIKTORIIA,MESHKOVA,RUS,2t3z 5 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
35,NATSUMI,HIRANO,JPN,2t3z 6 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
35,JAIN,KIM,KOR,1t3z 8 14,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
37,FLORA,FROESE,AUS,1t2z 1 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
37,MARGO,HAYES,USA,2t3z 8 11,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
39,JULIJA,KRUDER,SLO,1t2z 3 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
39,URSKA,REPUSIC,SLO,2t3z 9 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
41,CHLOE,CAULIER,BEL,1t4z 2 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
41,VERA,ZIJLSTRA,NED,1t2z 4 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
43,NAÏLÉ,MEIGNAN,FRA,1t3z 1 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
43,AIDA,TORRES ILLAMOLA,ESP,1t1z 5 1,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
45,MANON,HILY,FRA,1t1z 8 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
45,ANDREA,KÜMIN,SUI,1t3z 1 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
47,VALIANTSINA,CHAMIAKINA,BLR,0t4z 0 31,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
47,HELOÏSE,DOUMONT,BEL,1t3z 3 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
49,ALMA,BESTVATER,GER,1t3z 4 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
49,FRANZISKA,STERRER,AUT,0t3z 0 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
51,ANOUCK,JAUBERT,FRA,0t3z 0 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
51,MAO,NAKAMURA,JPN,1t2z 2 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
53,MIRIAM,FOGU,ITA,0t3z 0 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
53,MICHELLE,HULLIGER,SUI,0t3z 0 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
53,ELISA,VAN DER WEL,GER,0t3z 0 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
53,JENNIFER,WOOD,GBR,0t3z 0 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
57,MAËLYS,AGRAPART,FRA,0t3z 0 11,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
57,HANNAH,MEUL,GER,0t3z 0 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
59,LUCIE,DELCOIGNE,BEL,0t3z 0 19,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
59,LAURA,ROGORA,ITA,0t3z 0 10,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
61,ELISKA,ADAMOVSKA,CZE,0t3z 0 12,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
61,MARGARYTA,ZAKHAROVA,UKR,0t2z 0 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
63,ANDREA,ROJAS,ECU,0t2z 0 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
63,KAJSA,ROSEN,SWE,0t3z 0 17,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
65,VALENTINA,AGUADO,ARG,0t2z 0 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
65,ANNE-SOPHIE,KOLLER,SUI,0t2z 0 11,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
65,VANDA,MICHALKOVA,SVK,0t2z 0 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
65,KATRINE,VANDET SALLING,DEN,0t2z 0 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
69,ZHUOYING,CHEN,CHN,0t2z 0 15,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
70,ASHIMA,SHIRAISHI,USA,0t1z 0 1,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
71,ELENA,KRASOVSKAIA,RUS,0t2z 0 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
71,IULIIA,PANTELEEVA,RUS,0t2z 0 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
71,ANNIKA,PIDDE,GER,0t2z 0 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
71,NIKA,POTAPOVA,UKR,0t1z 0 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
75,HANNAH,HERMANN,SUI,0t1z 0 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
75,HUNG YING,LEE,TPE,0t1z 0 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
75,YAEL,TAUB,ISR,0t1z 0 3,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
78,NATALIE,BÄRTSCHI,SUI,0t2z 0 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
78,LINDA,SJÖDIN,SWE,0t2z 0 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
78,TIBA,VROOM,NED,0t2z 0 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
81,MARIE,COLOT,BEL,0t1z 0 4,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
82,HEEYEON,PARK,KOR,0t1z 0 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
83,SANJA-RIIA,COLLIN,FIN,0t1z 0 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
83,ZOÉ,EGLI,SUI,0t2z 0 5,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
83,OLGA,FEDYUK,POR,0t1z 0 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
83,YULIYA,KEREMIDCHIEVA,BUL,0t1z 0 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
83,ALIAKSANDRA,MISIUKEVICH,BLR,0t1z 0 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
83,NIKKI,VAN BERGEN,NED,0t1z 0 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
89,RUT,MONSECH GASCA,ESP,0t2z 0 6,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
90,NÓRA,KIRÁLY,HUN,0t2z 0 7,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
91,GIULIA,MEDICI,ITA,0t2z 0 9,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
92,JULIA,MEIJER,NED,0t1z 0 1,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
93,NURUL,IQAMAH,INA,0t1z 0 8,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
93,RONG,JIANG,CHN,0t1z 0 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
93,CHOIRUL,UMI CAHYANING AYUB,INA,0t1z 0 2,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
96,BEATRIZ,COIMBRA,POR,0t0z 0 0,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
96,ANASTASIIA,EVGENEVA,RUS,0t0z 0 0,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
96,SALSABILA,SALSABILA,INA,0t0z 0 0,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
99,LISA,HARDIQUEST,BEL,0t0z 0 0,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
99,ARIES,SUSANTI RAHAYU,INA,0t0z 0 0,,,Meiringen_(SUI)_2019,5 April - 6 April 2019,Women
1,JERNEJ,KRUDER,SLO,5t5z 7 7,2t4z 7 6,4t4z 8 6,Moscow_(RUS)_2019,12 April - 14 April 2019,Men
2,ADAM,ONDRA,CZE,3t5z 8 12,4t4z 9 6,3t4z 5 7,Moscow_(RUS)_2019,12 April - 14 April 2019,Men
3,YOSHIYUKI,OGATA,JPN,5t5z 15 11,2t4z 5 7,3t3z 6 5,Moscow_(RUS)_2019,12 April - 14 April 2019,Men
4,ANZE,PEHARC,SLO,3t5z 7 8,2t4z 5 5,2t3z 6 6,Moscow_(RUS)_2019,12 April - 14 April 2019,Men
5,REI,KAWAMATA,JPN,4t5z 13 10,2t4z 3 15,1t3z 2 6,Moscow_(RUS)_2019,12 April - 14 April 2019,Men
6,VADIM,TIMONOV,RUS,4t5z 11 15,2t4z 6 6,1t3z 2 8,Moscow_(RUS)_2019,12 April - 14 April 2019,Men
7,MANUEL,CORNU,FRA,3t5z 6 16,2t4z 13 16,,Moscow_(RUS)_2019,12 April - 14 April 2019,Men
8,YUJI,INOUE,JPN,2t3z 5 7,2t3z 6 6,,Moscow_(RUS)_2019,12 April - 14 April 2019,Men
