Rank,Name,,Country,Qualification,Semi-Final,Final
1,ALEKSEY,RUBTSOV,RUS,4t8 4b6,2t7 2b5,2t11 4b12
2,MARTIN,STRANIK,CZE,4t8 4b6,1t1 2b2,1t1 3b4
3,JONGWON,CHON,KOR,3t4 5b12,3t7 3b6,1t1 3b5
4,SERGII,TOPISHKO,UKR,3t3 3b3,1t4 3b10,0t 2b2
5,JAN,HOJER,GER,4t9 5b10,1t2 2b4,0t 2b3
6,RUSTAM,GELMANOV,RUS,3t6 4b7,3t7 3b5,0t 2b6
7,ALEXANDER,AVERDUNK,GER,3t9 5b16,1t4 2b7,
8,ADAM,ONDRA,CZE,4t7 4b7,1t4 2b8,
8,REI,SUGIMOTO,JPN,3t3 3b3,1t4 2b8,
10,MICHAEL,PICCOLRUAZ,ITA,3t4 4b7,0t 2b4,
11,NATHANIEL,COLEMAN,USA,3t5 4b5,0t 2b6,
12,DMITRII,SHARAFUTDINOV,RUS,3t5 4b7,0t 2b10,
13,SIMON,UNGER,GER,3t4 4b4,0t 2b11,
14,GUILLAUME,GLAIRON MONDET,FRA,3t3 4b4,0t 1b1,
14,VADIM,TIMONOV,RUS,4t8 4b8,0t 1b1,
16,ANDRZEJ,MECHERZYNSKI-WIKTOR,POL,3t6 4b6,0t 1b2,
17,MATHIAS,CONRAD,GER,4t7 4b7,0t 0b,
17,ERIC,LOPEZ MATEOS,ESP,4t7 4b6,0t 0b,
17,DOMEN,SKOFIC,SLO,4t5 4b5,0t 0b,
17,MAKOTO,YAMAUCHI,JPN,3t5 4b8,0t 0b,
21,GHOLAMALI,BARATZADEH,IRI,3t4 4b5,,
21,TSUKURU,HORI,JPN,3t4 4b5,,
21,JERNEJ,KRUDER,SLO,3t9 4b12,,
24,STEFAN,SCARPERI,ITA,3t9 3b7,,
25,ALEX,KHAZANOV,ISR,3t4 4b6,,
25,BAPTISTE,OMETZ,SUI,2t2 4b4,,
27,STEFAN,DANKER,GER,2t2 4b14,,
27,KOKORO,FUJII,JPN,3t4 4b12,,
29,TYLER,LANDMAN,GBR,3t4 3b4,,
29,ALBAN,LEVIER,FRA,2t4 4b6,,
29,GABRIELE,MORONI,ITA,2t4 4b6,,
32,KEVIN,ARC,FRA,3t5 4b6,,
33,ANDRE,DIFELICE,CAN,2t4 4b7,,
33,LUKAS,ENNEMOSER,AUT,3t6 4b7,,
33,MORITZ,HANS,GER,2t4 4b7,,
36,TOMOA,NARASAKI,JPN,3t9 4b8,,
37,DAVID,BARRANS,GBR,2t4 4b8,,
37,MINORU,NAKANO,JPN,2t2 4b6,,
39,MANUEL,CORNU,FRA,2t5 4b7,,
39,MICKAEL,MAWEM,FRA,2t2 3b3,,
39,RICCARDO,PIAZZA,ITA,2t2 3b3,,
39,LEVIN,SCHILLING,GER,2t5 4b7,,
43,JASON,HOLOWACH,CAN,2t3 3b5,,
43,NATHAN,PHILLIPS,GBR,2t5 3b6,,
45,MATTHIAS,ERBER,AUT,2t3 2b3,,
45,MARCO,GOZZI,ITA,1t1 4b6,,
47,ALFONS,DORNAUER,AUT,2t4 3b5,,
47,MOHAMMAD,JAFARI MAHMOUDABADI,IRI,2t4 3b5,,
47,GREGOR,VEZONIK,SLO,1t1 3b4,,
50,DAVID,FIRNENBURG,GER,1t1 3b5,,
50,SERGEI,LUZHETSKII,RUS,1t1 3b5,,
52,JOSH,LARSON,USA,2t4 3b9,,
53,JONAS,BAUMANN,GER,1t1 3b7,,
53,NIKOLA,PETROV,BUL,2t5 2b5,,
55,SOLOMON,BARTH,USA,2t6 3b6,,
55,JAKUB,JODLOWSKI,POL,1t1 2b2,,
55,WILLIAM,RIDAL,GBR,1t1 2b2,,
55,ALEXANDER,WURM,GER,1t1 2b2,,
59,ERIC,SETHNA,CAN,2t6 3b11,,
60,LUIS,GERHARDT,GER,2t8 3b8,,
61,BENJAMIN,BLASER,SUI,1t1 2b5,,
61,KEITA,WATABE,JPN,1t1 4b7,,
63,JEREMY,BONDER,FRA,1t1 4b10,,
63,BORNA,CUJIC,CRO,1t2 3b10,,
65,PAWEL,JELONEK,POL,1t2 3b12,,
65,JAN-LUCA,POSCH,AUT,1t1 4b13,,
67,SAMUEL,OMETZ,SUI,1t2 2b5,,
67,GEORG,PARMA,AUT,1t1 3b5,,
69,MATS,HABERMANN,GER,1t1 3b6,,
69,CAMPBELL,HARRISON,AUS,1t2 1b2,,
69,SEBASTIEN,LAZURE,CAN,1t1 3b6,,
69,POL,ROCA LOPEZ,ESP,1t2 1b2,,
73,BJØRN,ARNEL IISAGER,DEN,1t1 2b2,,
73,KIPRAS,BALTRUNAS,LTU,1t1 2b2,,
73,AUSTIN,GEIMAN,USA,1t1 2b2,,
73,LUKAS,GEUKENS,BEL,1t1 2b2,,
73,STEPHANE,HANSSENS,BEL,1t3 3b7,,
73,STEPAN,STRANIK,CZE,1t1 2b2,,
79,DOMINIK,LEINENBACH,GER,1t3 2b5,,
79,LEE ZONG JUN,NICHOLAS,SGP,1t3 2b5,,
81,KEVIN,HEINIGER,SUI,1t4 4b12,,
82,ELIAS,WEILER,AUT,1t4 3b7,,
83,JAKUB,GLOWKA,POL,1t1 2b3,,
83,ANDREW,LAMB,USA,1t4 3b8,,
83,ZIDA,MA,CHN,1t1 2b3,,
86,JONATAN,FLOR VAZQUEZ,ESP,1t4 3b11,,
87,ROMAN,KUCERA,CZE,1t5 2b6,,
87,VILIMANTAS,PETRASIUNAS,LTU,1t1 2b5,,
89,JARRED,JORDAN,AUS,1t1 1b1,,
89,DANILO,MARCHIONNE,ITA,1t1 1b1,,
