Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
4,ALEXANDRA,EYER,SUI,top,42,39,Imst_(AUT)_2007,11 May - 12 May 2007,Women
5,JENNY,LAVARDA,ITA,38-,44-,26-,Imst_(AUT)_2007,11 May - 12 May 2007,Women
6,SANDRINE,LEVET,FRA,top,42,26-,Imst_(AUT)_2007,11 May - 12 May 2007,Women
7,MINA,MARKOVIC,SLO,top,52,23-,Imst_(AUT)_2007,11 May - 12 May 2007,Women
8,CHARLOTTE,DURIF,FRA,top,42.5-,23-,Imst_(AUT)_2007,11 May - 12 May 2007,Women
9,FLORENCE,PINET,FRA,37+,38-,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
10,BARBARA,BACHER,AUT,top,37,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
10,NATALIJA,GROS,SLO,top,37,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
10,MAJA,STREMFELJ,SLO,top,37,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
13,BETTINA,SCHÖPF,AUT,top,35,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
14,IRATI,ANDA VILLANUEVA,ESP,39+,34,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
15,BARBARA,SCHRANZ,AUT,38-,34-,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
16,KINGA,OCIEPKA,POL,38-,33+,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
17,YUKA,KOBAYASHI,JPN,top,30,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
18,CAROLINE,CIAVALDINI,FRA,top,30-,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
18,LUCKA,FRANKO,SLO,top,30-,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
20,YANA,CHERESHNEVA,RUS,38-,30-,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
20,EVGENIIA,MALAMID,RUS,38-,30-,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
22,CHRISTINA,SCHMID,SUI,38-,29+,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
23,CHRISTINE,SCHRANZ,AUT,top,29,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
24,JULIANE,WURM,GER,40-,29,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
25,EKATERINA,KOROLKOVA,RUS,38,29,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
26,FANNY,CONAN,FRA,36+,27,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
27,MIRIAM,MOOSBURGER,AUT,35+,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
28,ANDREA BRIGITTA,SZEKELY,HUN,35-,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
29,LINN KARIN,STENDAL,NOR,33+,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
30,SONA,HNIZDILOVA,CZE,29-,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
31,OLENA,OSTAPENKO,UKR,28,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
32,JANINE,CARDOSO,BRA,28-,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
32,MATHILDE,COUCHOT,FRA,28-,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
32,NELLY,KUDROVA,CZE,28-,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
32,MÉLANIE,SANDOZ,FRA,28-,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
32,MANUELA,VALSECCHI,ITA,28-,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
37,VERA,ZIJLSTRA,NED,25,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
38,CASSANDRA,ZAMPAR,ITA,23-,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
39,OLGA,MEDVEDIEVA,UKR,20+,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
40,SUZANNE,VAN DER SLUIS,NED,20,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
41,EVELIEN,ZIJLSTRA,NED,19+,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
42,ALIYA,ISKAKOVA,KAZ,13,,,Imst_(AUT)_2007,11 May - 12 May 2007,Women
1,JORG,VERHOEVEN,NED,top,53-,52,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
2,PATXI,USOBIAGA LAKUNZA,ESP,top,55+,45-,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
3,CÉDRIC,LACHAT,SUI,top,58,42-,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
4,RAMÓN,JULIAN PUIGBLANQUE,ESP,25-,58+,28+,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
5,SYLVAIN,MILLET,FRA,33-,59-,26,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
6,FLAVIO,CRESPI,ITA,top,59+,14,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
7,DAVID,LAMA,AUT,top,56,14,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
8,LUCA,ZARDINI,ITA,32+,46,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
9,TOMÁS,MRÁZEK,CZE,top,46-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
10,ROMAIN,DESGRANGES,FRA,26+,45,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
11,ERIC,LOPEZ MATEOS,ESP,30-,43+,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
12,KAZUMA,WATANABE,JPN,top,43,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
13,SACHI,AMMA,JPN,top,41,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
14,DANIEL,WINKLER,SUI,top,39,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
15,YUJI,HIRAYAMA,JPN,top,33,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
16,PABLO,BARBERO ALFONSO,ESP,25+,32-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
17,KLEMEN,BECAN,SLO,top,31+,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
17,MAGNUS,MIDTBOE,NOR,33-,31+,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
19,MICHAËL,FUSELIER,FRA,33-,29-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
20,MATEJ,SOVA,SLO,28-,27,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
21,FABIEN,COMINA,FRA,29,27-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
22,FELIX,NEUMÄRKER,GER,29-,26,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
23,MARTIN,JAGGI,SUI,29+,25,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
23,ROLAND,WAGNER,AUT,28-,25,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
25,ALESSANDRO,FIORI,ITA,28-,24,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
26,GABOR,SZEKELY,HUN,28+,22-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
27,MIKHAIL,GOGOL,RUS,30+,21+,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
27,IVAN,KAUROV,RUS,28-,21+,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
29,MARCO ANTONIO,JUBES ANGARITA,ESP,28-,16-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
30,CASPER,TEN SIJTHOFF,NED,23+,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
31,DAVID,CAUDE,FRA,23,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
32,OLIVIER,HEQUIN,FRA,22-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
33,ERIK,CARLSSON,SWE,20+,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
33,BENOIT,HEINTZ,FRA,25,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
35,FABIEN,DUGIT,FRA,23,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
35,MAGNUS,HÖGSTRÖM,SWE,19-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
37,MATTHIAS,RUH,SUI,17,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
37,THOMAS,SCHMID,SUI,23-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
39,MARK,AMANN,AUT,14-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
39,ROMAN,VAN DER WERF,NED,22,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
41,NICOLA,DE MATTIA,ITA,18-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
41,BENOIT,HEURTAUX,FRA,13-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
43,FREDERIC,BONNET,AUS,12,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
43,ALEXANDER,HILLE,GER,12,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
45,JÜRGEN,REIS,AUT,10,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
45,ILIJA,RISTOVSKI,MKD,8-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
47,DEJAN,PETROVSKI,MKD,1,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
47,LARS,PROSKE,GER,8,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Men
1,ANGELA,EITER,AUT,top,top,top,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
2,MINA,MARKOVIC,SLO,top,51-,47-,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
3,EMILY,HARRINGTON,USA,top,44,47-,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
4,CHARLOTTE,DURIF,FRA,top,44,46,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
5,YUKA,KOBAYASHI,JPN,top,44+,43-,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
6,NATALIJA,GROS,SLO,top,45-,36-,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
7,IRATI,ANDA VILLANUEVA,ESP,top,43+,36-,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
8,FLORENCE,PINET,FRA,39+,45+,27,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
9,SANDRINE,LEVET,FRA,top,41-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
9,MURIEL,SARKANY,BEL,top,41-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
11,EVGENIIA,MALAMID,RUS,31-,40,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
12,CHRISTINE,SCHRANZ,AUT,top,39+,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
13,KATHARINA,SAURWEIN,AUT,top,28-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
14,NINA,CAPREZ,SUI,39-,27,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
15,JULIANE,WURM,GER,30+,26+,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
16,LUCKA,FRANKO,SLO,42,23+,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
17,YANA,CHERESHNEVA,RUS,top,20,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
17,ALEXANDRA,EYER,SUI,top,20,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
19,JENNY,LAVARDA,ITA,41-,20-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
20,BARBARA,BACHER,AUT,top,19+,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
21,MAJA,STREMFELJ,SLO,top,19,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
22,KSENIIA,ALEKSEEVA,RUS,31-,17,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
23,BETTINA,SCHÖPF,AUT,41,16,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
24,AKIYO,NOGUCHI,JPN,top,13-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
25,GERDA,RAFFETSEDER,AUT,30+,13-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
26,MANUELA,VALSECCHI,ITA,36-,12-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
27,CHRISTINA,SCHMID,SUI,top,11-,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
28,LINN KARIN,STENDAL,NOR,30-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
29,VERA,ZIJLSTRA,NED,28+,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
30,EMELINE,THOMAS,FRA,27,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
31,BARBARA,SCHRANZ,AUT,24+,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
32,INES,DULL-KRETSCHMER,GER,17-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
32,LUISA,NEUMÄRKER,GER,17-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
34,CHELSEA,RUDE,USA,16+,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
35,SARAH,MATTHEWS,AUS,15-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
36,MATHILDE,COUCHOT,FRA,14-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
36,ANDREA BRIGITTA,SZEKELY,HUN,14-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
38,EMELINE,TESO,FRA,13+,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
39,ANDREA,CARTAS BARRERA,ESP,13-,,,Zürich_(SUI)_2007,15 June - 16 June 2007,Women
1,FLAVIO,CRESPI,ITA,top,37,47-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
2,RAMÓN,JULIAN PUIGBLANQUE,ESP,top,top,43,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
3,JORG,VERHOEVEN,NED,top,top,28-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
4,SYLVAIN,MILLET,FRA,top,38,26-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
5,FABIEN,DUGIT,FRA,top,34-,26-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
6,PATXI,USOBIAGA LAKUNZA,ESP,top,top,25,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
7,MANUEL,ROMAIN,FRA,top,36-,24-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
8,TOMÁS,MRÁZEK,CZE,top,38-,23,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
9,DAVID,CAUDE,FRA,top,34-,23-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
10,SANGWON,SON,KOR,top,33,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
11,KILIAN,FISCHHUBER,AUT,top,33-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
12,ROMAIN,PAGNOUX,FRA,35-,30.5,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
13,SACHI,AMMA,JPN,top,30.25,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
14,ROMAIN,DESGRANGES,FRA,top,30.25-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
15,FLAVIEN,GUERIMAND,FRA,top,30,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
16,MIKHAIL,CHERNIKOV,RUS,39+,30-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
16,FABIEN,COMINA,FRA,top,30-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
16,MICHAËL,FUSELIER,FRA,35-,30-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
16,MAGNUS,MIDTBOE,NOR,34-,30-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
16,GAUTIER,SUPPER,FRA,top,30-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
16,ROMAN,VAN DER WERF,NED,top,30-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
16,DANIEL,WINKLER,SUI,34,30-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
23,DMITRII,SHARAFUTDINOV,RUS,39+,29.5-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
24,MIKHAIL,GOGOL,RUS,34,29+,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
25,DAVID,LAMA,AUT,top,18-,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
26,YUJI,HIRAYAMA,JPN,top,3+,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
27,STEPHANE,DUGIT,FRA,39,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
27,IVAN,KAUROV,RUS,33-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
29,PABLO,BARBERO ALFONSO,ESP,32-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
29,STEFAN,DANKER,GER,32-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
29,MARTIN,JAGGI,SUI,39-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
29,JABEE,KIM,KOR,32-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
29,ERIC,LOPEZ MATEOS,ESP,32-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
29,THOMAS,TAUPORN,GER,32-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
35,LUCA,ZARDINI,ITA,34-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
36,ANTHONY,SAPEY,SUI,31,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
37,MATEJ,SOVA,SLO,31-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
38,RUSTAM,GELMANOV,RUS,30+,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
39,ALESSANDRO,FIORI,ITA,28-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
39,EMMANUEL,LOPEZ,FRA,31.5+,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
41,GABRIEL,JOSSERON,FRA,25-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
41,MARCO ANTONIO,JUBES ANGARITA,ESP,25-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
41,JOHANNES,LAU,GER,25-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
41,CHANGZHONG,LIU,CHN,25-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
41,SERGEI,SINITCYN,RUS,25-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
41,CASPER,TEN SIJTHOFF,NED,25-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
47,TÉO,GENECAND,SUI,24+,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
48,MARK,AMANN,AUT,24,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
48,BENOIT,HEINTZ,FRA,24,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
50,KLEMEN,BECAN,SLO,24+,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
51,MICHAËL,LECOMTE,BEL,17-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
51,DALIBOR,MURAN,CZE,24-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
53,MIGUEL ANGEL,HERNANDEZ MEDINA,MEX,16,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
53,CHI-WAI,LAI,HKG,23-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
55,JÜRGEN,REIS,AUT,19-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
55,THOMAS,SCHMID,SUI,19-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
55,IAKOV,SUBBOTIN,RUS,16-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
55,KRISTOFFER KVAMME,THORBJOERNSEN,NOR,19-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
59,ILIJA,RISTOVSKI,MKD,11-,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
60,FREDERIC,BONNET,AUS,10+,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
61,LUYUAN,CAI,CHN,18,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
61,JOVAN,IVANOV,MKD,5+,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
63,KIRE,SERAFIMOVSKI,MKD,6,,,Chamonix_(FRA)_2007,11 July - 13 July 2007,Men
1,MAJA,STREMFELJ,SLO,top,43-,top,Chamonix_(FRA)_2007,11 July - 13 July 2007,Women
2,MURIEL,SARKANY,BEL,top,41-,51-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Women
3,YANA,CHERESHNEVA,RUS,top,33+,49-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Women
4,ALEXANDRA,EYER,SUI,top,41-,42-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Women
5,CAROLINE,CIAVALDINI,FRA,top,42-,34-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Women
5,SANDRINE,LEVET,FRA,top,42-,34-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Women
7,JENNY,LAVARDA,ITA,top,33-,31-,Chamonix_(FRA)_2007,11 July - 13 July 2007,Women
