Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
10,MINA,LESLIE-WUJASTYK,GBR,4t4 5b5,2t2 3b4,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
11,YANA,CHERESHNEVA,RUS,5t5 5b5,2t5 4b6,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
12,MINA,MARKOVIC,SLO,5t5 5b5,2t7 4b7,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
13,SOL,SA,KOR,4t5 5b6,2t10 4b10,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
14,OLGA,IAKOVLEVA,RUS,5t5 5b5,1t1 4b10,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
15,MELISSA,LE NEVE,FRA,5t5 5b5,1t2 3b4,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
16,TATIANA,SHEMULINKINA,RUS,3t3 5b5,1t4 3b6,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
17,RONG,JIANG,CHN,3t5 4b6,0t 3b6,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
18,TAMARA,ULZHABAYEVA,KAZ,4t6 4b6,0t 3b10,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
19,DIANE,MERRICK,GBR,5t6 5b6,0t 2b3,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
20,YUNQING,LIU,CHN,3t7 5b10,0t 1b1,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
21,DANIELA,EBLER,SWE,2t4 4b5,,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
22,KAJSA,WIKLUND,SWE,1t3 1b1,,,Chongqing_(CHN)_2013,22 March - 23 March 2013,Women
1,KILIAN,FISCHHUBER,AUT,3t4 4b4,2t5 2b2,3t9 3b5,Millau_(FRA)_2013,5 April - 6 April 2013,Men
2,GUILLAUME,GLAIRON MONDET,FRA,2t2 4b4,2t4 4b5,1t1 4b10,Millau_(FRA)_2013,5 April - 6 April 2013,Men
3,JORG,VERHOEVEN,NED,3t3 5b10,3t6 3b4,1t1 3b4,Millau_(FRA)_2013,5 April - 6 April 2013,Men
4,LUKAS,ENNEMOSER,AUT,3t9 5b7,2t6 4b6,1t1 3b7,Millau_(FRA)_2013,5 April - 6 April 2013,Men
5,DMITRII,SHARAFUTDINOV,RUS,5t12 5b9,3t4 3b3,1t1 3b13,Millau_(FRA)_2013,5 April - 6 April 2013,Men
6,RUSTAM,GELMANOV,RUS,3t3 5b6,2t3 4b4,1t2 2b6,Millau_(FRA)_2013,5 April - 6 April 2013,Men
7,REI,SUGIMOTO,JPN,4t5 5b5,2t7 4b9,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
8,CÉDRIC,LACHAT,SUI,4t6 5b7,2t8 4b6,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
9,SEAN,MCCOLL,CAN,3t5 5b7,1t1 3b5,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
10,TSUKURU,HORI,JPN,4t7 5b8,1t1 3b10,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
11,JONAS,BAUMANN,GER,3t4 4b4,1t1 2b2,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
12,JEREMY,BONDER,FRA,3t6 5b9,1t1 2b4,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
13,JAKOB,SCHUBERT,AUT,3t3 5b5,1t2 3b10,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
14,THOMAS,CALEYRON,FRA,3t4 4b5,1t2 2b2,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
15,MINORU,NAKANO,JPN,2t2 5b6,1t3 2b3,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
16,ANDRZEJ,MECHERZYNSKI-WIKTOR,POL,3t7 5b9,1t4 3b7,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
17,THOMAS,TAUPORN,GER,3t4 4b4,1t5 3b6,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
18,JABEE,KIM,KOR,2t2 4b8,1t5 2b3,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
19,IGNACIO,SANCHEZ GONZÁLEZ,ESP,2t2 4b5,0t 4b4,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
20,KLEMEN,BECAN,SLO,3t8 4b16,0t 3b6,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
21,JAMES,KASSAY,AUS,2t3 5b13,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
22,NICKY,DE LEEUW,NED,2t4 4b6,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
23,CLÉMENT,LECHAPTOIS,FRA,2t4 4b8,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
24,BENJAMIN,BLASER,SUI,2t5 3b5,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
25,JAN,HOJER,GER,2t6 4b8,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
26,EDWARD,FEEHALLY,GBR,2t6 3b4,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
27,DAVID,BARRANS,GBR,1t1 5b11,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
28,STÉPHAN,JULIEN,FRA,1t1 4b6,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
28,SÉBASTIEN,VALRAN,FRA,1t1 4b6,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
30,KEVIN,HEMUND,SUI,1t1 4b9,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
31,JONATHAN,PARTRIDGE,GBR,1t1 4b20,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
32,JERNEJ,KRUDER,SLO,1t1 3b5,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
33,FRANZ,KRAKENBERGER,SUI,1t1 3b6,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
34,ANTON,JOHANSONN,FIN,1t1 3b8,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
35,KEVIN,HEINIGER,SUI,1t1 3b13,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
36,SYLVAIN,ROCHE,FRA,1t1 2b3,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
37,JAMES,GARDEN,GBR,1t2 3b14,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
38,ATSUSHI,SHIMIZU,JPN,1t3 4b9,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
39,NICOLAS,FARCY,BEL,1t4 1b2,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
40,SIN-FAI,HO,HKG,0t 3b5,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
41,MARCO ANTONIO,JUBES ANGARITA,ESP,0t 3b6,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
42,SANDEEP,MAITY,IND,0t 1b1,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
43,JUOZAS,BOBINA,LTU,0t 0b,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
43,RICARDO,NEVES,POR,0t 0b,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
43,KAROLIS,RUTKAUSKAS,LTU,0t 0b,,,Millau_(FRA)_2013,5 April - 6 April 2013,Men
1,ANNA,STÖHR,AUT,5t12 5b12,1t1 3b6,4t13 4b13,Millau_(FRA)_2013,5 April - 6 April 2013,Women
2,SHAUNA,COXSEY,GBR,4t7 5b7,3t7 3b7,4t14 4b13,Millau_(FRA)_2013,5 April - 6 April 2013,Women
3,AKIYO,NOGUCHI,JPN,5t6 5b6,2t7 2b5,3t7 4b9,Millau_(FRA)_2013,5 April - 6 April 2013,Women
4,ALEX,PUCCIO,USA,4t5 5b6,3t5 3b4,3t7 3b7,Millau_(FRA)_2013,5 April - 6 April 2013,Women
5,JULIANE,WURM,GER,3t3 4b6,2t13 4b15,2t3 4b5,Millau_(FRA)_2013,5 April - 6 April 2013,Women
6,KATHARINA,SAURWEIN,AUT,4t10 4b4,1t1 3b4,1t5 3b10,Millau_(FRA)_2013,5 April - 6 April 2013,Women
7,LEAH,CRANE,GBR,3t7 3b3,1t1 2b2,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
8,TATIANA,SHEMULINKINA,RUS,2t4 4b7,1t1 2b2,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
9,MOMOKA,ODA,JPN,4t4 5b5,1t1 1b1,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
10,ANNE-LAURE,CHEVRIER,FRA,2t2 5b6,1t2 2b5,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
11,MARGAUX,PUCHEUX,FRA,2t3 3b4,1t2 1b2,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
12,MINA,LESLIE-WUJASTYK,GBR,4t7 5b8,1t4 2b5,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
13,SABINE,BACHER,AUT,3t11 5b12,1t5 1b1,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
14,CECILE,AVEZOU,FRA,2t2 4b8,1t6 1b4,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
15,MELISSA,LE NEVE,FRA,4t8 5b8,1t7 3b12,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
16,OLGA,IAKOVLEVA,RUS,3t7 4b6,0t 2b3,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
17,MONIKA,RETSCHY,GER,2t5 4b5,0t 2b3,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
18,MINA,MARKOVIC,SLO,4t7 5b5,0t 2b5,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
19,EKATERINA,KIPRIIANOVA,RUS,2t5 4b6,0t 1b1,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
20,JAIN,KIM,KOR,4t7 5b8,0t 0b,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
21,SOL,SA,KOR,2t7 4b10,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
22,PETRA,KLINGLER,SUI,1t1 4b4,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
23,FANNY,GIBERT,FRA,1t1 4b8,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
24,REBEKKA,STOTZ,SUI,1t1 4b10,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
25,MANON,CHAPET,FRA,1t1 3b4,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
26,HÉLÈNE,JANICOT,FRA,1t2 4b7,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
27,NOLWEN,BERTHIER,FRA,1t2 4b9,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
28,ANJA,HODANN,SWE,1t2 3b7,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
29,ASAKI,HAGIWARA,JPN,1t3 3b5,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
29,MAGALI,HAYEN,BEL,1t3 3b5,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
29,YUKA,KOBAYASHI,JPN,1t3 3b5,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
32,JULIA,CHANOURDIE,FRA,0t 4b4,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
33,ANNA,GALLYAMOVA,RUS,0t 4b8,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
34,VERA,ZIJLSTRA,NED,0t 3b6,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
35,PETRA,RUZICKOVA,CZE,0t 3b7,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
35,MICHAELA,TRACY,GBR,0t 3b7,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
37,CHLOE,CAULIER,BEL,0t 2b2,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
37,DANIELA,EBLER,SWE,0t 2b2,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
37,ELSA,PONZO,FRA,0t 2b2,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
40,ANNA,LAITINEN,FIN,0t 2b3,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
40,DIANE,MERRICK,GBR,0t 2b3,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
40,THOMASINA,PIDGEON,CAN,0t 2b3,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
43,RUTA,KERSHIULYTE,LTU,0t 2b5,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
44,CINDY,SARARAK,FRA,0t 2b7,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
45,NELLY,KUDROVA,CZE,0t 1b1,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
46,EILLEEN,JUBES ANGARITA,ESP,0t 1b2,,,Millau_(FRA)_2013,5 April - 6 April 2013,Women
1,JAKOB,SCHUBERT,AUT,5t8 5b5,3t3 4b4,2t7 4b9,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
2,GUILLAUME,GLAIRON MONDET,FRA,5t6 5b5,3t5 4b6,1t2 2b2,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
3,DMITRII,SHARAFUTDINOV,RUS,4t4 4b4,4t4 4b4,1t3 3b3,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
4,THOMAS,TAUPORN,GER,5t10 5b7,4t14 4b12,0t 4b10,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
5,CÉDRIC,LACHAT,SUI,5t6 5b5,3t5 4b5,0t 3b5,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
6,JERNEJ,KRUDER,SLO,5t10 5b5,3t5 4b6,0t 3b9,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
7,SEAN,MCCOLL,CAN,5t11 5b6,3t6 4b5,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
8,RUSTAM,GELMANOV,RUS,5t14 5b12,3t6 4b6,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
9,JAN,HOJER,GER,4t4 5b5,3t6 4b7,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
10,KLEMEN,BECAN,SLO,5t6 5b5,3t8 4b7,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
11,STEFAN,DANKER,GER,5t11 5b10,2t2 4b5,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
12,JORG,VERHOEVEN,NED,4t4 4b4,2t3 2b2,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
13,CHRISTIAN,FEISTMANTL,AUT,5t6 5b6,2t7 4b9,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
14,THOMAS,CALEYRON,FRA,5t12 5b9,1t1 4b7,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
15,MARIO,LECHNER,AUT,5t9 5b7,1t2 2b2,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
16,ANTHONY,GULLSTEN,FIN,4t4 4b4,1t3 3b8,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
17,JURE,BECAN,SLO,5t8 5b6,1t4 2b4,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
18,URBAN,PRIMOZIC,SLO,5t7 5b5,1t4 2b5,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
19,TOMOAKI,TAKATA,JPN,5t7 5b7,0t 3b5,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
20,THOMAS,FARRELL,AUS,4t4 4b4,0t 3b6,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
21,JAN,CHVALA,CZE,5t11 5b5,0t 2b3,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
22,KILIAN,FISCHHUBER,AUT,4t6 5b7,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
23,JAMES,KASSAY,AUS,4t5 4b5,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
23,REMO,SOMMER,SUI,4t7 5b7,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
25,EDWARD,FEEHALLY,GBR,4t7 5b8,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
25,MYKHAYLO,SHALAGIN,UKR,4t6 4b4,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
27,NICKY,DE LEEUW,NED,4t8 5b7,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
27,MAURICIO,HUERTA,MEX,4t6 4b5,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
29,YURY,NOVITSKIY,RUS,4t7 4b5,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
29,JONATHAN,PARTRIDGE,GBR,4t12 5b11,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
31,JEREMY,BONDER,FRA,4t8 5b9,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
31,ANDRZEJ,MECHERZYNSKI-WIKTOR,POL,4t13 5b9,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
33,LUKAS,ENNEMOSER,AUT,4t8 5b10,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
33,TSUKURU,HORI,JPN,3t3 4b5,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
35,ANTON,JOHANSONN,FIN,3t4 5b8,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
35,ATSUSHI,SHIMIZU,JPN,4t9 5b11,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
37,BENJAMIN,BLASER,SUI,4t10 5b8,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
37,SÉBASTIEN,VALRAN,FRA,3t5 4b5,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
39,DAVID,BARRANS,GBR,3t6 4b6,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
39,JONAS,WINTER,GER,4t12 5b8,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
41,KEVIN,HEINIGER,SUI,3t3 5b13,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
41,MARTIN,STRANIK,CZE,3t7 5b7,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
43,JONAS,BAUMANN,GER,3t4 4b4,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
43,KEVIN,HEMUND,SUI,3t8 4b8,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
45,STÉPHAN,JULIEN,FRA,3t5 3b3,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
45,ELIAS,WEILER,AUT,2t3 4b6,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
47,KIPRAS,BALTRUNAS,LTU,2t4 4b7,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
47,MAX,RUDIGIER,AUT,2t3 5b6,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
47,IGNACIO,SANCHEZ GONZÁLEZ,ESP,2t4 4b7,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
50,NICOLAS,FARCY,BEL,2t6 4b10,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
51,JAMES,GARDEN,GBR,2t4 3b4,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
51,ELKO,SCHELLINGERHOUT,NED,2t6 3b7,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
53,JAN,HAIKO,AUT,1t1 5b15,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
53,JABEE,KIM,KOR,2t5 5b11,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
55,STEFAN,SCARPERI,ITA,2t8 4b12,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
55,ARMAN,TER-MINASYAN,RUS,1t1 4b5,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
57,OLEG,BELIAKOV,RUS,1t1 2b2,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
57,SIN-FAI,HO,HKG,1t1 2b2,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
59,HANS,BUSKER,NED,1t2 4b12,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
59,ERIC,LOPEZ MATEOS,ESP,1t1 2b3,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
61,VIKTOR,BELIY,UKR,1t4 3b8,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
61,MICHAEL,PICCOLRUAZ,ITA,1t3 4b11,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
63,JAKUB,JODLOWSKI,POL,1t4 3b11,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
63,KEITA,SETO,JPN,1t3 1b1,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
65,SANDEEP,MAITY,IND,1t5 3b9,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
65,ANDREW,ZHIGAREV,UKR,0t 2b2,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
67,GUNTRAM,JÖRG,AUT,0t 3b11,,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Men
1,ANNA,STÖHR,AUT,3t8 3b6,4t6 4b6,4t4 4b4,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
2,AKIYO,NOGUCHI,JPN,4t4 5b5,4t8 4b8,4t4 4b4,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
3,ALEX,PUCCIO,USA,5t5 5b5,3t6 3b6,4t6 4b6,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
4,SHAUNA,COXSEY,GBR,4t7 4b7,4t5 4b5,3t4 3b3,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
5,MINA,MARKOVIC,SLO,4t6 4b6,3t6 3b4,2t4 4b5,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
6,KATHARINA,SAURWEIN,AUT,4t7 5b6,4t12 4b7,2t4 3b4,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
7,OLGA,IAKOVLEVA,RUS,5t9 5b6,3t9 4b13,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
8,OLGA,SHALAGINA,UKR,5t7 5b6,2t3 4b8,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
9,MELISSA,LE NEVE,FRA,5t6 5b5,2t4 4b7,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
10,MOMOKA,ODA,JPN,5t7 5b5,2t4 3b4,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
11,JULIANE,WURM,GER,4t9 4b6,2t4 3b6,,Kitzbühel_(AUT)_2013,26 April - 27 April 2013,Women
