title,date,category,url
IFSC Climbing Worldcup (L) - Imst (AUT) 2016,19 August - 20 August 2016,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=948&result=5
"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",26 August - 27 August 2016,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=949&result=1
"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",26 August - 27 August 2016,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=949&result=5
"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",26 August - 27 August 2016,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=949&result=2
"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",26 August - 27 August 2016,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=949&result=6
IFSC Climbing World Championships - Paris (FRA) 2016,14 September - 18 September 2016,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=950&result=1
IFSC Climbing World Championships - Paris (FRA) 2016,14 September - 18 September 2016,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=950&result=5
IFSC Climbing World Championships - Paris (FRA) 2016,14 September - 18 September 2016,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=950&result=3
IFSC Climbing World Championships - Paris (FRA) 2016,14 September - 18 September 2016,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=950&result=7
IFSC Climbing World Championships - Paris (FRA) 2016,14 September - 18 September 2016,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=950&result=2
IFSC Climbing World Championships - Paris (FRA) 2016,14 September - 18 September 2016,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=950&result=6
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,18 October - 19 October 2016,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=951&result=2
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,18 October - 19 October 2016,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=951&result=6
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",22 October - 23 October 2016,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=1163&result=1
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",22 October - 23 October 2016,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=1163&result=5
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",22 October - 23 October 2016,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=1163&result=2
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",22 October - 23 October 2016,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=1163&result=6
IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,26 November - 27 November 2016,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=952&result=1
IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,26 November - 27 November 2016,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=952&result=5
