title,date,category,url
IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,30 March - 31 March 2007,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=468&result=3
IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,30 March - 31 March 2007,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=468&result=7
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,20 April - 22 April 2007,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=470&result=3
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,20 April - 22 April 2007,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=470&result=7
IFSC Climbing Worldcup (B) - Hall (AUT) 2007,27 April - 28 April 2007,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=471&result=3
IFSC Climbing Worldcup (B) - Hall (AUT) 2007,27 April - 28 April 2007,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=471&result=7
IFSC Climbing Worldcup (S) - Trento (ITA) 2007,1 May - 1 May 2007,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=472&result=2
IFSC Climbing Worldcup (S) - Trento (ITA) 2007,1 May - 1 May 2007,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=472&result=6
IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007,4 May - 5 May 2007,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=473&result=3
IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007,4 May - 5 May 2007,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=473&result=7
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,11 May - 12 May 2007,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=474&result=1
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,11 May - 12 May 2007,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=474&result=5
IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,8 June - 9 June 2007,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=475&result=3
IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,8 June - 9 June 2007,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=475&result=7
IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,15 June - 16 June 2007,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=476&result=1
IFSC Climbing Worldcup (L) - Zürich (SUI) 2007,15 June - 16 June 2007,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=476&result=5
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,22 June - 23 June 2007,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=477&result=3
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007,22 June - 23 June 2007,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=477&result=7
IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,11 July - 13 July 2007,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=478&result=1
IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,11 July - 13 July 2007,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=478&result=5
IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,11 July - 13 July 2007,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=478&result=2
IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2007,11 July - 13 July 2007,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=478&result=6
IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,21 July - 22 July 2007,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=479&result=2
IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,21 July - 22 July 2007,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=479&result=6
IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,11 August - 12 August 2007,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=480&result=1
IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,11 August - 12 August 2007,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=480&result=5
IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,11 August - 12 August 2007,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=480&result=2
IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,11 August - 12 August 2007,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=480&result=6
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,28 September - 29 September 2007,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=482&result=1
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,28 September - 29 September 2007,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=482&result=5
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,28 September - 29 September 2007,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=482&result=2
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,28 September - 29 September 2007,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=482&result=6
IFSC Climbing Worldcup (L) - Kazo (JPN) 2007,13 October - 14 October 2007,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=483&result=1
IFSC Climbing Worldcup (L) - Kazo (JPN) 2007,13 October - 14 October 2007,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=483&result=5
IFSC Climbing Worldcup (L) - Valence (FRA) 2007,2 November - 3 November 2007,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=484&result=1
IFSC Climbing Worldcup (L) - Valence (FRA) 2007,2 November - 3 November 2007,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=484&result=5
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,9 November - 10 November 2007,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=485&result=3
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,9 November - 10 November 2007,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=485&result=7
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,17 November - 18 November 2007,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=486&result=1
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,17 November - 18 November 2007,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=486&result=5
