title,date,category,url
IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,16 April - 17 April 2021,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=1187&result=3
IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,16 April - 17 April 2021,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=1187&result=7
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,21 May - 22 May 2021,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=1190&result=3
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,21 May - 22 May 2021,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=1190&result=7
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",28 May - 30 May 2021,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=1192&result=3
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",28 May - 30 May 2021,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=1192&result=7
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",28 May - 30 May 2021,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=1192&result=2
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",28 May - 30 May 2021,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=1192&result=6
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",23 June - 26 June 2021,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=1193&result=1
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",23 June - 26 June 2021,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=1193&result=5
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",23 June - 26 June 2021,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=1193&result=3
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",23 June - 26 June 2021,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=1193&result=7
"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1 July - 3 July 2021,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=1194&result=1
"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1 July - 3 July 2021,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=1194&result=5
"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1 July - 3 July 2021,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=1194&result=2
"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1 July - 3 July 2021,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=1194&result=6
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,12 July - 13 July 2021,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=1195&result=1
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,12 July - 13 July 2021,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=1195&result=5
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,17 July - 18 July 2021,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=1196&result=1
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,17 July - 18 July 2021,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=1196&result=5
IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,3 September - 4 September 2021,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=1197&result=1
IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,3 September - 4 September 2021,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=1197&result=5
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",16 September - 21 September 2021,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=1185&result=1
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",16 September - 21 September 2021,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=1185&result=5
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",16 September - 21 September 2021,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=1185&result=2
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",16 September - 21 September 2021,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=1185&result=6
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",16 September - 21 September 2021,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=1185&result=3
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",16 September - 21 September 2021,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=1185&result=7
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",16 September - 21 September 2021,COMBINED Men,https://components.ifsc-climbing.org/result-complete/?event=1185&result=4
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",16 September - 21 September 2021,COMBINED Women,https://components.ifsc-climbing.org/result-complete/?event=1185&result=8
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2021 - CANCELLED",1 October - 3 October 2021,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=1189&result=3
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2021 - CANCELLED",1 October - 3 October 2021,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=1189&result=7
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2021 - CANCELLED",1 October - 3 October 2021,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=1189&result=2
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2021 - CANCELLED",1 October - 3 October 2021,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=1189&result=6
