Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
20,MICHELE,CAMINATI,ITA,4t5 4b5,1t1 1b1,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
22,THOMAS,CALEYRON,FRA,4t4 4b4,1t2 2b5,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
23,DAVID,LAMA,AUT,4t6 5b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
24,LUKAS,ENNEMOSER,AUT,4t6 5b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
25,JERNEJ,KRUDER,SLO,4t6 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
26,TOMASZ,OLEKSY,POL,4t6 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
27,GÉROME,POUVREAU,FRA,4t6 4b6,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
28,NICOLAS,BADIA,FRA,4t7 4b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
29,STEFANO,GHIDINI,ITA,4t9 5b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
30,EMANUEL,MOOSBURGER,AUT,4t9 4b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
31,JONAS,BAUMANN,GER,4t9 4b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
32,LUCAS,PRETI,ITA,4t10 4b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
33,THOMAS,TAUPORN,GER,4t12 4b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
34,JAKOB,SCHUBERT,AUT,4t18 4b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
35,STEWART,WATSON,GBR,3t3 5b10,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
36,ROK,KLANCNIK,SLO,3t3 4b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
37,KORNELIUS,OBLEITNER,AUT,3t3 4b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
38,STÉPHAN,JULIEN,FRA,3t3 3b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
38,AKITO,MATSUSHIMA,JPN,3t3 3b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
40,SEBASTIEN,JALMAIN,FRA,3t4 5b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
41,WOUTER,JONGENEELEN,NED,3t4 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
42,TSUKURU,HORI,JPN,3t4 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
43,YURY,NOVITSKIY,RUS,3t5 4b6,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
44,KAZUMA,WATANABE,JPN,3t6 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
45,KLEMEN,BECAN,SLO,3t6 4b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
46,ROLAND,WAGNER,AUT,3t7 4b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
47,CHRISTOPHER,WEBB-PARSONS,AUS,3t8 4b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
48,MARK,CROXALL,GBR,3t8 4b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
49,DAVID,BARRANS,GBR,3t10 4b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
50,NALLE,HUKKATAIVAL,FIN,3t10 4b11,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
51,MYKHAYLO,SHALAGIN,UKR,2t2 4b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
52,JULIEN,MERAL,FRA,2t3 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
53,REMO,SOMMER,SUI,2t3 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
53,PETER,WÜRTH,GER,2t3 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
55,JESSE,VAN DER WERF,NED,2t3 4b6,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
56,KARSTEN,BOROWKA,GER,2t3 4b10,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
57,ARIC,MERZ,GER,2t3 3b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
57,FLORENT,SAMYN,FRA,2t3 3b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
59,BAPTISTE,NOMINE,FRA,2t4 4b10,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
60,IGNASI,TARRAZONA GASQUE,ESP,2t5 3b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
61,BRUNO,MACIAS MATUTANO,ESP,2t5 3b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
62,STANISLAV,KLESHNOV,UKR,2t6 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
63,BASTIEN,GLAIRON MONDET,FRA,2t7 3b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
64,ALESSANDRO,GANDOLFO,ITA,2t8 3b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
65,MARIO,LECHNER,AUT,2t10 4b12,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
66,JOACKYM,RAMSAMY,FRA,1t1 4b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
67,STEPAN,STRANIK,CZE,1t1 3b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
68,MATTHEW,STORER,AUS,1t1 2b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
69,BLAZ,RANT,SLO,1t2 4b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
70,FERDINAND,SCHULTE,NED,1t2 4b12,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
71,THOMAS,SCHMID,SUI,1t2 3b6,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
72,ROLANDS,RUGENS,LAT,1t2 3b12,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
73,JAKUB,KOVACIK,SVK,1t2 2b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
73,THIBAUT,MAURON,SUI,1t2 2b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
75,EDWARD,FEEHALLY,GBR,1t4 2b10,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
76,RODDY,MACKENZIE,GBR,1t4 1b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
77,MATEJ,SVUB,SVK,0t 3b10,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
78,CHRISTIAN,FEISTMANTL,AUT,0t 2b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
78,PAUL,STADLOBER,AUT,0t 2b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
80,THEODOROS,KONSTANTAKOPOULOS,GRE,0t 2b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
81,JACEK,MATUSZEK,POL,0t 1b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
82,MARIO,LACKNER,AUT,0t 0b,,,Hall_(AUT)_2008,18 April - 19 April 2008,Men
1,ANNA,STÖHR,AUT,5t8 5b6,3t6 3b6,3t3 4b8,Hall_(AUT)_2008,18 April - 19 April 2008,Women
2,YULIA,ABRAMCHUK,RUS,5t7 5b5,3t7 3b4,3t8 4b9,Hall_(AUT)_2008,18 April - 19 April 2008,Women
3,ANGELICA,LIND,SWE,4t4 5b5,3t11 4b22,2t2 4b5,Hall_(AUT)_2008,18 April - 19 April 2008,Women
4,AKIYO,NOGUCHI,JPN,5t5 5b5,3t8 3b6,2t4 4b7,Hall_(AUT)_2008,18 April - 19 April 2008,Women
5,NATALIJA,GROS,SLO,5t6 5b5,2t3 2b2,2t7 3b3,Hall_(AUT)_2008,18 April - 19 April 2008,Women
6,JOHANNA,ERNST,AUT,4t5 5b5,2t4 3b6,0t 3b4,Hall_(AUT)_2008,18 April - 19 April 2008,Women
7,JULIETTE,DANION,FRA,4t5 4b4,2t4 2b4,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
8,KATJA,VIDMAR,SLO,5t6 5b5,2t7 2b3,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
9,CECILE,AVEZOU,FRA,5t5 5b5,2t8 2b7,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
10,OLGA,SHALAGINA,UKR,5t6 5b5,2t8 2b8,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
11,OLGA,BIBIK,RUS,4t4 4b4,2t9 3b10,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
12,KATHARINA,SAURWEIN,AUT,5t6 5b5,2t11 2b9,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
13,SANDRINE,LEVET,FRA,5t5 5b5,2t12 2b7,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
14,BARBARA,BACHER,AUT,4t5 5b7,2t13 3b17,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
15,JENNY,LAVARDA,ITA,5t9 5b8,1t1 1b1,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
16,HELENA,LIPENSKA,CZE,4t6 5b5,1t2 1b2,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
17,ANNE-LAURE,CHEVRIER,FRA,5t7 5b7,1t3 2b3,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
18,ALEXANDRA,EYER,SUI,4t6 5b5,1t3 1b2,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
19,CHLOÉ,GRAFTIAUX,BEL,5t7 5b5,1t4 3b11,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
20,SILVIE,RAJFOVA,CZE,4t4 5b8,1t4 2b4,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
21,ANNA,GALLYAMOVA,RUS,4t4 4b4,0t 1b4,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
22,NINA,CAPREZ,SUI,4t7 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
23,ALEXANDRA,BALAKIREVA,RUS,4t7 4b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
24,OLGA,BEZHKO,UKR,3t3 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
24,ROBERTA,LONGO,ITA,3t3 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
24,MÉLANIE,SON,FRA,3t3 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
27,KSENIIA,ALEKSEEVA,RUS,3t4 5b6,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
28,CELINE,COMBAZ,FRA,3t4 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
29,MÉLANIE,SANDOZ,FRA,3t4 3b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
30,NELLY,KUDROVA,CZE,3t5 5b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
31,AUDREY,SEGUY,GBR,3t5 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
32,SABINE,BACHER,AUT,3t5 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
33,MARIE,DUVAL,FRA,3t5 4b6,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
34,FRANZISKA,SAURWEIN,AUT,3t6 5b9,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
35,KATARINA,FICKULIAKOVA,SVK,3t7 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
36,CHRISTINA,SCHMID,SUI,3t7 4b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
37,MIRIAM,PUTZ,AUT,3t11 4b10,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
38,MORGANE,AVELINE,FRA,2t2 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
38,ELENA,CHIAPPA,ITA,2t2 4b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
40,LUDIVINE,HARMAND,FRA,2t2 4b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
41,DIANE,MERRICK,GBR,2t2 4b6,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
42,EMELINE,THOMAS,FRA,2t2 3b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
43,NATALIE,SAILER,GER,2t3 4b6,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
44,ZOË,MAIRE,SUI,2t3 3b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
45,MARTINA,HARNISCH,AUT,2t4 4b6,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
46,VERA,ZIJLSTRA,NED,2t4 4b7,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
47,CASSANDRA,ZAMPAR,ITA,2t5 4b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
48,AGATA,MODRZEJEWSKA,POL,1t1 3b3,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
49,CLAUDIA,BATTAGLIA,ITA,1t1 3b5,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
50,SARA,AICART ORTIZ,ESP,1t3 3b4,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
51,RAELENE,COWIE,GBR,0t 4b10,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
52,COSIMA,WILLI,SUI,0t 3b8,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
53,EDYTA,ROPEK,POL,0t 2b2,,,Hall_(AUT)_2008,18 April - 19 April 2008,Women
1,DAVID,LAMA,AUT,3t3 5b6,2t2 2b2,4t9 4b5,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
2,KILIAN,FISCHHUBER,AUT,3t3 5b5,2t2 2b2,4t9 4b9,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
3,JORG,VERHOEVEN,NED,3t6 4b7,2t2 2b2,4t9 4b9,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
4,GÉROME,POUVREAU,FRA,3t3 5b6,2t2 2b2,3t5 4b11,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
5,STÉPHAN,JULIEN,FRA,3t5 5b14,2t2 2b2,2t2 3b3,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
6,JULIEN,MERAL,FRA,3t4 5b7,2t2 2b2,2t6 3b6,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
7,GABRIELE,MORONI,ITA,4t7 5b8,2t3 2b3,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
8,MATTHIAS,MÜLLER,SUI,3t6 5b12,1t1 2b2,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
9,LUDOVIC,LAURENCE,FRA,3t4 5b10,1t1 2b3,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
10,GARETH,PARRY,GBR,3t9 4b9,1t1 2b3,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
11,CHRISTIAN,CORE,ITA,2t2 5b13,1t1 2b3,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
12,GUILLAUME,GLAIRON MONDET,FRA,3t4 5b5,1t1 1b1,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
13,AKITO,MATSUSHIMA,JPN,3t5 5b12,1t2 2b3,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
14,JONAS,BAUMANN,GER,2t2 5b5,1t2 2b3,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
15,KAZUMA,WATANABE,JPN,3t5 4b5,1t2 2b4,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
16,LUCAS,PRETI,ITA,2t2 5b6,1t2 2b4,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
17,MARKUS,HOPPE,GER,3t5 5b9,1t2 2b5,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
18,ANDRE,BOROWKA,GER,3t8 4b7,1t2 2b5,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
19,MYKHAYLO,SHALAGIN,UKR,3t5 5b7,1t2 1b1,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
20,MICHELE,CAMINATI,ITA,2t2 5b14,1t3 2b3,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
21,DIDIER,HOARAU,FRA,2t3 5b7,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
22,BAPTISTE,NOMINE,FRA,2t3 5b11,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
23,NICOLAS,BADIA,FRA,2t4 4b9,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
24,KARSTEN,BOROWKA,GER,2t4 3b7,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
25,YOANN,LE COUSTER,FRA,2t6 4b9,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
26,DAVIC,PICQ,FRA,2t9 4b10,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
27,JÉRÉMIE,CICCIONE,FRA,1t1 5b7,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
28,PETER,WÜRTH,GER,1t1 5b10,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
29,SEBASTIEN,JALMAIN,FRA,1t1 4b8,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
30,QUENTIN,MIEGEVILLE,FRA,1t1 4b9,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
31,KEVIN,HEMUND,SUI,0t 4b7,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
32,JOACKYM,RAMSAMY,FRA,0t 2b2,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
33,MARIJUS,SMIGELSKIS,RSA,0t 1b3,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Men
1,ANNA,STÖHR,AUT,2t2 3b3,2t2 4b8,4t6 4b5,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
2,AKIYO,NOGUCHI,JPN,3t4 4b6,4t6 4b5,4t10 4b8,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
3,YULIA,ABRAMCHUK,RUS,4t6 4b5,4t11 4b11,3t5 4b8,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
4,OLGA,SHALAGINA,UKR,4t4 4b4,4t5 4b4,2t2 2b2,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
5,SANDRINE,LEVET,FRA,4t12 4b12,2t2 4b6,2t3 3b3,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
6,JULIETTE,DANION,FRA,4t5 4b4,3t3 4b12,1t1 2b3,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
7,MAUD,ANSADE,FRA,2t2 2b2,2t2 4b9,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
8,KATHARINA,SAURWEIN,AUT,3t3 3b3,2t3 4b5,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
9,ANNE-LAURE,CHEVRIER,FRA,3t3 3b3,2t3 4b6,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
10,ANNE,HOARAU,FRA,2t2 4b6,2t3 4b11,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
11,CECILE,AVEZOU,FRA,3t3 4b6,2t4 3b5,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
12,CHLOÉ,GRAFTIAUX,BEL,2t4 2b2,2t4 3b13,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
13,AUDREY,SEGUY,GBR,2t2 3b5,2t5 3b5,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
14,FRANZISKA,SAURWEIN,AUT,3t3 3b3,1t1 4b9,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
15,MARINE,DELPIERRE,FRA,1t3 4b13,1t1 2b3,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
17,ANGELICA,LIND,SWE,2t3 4b6,1t4 4b7,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
18,SILVIE,RAJFOVA,CZE,4t14 4b10,0t 4b6,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
19,MORGANE,AVELINE,FRA,2t2 3b3,0t 2b2,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
20,DIANE,MERRICK,GBR,2t2 4b8,0t 2b3,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
21,MARGAUX,HILLY,FRA,1t2 2b3,0t 2b4,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
23,SARAH,LAGOFFUN,FRA,0t 1b4,,,Reunion_(FRA)_2008,2 May - 3 May 2008,Women
1,DMITRII,SHARAFUTDINOV,RUS,4t8 5b8,3t6 4b6,2t5 4b9,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
2,KILIAN,FISCHHUBER,AUT,4t8 5b10,3t6 3b6,2t6 3b6,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
3,DAVID,LAMA,AUT,4t5 4b4,3t5 4b6,1t1 3b3,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
4,GABRIELE,MORONI,ITA,4t12 5b6,4t11 4b11,1t1 3b4,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
5,MYKHAYLO,SHALAGIN,UKR,3t3 4b4,2t7 4b11,1t4 3b6,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
6,AKITO,MATSUSHIMA,JPN,4t13 5b14,2t3 3b3,0t 3b4,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
7,MATTHIAS,MÜLLER,SUI,3t3 5b7,2t7 4b14,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
8,CÉDRIC,LACHAT,SUI,3t5 5b11,2t8 4b8,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
9,LUDOVIC,LAURENCE,FRA,3t4 5b7,2t11 3b12,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
10,RUSTAM,GELMANOV,RUS,4t4 5b8,1t1 3b3,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
11,GÉROME,POUVREAU,FRA,4t12 4b6,1t1 3b7,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
12,REMO,SOMMER,SUI,3t9 5b6,1t3 3b6,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
13,KLEMEN,BECAN,SLO,3t4 5b8,1t4 3b6,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
14,JOACKYM,RAMSAMY,FRA,3t4 4b8,1t6 4b15,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
15,TSUKURU,HORI,JPN,3t9 5b13,0t 3b10,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
16,STEWART,WATSON,GBR,4t8 5b6,0t 3b11,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
17,SANGWON,SON,KOR,4t11 5b14,0t 3b14,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
18,WOUTER,JONGENEELEN,NED,2t2 5b11,0t 2b2,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
19,JULIEN,MERAL,FRA,2t2 5b10,0t 2b3,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
20,BLAZ,RANT,SLO,3t8 5b10,0t 1b1,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
21,DAVID,BARRANS,GBR,2t2 4b7,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
22,MICHELE,CAMINATI,ITA,2t3 5b6,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
23,PIERRE,DUROCHE,FRA,2t3 5b11,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
23,SEBASTIEN,JALMAIN,FRA,2t3 5b11,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
25,THOMAS,CALEYRON,FRA,2t3 5b13,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
26,GUILLAUME,GLAIRON MONDET,FRA,2t3 4b4,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
27,MIKHAIL,CHERNIKOV,RUS,2t3 4b6,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
28,GARETH,PARRY,GBR,2t3 4b7,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
29,STEFANO,GHIDINI,ITA,2t3 4b8,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
30,MASATOSHI,SUGITA,JPN,2t3 4b10,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
31,LUCAS,PRETI,ITA,2t4 5b6,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
32,CHRISTIAN,CORE,ITA,2t4 4b13,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
33,CHRISTOPHER,WEBB-PARSONS,AUS,2t5 5b10,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
34,TATSUYA,MURAOKA,JPN,2t6 4b8,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
35,CASPER,TEN SIJTHOFF,NED,2t7 5b13,,,Grindelwald_(SUI)_2008,30 May - 31 May 2008,Men
