Rank,Name,,Country,Qualification,Final
1,QIXIN,ZHONG,CHN,8.110,7.35
2,XIAOJIE,CHEN,CHN,9.090,8.48
3,GUANGPU,LI,CHN,8.520,8.22
4,NING,ZHANG,CHN,9.300,fall
5,EVGENII,VAITSEKHOVSKII,RUS,9.690,9.53
6,JINYU,PAN,CHN,10.980,11.02
7,SERGEI,SINITCYN,RUS,10.790,11.16
8,ALEKSEY,PEROV,KAZ,10.790,11.57
9,MAKSYM,STYENKOVYY,UKR,11.540,
10,MAKSYM,OSIPOV,UKR,12.440,
11,ALEXEY,MOLCHANOV,KAZ,13.100,
