Rank,Name,,Country,Qualification,Semi-Final,Final
1,REI,SUGIMOTO,JPN,3t10 4b11,2t2 2b2,3t11 3b8
2,THOMAS,TAUPORN,GER,4t10 4b10,3t5 4b10,2t4 2b4
3,RUSTAM,GELMANOV,RUS,3t6 4b8,3t10 4b9,2t5 3b6
4,DMITRII,SHARAFUTDINOV,RUS,4t10 5b9,3t8 4b10,2t8 2b8
5,MYKHAYLO,SHALAGIN,UKR,3t15 4b16,3t12 4b10,1t4 2b5
6,SACHI,AMMA,JPN,2t3 3b4,2t3 3b6,1t7 1b7
7,JAN,HOJER,GER,4t8 5b9,2t7 3b5,
8,SEAN,MCCOLL,CAN,4t10 4b10,2t7 3b9,
9,ARMAN,TER-MINASYAN,RUS,3t7 4b11,2t8 4b12,
10,JAKOB,SCHUBERT,AUT,3t6 4b7,2t9 3b9,
11,CÉDRIC,LACHAT,SUI,4t20 5b21,1t1 3b3,
12,CHRISTOPHER,WEBB-PARSONS,AUS,4t15 5b16,1t1 2b2,
13,JERNEJ,KRUDER,SLO,3t6 5b12,1t1 2b5,
14,KILIAN,FISCHHUBER,AUT,5t8 5b6,1t2 1b1,
15,YURY,NOVITSKIY,RUS,3t8 4b12,1t3 4b6,
16,MICHAEL,PICCOLRUAZ,ITA,3t12 4b13,1t3 2b4,
17,JONAS,BAUMANN,GER,4t13 5b16,0t 2b2,
18,DAVID,BARRANS,GBR,3t7 4b8,0t 2b3,
19,ANTON,JOHANSONN,FIN,3t7 4b9,0t 2b7,
20,PHILIP,RATAJCZAK,GER,4t13 5b10,0t 0b,
21,KOKORO,FUJII,JPN,3t9 4b10,,
21,STEFAN,SCARPERI,ITA,2t4 3b4,,
23,ROLANDS,RUGENS,LAT,2t6 2b6,,
23,SERGII,TOPISHKO,UKR,3t10 4b11,,
25,ANDRZEJ,MECHERZYNSKI-WIKTOR,POL,3t10 4b12,,
25,JORG,VERHOEVEN,NED,2t7 3b7,,
27,JAKUB,GLOWKA,POL,3t11 4b10,,
27,SHINTA,OZAWA,JPN,2t9 3b14,,
29,LUKAS,ENNEMOSER,AUT,3t11 4b14,,
29,DAVID,FIRNENBURG,GER,1t1 2b2,,
31,STEFAN,DANKER,GER,3t12 4b14,,
31,NICKY,DE LEEUW,NED,1t1 2b3,,
31,TOMAS,RAVANAL,CHI,1t1 2b3,,
34,FELIX,LEUOTH,GER,3t13 4b14,,
35,MASATOSHI,SUGITA,JPN,3t22 4b21,,
35,VASYA,VOROTNIKOV,USA,1t4 2b6,,
37,TSUKURU,HORI,JPN,2t2 3b5,,
37,JONAS,WINTER,GER,1t5 3b12,,
39,YOHANN,DECHAMPS,FRA,1t5 1b5,,
39,GUILLAUME,GLAIRON MONDET,FRA,2t3 3b11,,
41,NIKOLAI,BUHL,GER,2t7 3b7,,
41,TOM,NEWMAN,GBR,1t7 2b8,,
43,MAURICIO,HUERTA,MEX,2t7 2b5,,
43,FACUNDO,LANGBEHN,CHI,1t7 1b5,,
45,IGNACIO,SANCHEZ GONZÁLEZ,ESP,0t 3b3,,
45,TIMO,TAK,NED,2t8 4b11,,
47,KLEMEN,BECAN,SLO,0t 3b14,,
47,DOMINIK,LEINENBACH,GER,2t8 3b7,,
49,CHRISTIAN,FEISTMANTL,AUT,2t9 4b12,,
49,ELIAS,WEILER,AUT,0t 1b2,,
51,JAN,DE SMIT,BEL,0t 1b3,,
51,JONATHAN,PARTRIDGE,GBR,0t 1b3,,
51,PETER,WÜRTH,GER,2t10 4b13,,
54,JAKUB,JODLOWSKI,POL,2t12 3b14,,
55,SERGII,KARPIN,UKR,0t 1b4,,
55,ALEKSEI,SHCHERVIANIN,RUS,1t3 1b3,,
55,ALEXANDER,WURM,GER,0t 1b4,,
58,JAMES,GARDEN,GBR,1t4 3b10,,
59,HANS,BUSKER,NED,0t 0b,,
59,MIGUEL ANGEL,HERNANDEZ MEDINA,MEX,0t 0b,,
59,SEBASTIEN,LAZURE,CAN,1t5 3b9,,
62,DIEGO LUIS,GONZÁLEZ,MEX,1t9 2b15,,
63,ANDREW,ZHIGAREV,UKR,0t 2b5,,
64,ROBERT,RUNDIN,SWE,0t 2b6,,
65,NICOLAS,FARCY,BEL,0t 0b,,
