Rank,Name,,Country,Qualification,Semi-Final,Final
119,KREŠIMIR,MORIĆ,CRO,59.161,,
121,GIORGI,GABULDANI,GEO,59.687,,
121,ALON,REINER,ISR,59.498,,
123,ERICK,CÓRDOVA A.,HON,60.237,,
123,MARTIN,KLEMSA,CZE,60.481,,
125,EREKLE,MIKELADZE,GEO,63,,
125,AKIN,TASKIRAN,TUR,60.467,,
127,SOSO,KATSITADZE,GEO,62.998,,
127,YANNICK,LIS,BEL,64,,
129,VANCO,NAUNOV,MKD,63.226,,
130,SUSHI,FIRAS,JOR,65.498,,
