Rank,Name,,Country,Qualification,Semi-final,Final,event_name,Date,Gender
22,PAUL,JENFT,FRA,19.27,26+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
23,COLIN,DUFFY,USA,4.03,26,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
24,MARCELLO,BOMBARDI,ITA,24.19,13,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
25,DOHYUN,LEE,KOR,14.07,9+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
26,YUNCHAN,SONG,KOR,22.62,9+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
27,HAMISH,MCARTHUR,GBR,27.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
28,MATHIAS,POSCH,AUT,29.43,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
29,HANNES,PUMAN,SWE,30.02,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
30,DILLON,COUNTRYMAN,USA,30.38,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
30,NAO,MONCHOIS,FRA,30.38,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
32,SAM,AVEZOU,FRA,30.4,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
33,JONAS,UTELLI,SUI,30.43,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
34,JULES,MARCHALAND,FRA,30.67,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
35,YANNICK,FLOHÉ,GER,31.84,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
36,SEAN,BAILEY,USA,32.4,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
37,MICHAEL,PICCOLRUAZ,ITA,37.09,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
38,OSCAR,BAUDRAND,CAN,37.97,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
39,JONGWON,CHON,KOR,38.33,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
40,SIMON,LORENZI,BEL,39.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
41,PETER,KURIC,SVK,40.53,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
42,MARTIN,BERGANT,SLO,42.4,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
43,MIKEL ASIER,LINACISORO MOLINA,ESP,43.25,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
44,FILIP,SCHENK,ITA,43.78,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
45,NIKOLAY,RUSEV,BUL,45.1,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
46,NICOLAS,COLLIN,BEL,45.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
47,HANNES,VAN DUYSEN,BEL,46.14,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
48,LOUIS,GUNDOLF,AUT,46.91,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
49,NINO,GRÜNENFELDER,SUI,47.84,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
50,ZACH,GALLA,USA,47.9,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
51,YUVAL,SHEMLA,ISR,48.19,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
52,MARTIN,STRANIK,CZE,48.22,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
53,VICTOR,BAUDRAND,CAN,48.86,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
54,ALEX,KHAZANOV,ISR,49.58,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
55,SLAV,KIROV,BUL,49.8,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
56,NICOLAI,UZNIK,AUT,51.26,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
57,RAFFAEL,GRUBER,AUT,54.27,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
58,JACK,MACDOUGALL,GBR,56.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
59,DIMITRI,VOGT,SUI,57.12,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
60,GIORGIO,BENDAZZOLI,ITA,59.54,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
61,YANNICK,NAGEL,GER,60.08,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
61,SIMON,POTUCEK,CZE,60.08,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
63,CHRISTOPH,HANKE,GER,60.83,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
64,NIMRÓD SEBESTYÉN,TUSNÁDY,HUN,60.93,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
65,JOHANNES,HOFHERR,AUT,61.16,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
66,SEAN,MCCOLL,CAN,61.95,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
67,GREGOR,VEZONIK,SLO,63.64,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
68,PHILIPP,MARTIN,GER,63.91,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
69,FREDRIK,SERLACHIUS,SWE,67.53,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
70,LOVRO,CREP,SLO,68.64,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
71,TIMO,UZNIK,AUT,71.09,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
72,LUKE,GOH WEN BIN,SGP,71.24,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
73,DYLAN,PARKS,AUS,72.15,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
74,JULIAN,WIMMER,AUT,73.26,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
75,SAMUEL,BUTTERWORTH,GBR,75.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
75,CHINGKHEINGANBA,MAIBAM,IND,75.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
75,LAUTARO NICOLÁS,SORIA SANCHEZ,ARG,75.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
75,JOAQUIN,URRUTIA,CHI,75.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
75,THOR,VILLEGAS GARCÍA,MEX,75.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
80,CHEUNG-CHI SHOJI,CHAN,HKG,76.34,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
81,RADIN,FOROUGHIAN,IRI,76.93,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
82,JAMES,POPE,GBR,78.7,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
83,BENJAMIN,AYALA,CHI,80.67,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
84,CHI-FUNG,AU,HKG,81.55,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
84,JINBIN,HUANG,CHN,81.55,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
84,DIEGO,LEQUERICA BUSCAGLIA,PER,81.55,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
84,MICHAEL,O'NEILL,IRL,81.55,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
84,ALEXEY,PANFILOV,KAZ,81.55,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
89,ILLIA,BAKHMET-SMOLENSKYI,UKR,84.41,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
89,NATHAN,MARTIN,LUX,84.41,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
89,MATEUS,RODRIGUES BELLOTTO,BRA,84.41,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
92,HECTOR,LOPEZ VALDEZ,MEX,86.08,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
93,CALRIN,CURTIS,RSA,88.25,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
93,TOMAS,PLEVKO,SVK,88.25,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
95,ARTYOM,DEVYATERIKOV,KAZ,93.15,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
96,JACHYM,CINK,CZE,93.43,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
97,BAUTISTA,GREGORINI,ARG,93.54,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
98,MAXIM,PARE,AUS,95.74,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
99,LUIS,CASTELLANOS,VEN,96.24,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
100,MICHAIL,VOLYRAKIS,GRE,96.47,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
101,BIRGIR ÓLI,SNORRASON,ISL,97.92,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
102,GIANSTEFANO,DI NINO,VEN,99.72,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
103,RICHARD,SCHWARK,BRA,101.75,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
104,GUÐMUNDUR FREYR,ARNARSON,ISL,102.47,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
105,JOVAN,IVANOV,MKD,105.0,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
106,PHEAKTRA,SAMBATH,CAM,106.74,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
107,ROMAN,SIVAKOV,LTU,106.96,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
108,MARCELO IGNACIO,VARGAS CLAROS,ESA,107.0,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
109,MATEJ,MARKOV,MKD,107.24,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
110,DANIEL ALEJANDRO,MERINO ORDÓÑEZ,HON,109.0,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
,HRITIK,MARNE,IND,dns,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Men
1,JANJA,GARNBRET,SLO,1.0,46,39+,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
2,AI,MORI,JPN,3.46,46+,33+,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
3,JESSICA,PILZ,AUT,4.58,40+,25+,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
4,BROOKE,RABOUTOU,USA,7.94,34+,25+,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
5,CHAEHYUN,SEO,KOR,2.45,46+,25,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
6,MIA,KRAMPL,SLO,8.75,36+,25,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
7,NATALIA,GROSSMAN,USA,5.29,34+,24+,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
8,HÉLÈNE,JANICOT,FRA,8.49,32+,7+,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
9,MOLLY,THOMPSON-SMITH,GBR,11.4,32+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
10,LAURA,ROGORA,ITA,12.12,32+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
11,JAIN,KIM,KOR,22.06,32+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
12,SALOMÉ,ROMAIN,FRA,9.45,32,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
13,MIHO,NONAKA,JPN,26.0,31+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
14,LUCIJA,TARKUS,SLO,27.1,28,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
15,JULIA,CHANOURDIE,FRA,25.46,25+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
16,MATTEA,PÖTZI,AUT,17.23,23+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
17,VITA,LUKAN,SLO,26.06,23+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
18,LUCKA,RAKOVEC,SLO,8.22,20,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
19,MANON,HILY,FRA,8.97,19+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
20,YUETONG,ZHANG,CHN,23.74,19,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
21,HANA,KOIKE,JPN,16.26,18+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
22,ANASTASIA,SANDERS,USA,23.14,18+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
23,LYNN,VAN DER MEER,NED,14.07,18,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
24,ALEKSANDRA,TOTKOVA,BUL,21.0,18,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
25,SARA,COPAR,SLO,25.46,18,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
26,NATSUKI,TANII,JPN,17.62,12+,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
27,ELISKA,ADAMOVSKA,CZE,28.06,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
27,LIV,EGLI,SUI,28.06,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
29,MICHAELA,SMETANOVA,CZE,29.55,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
30,LANA,SKUSEK,SLO,31.18,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
31,EVA MARIA,HAMMELMÜLLER,AUT,31.52,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
32,MARTINA,DEMMEL,GER,32.59,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
32,IEVGENIIA,KAZBEKOVA,UKR,32.59,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
34,TEREZA,SIRUCKOVA,CZE,33.0,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
35,TINA JOHNSEN,HAFSAAS,NOR,34.47,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
36,ZÉLIA,AVEZOU,FRA,35.2,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
37,VALENTINA,AGUADO,ARG,36.74,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
37,OCEANIA,MACKENZIE,AUS,36.74,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
39,RYU,NAKAGAWA,JPN,37.83,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
40,KYRA,CONDIE,USA,40.02,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
40,SANDRA,LETTNER,AUT,40.02,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
40,CAMILLA,MORONI,ITA,40.02,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
43,ELNAZ,REKABI,IRI,41.7,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
44,CHLOE,CAULIER,BEL,42.71,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
45,ANDREA,KÜMIN,SUI,43.74,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
46,MAYA,DREAMER,ISR,43.89,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
47,NOA,SHIRAN,ISR,46.23,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
48,FUTABA,ITO,JPN,46.46,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
48,FRANZISKA,STERRER,AUT,46.46,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
50,SANDRA,HOPFENSITZ,GER,46.49,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
51,LUCIA,DÖRFFEL,GER,46.86,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
52,IGNACIA,MELLADO QUINTEROS,CHI,49.42,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
53,JULIA,FISER,AUT,50.94,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
53,STASA,GEJO,SRB,50.94,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
53,CLAUDIA,GHISOLFI,ITA,50.94,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
53,SOL,SA,KOR,50.94,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
57,ZOE,PEETERMANS,GBR,53.99,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
58,MARTINA,BURŠÍKOVÁ,SVK,54.24,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
58,IZIAR,MARTÍNEZ ALMENDROS,ESP,54.24,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
60,ZHILU,LUO,CHN,56.89,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
61,GIORGIA,TESIO,ITA,59.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
62,MARGARITA,AGAMBAYEVA,KAZ,60.93,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
63,SOPHIA,AVENDER,AUT,61.85,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
63,REBECCA,FRANGOS,CAN,61.85,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
65,KÄTHE,ATKINS,GER,62.71,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
66,ALANNAH,YIP,CAN,63.21,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
67,MICHELLE,HULLIGER,SUI,64.24,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
68,CLOE,COSCOY,USA,65.31,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
69,ALEJANDRA,CONTRERAS,CHI,65.75,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
70,LUCY,GARLICK,GBR,66.49,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
71,NIKA,POTAPOVA,UKR,66.61,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
72,MAYA,STASIUK,AUS,71.0,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
73,ANJA,KÖHLER,BRA,72.65,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
74,KYLIE,CULLEN,USA,73.44,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
75,LIANET,CASTILLO,VEN,73.96,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
76,ROCIO AILEN,BECERRA,ARG,76.03,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
77,RAHIL,RAMEZANI,IRI,76.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
78,CHLOE,EARLE,CAN,77.99,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
79,SVANA,BJARNASON,ISL,78.23,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
80,ELIZABETH,SEPULVEDA,PUR,78.72,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
81,TSENG-SHUN,WONG,HKG,79.68,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
82,MARÍA FERNANDA,HIDALGO AMEZQUITA,MEX,81.23,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
83,DANAI,VALSAMIDI,GRE,81.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
84,TEGWEN,OATES,RSA,84.0,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
85,SARA,TRAJKOSKA,MKD,85.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
86,IRIS PAMELA,DURON ANTONIO,HON,85.99,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
87,VINNITH,IM,CAM,86.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
88,GRECIA DANIELA,HERNANDEZ GUERRERO,ESA,88.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
88,ARANTZA,LUNA VELASCO,MEX,88.5,,,IFSC_World_Cup_Innsbruck_2023,14 June - 18 June 2023,Women
1,JAKOB,SCHUBERT,AUT,3.32,36+,42+,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
2,ADAM,ONDRA,CZE,3.0,39+,41+,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
3,ALEXANDER,MEGOS,GER,13.16,36+,40,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
4,TOBY,ROBERTS,GBR,4.69,36+,39+,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
5,COLIN,DUFFY,USA,14.7,top,37+,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
6,SORATO,ANRAKU,JPN,10.42,top,36+,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
7,YUFEI,PAN,CHN,11.25,32+,34,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
8,SHION,OMATA,JPN,9.23,33+,24+,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
9,SEAN,BAILEY,USA,14.14,32+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
10,LUKA,POTOCAR,SLO,20.68,32+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
11,JULES,MARCHALAND,FRA,22.09,32+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
12,SATONE,YOSHIDA,JPN,6.16,32,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
13,TAISEI,HOMMA,JPN,20.51,32,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
14,HAMISH,MCARTHUR,GBR,24.46,32,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
15,NAO,MONCHOIS,FRA,18.03,31+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
16,STEFAN,SCHERZ,AUT,14.14,30,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
17,YOSHIYUKI,OGATA,JPN,5.2,29+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
18,SASCHA,LEHMANN,SUI,7.78,29+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
19,PAUL,JENFT,FRA,18.24,29+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
20,YUVAL,SHEMLA,ISR,24.46,28+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
21,MASAHIRO,HIGUCHI,JPN,10.22,26+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
22,JESSE,GRUPPER,USA,16.91,23+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
23,HARUKI,UEMURA,JPN,20.68,23+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
24,MARCELLO,BOMBARDI,ITA,23.72,23+,,IFSC_World_Cup_Villars_2023,30 June - 2 July 2023,Men
