Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
2,LAURA,ROGORA,ITA,7.35,45+,top,Villars_(SUI)_2021,1 July - 3 July 2021,Women
3,NATALIA,GROSSMAN,USA,5.24,34+,42+,Villars_(SUI)_2021,1 July - 3 July 2021,Women
4,MOMOKO,ABE,JPN,2.65,35+,40+,Villars_(SUI)_2021,1 July - 3 July 2021,Women
5,VITA,LUKAN,SLO,12.19,35+,40+,Villars_(SUI)_2021,1 July - 3 July 2021,Women
6,ALEKSANDRA,TOTKOVA,BUL,8.46,36+,33+,Villars_(SUI)_2021,1 July - 3 July 2021,Women
7,LUCKA,RAKOVEC,SLO,3.32,40+,17+,Villars_(SUI)_2021,1 July - 3 July 2021,Women
8,MIA,KRAMPL,SLO,6.48,35,17+,Villars_(SUI)_2021,1 July - 3 July 2021,Women
9,SALOMÉ,ROMAIN,FRA,9.95,34+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
10,JULIA,CHANOURDIE,FRA,11.22,34+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
11,LANA,SKUSEK,SLO,16.43,33,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
12,ORIANE,BERTONE,FRA,20.46,32+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
13,JULIA,FISER,AUT,22.05,32+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
14,LUCIJA,TARKUS,SLO,23.81,32+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
15,EVA MARIA,HAMMELMÜLLER,AUT,14.58,31+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
16,ANDREA,KÜMIN,SUI,17.66,31+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
17,KYRA,CONDIE,USA,15.0,30+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
18,FANNY,GIBERT,FRA,16.32,27+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
19,KÄTHE,ATKINS,GER,21.0,23,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
20,CLOE,COSCOY,USA,23.32,21,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
21,FUTABA,ITO,JPN,18.73,20+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
22,TJASA,SLEMENSEK,SLO,12.19,20,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
23,MIU,KAKIZAKI,JPN,20.46,20,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
24,DINARA,FAKHRITDINOVA,RUS,8.49,14+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
25,MARTINA,DEMMEL,GER,22.95,12+,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
26,JULIA,DUFFY,USA,21.74,12,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
27,LYNN,VAN DER MEER,NED,24.37,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
28,TINA JOHNSEN,HAFSAAS,NOR,25.98,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
29,CELINE,CUYPERS,BEL,27.0,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
30,MICHELLE,HULLIGER,SUI,29.16,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
30,TOMONA,TAKAO,JPN,29.16,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
30,ROXANA,WIENAND,GER,29.16,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
33,CLAUDIA,GHISOLFI,ITA,31.26,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
34,ANNE-SOPHIE,KOLLER,SUI,31.42,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
35,LUISA,FLOHÉ,GER,31.61,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
35,AYALA,KEREM,ISR,31.61,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
37,SUNNIVA,ØVRE-EIDE,NOR,32.45,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
38,IGNACIA,MELLADO QUINTEROS,CHI,33.26,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
39,VALENTINA,AGUADO,ARG,33.27,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
39,MAYA,MADERE,USA,33.27,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
41,NAAMA,YOHAI,ISR,37.18,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
42,KATHERINE,CHOONG,SUI,37.65,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
43,ALEJANDRA,CONTRERAS,CHI,38.23,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
44,CAMILLA,BENDAZZOLI,ITA,43.0,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
45,ELIZABETH,SEPULVEDA,PUR,45.5,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
46,ALEKSANDRA,KALUCKA,POL,45.99,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
47,EDEL,LEMVIK,NOR,46.48,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
48,ANOUCK,JAUBERT,FRA,48.5,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
49,BIANKA,JANECKA,POL,48.96,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
50,SUKMA,LINTANG CAHYANI,INA,49.99,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
51,NURUL,AISYAH RAMADHANI SUAT,INA,51.48,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
52,ABDUL ROCHMAN,SYARIFAH,INA,51.5,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
53,TAMARA,ULZHABAYEVA,KAZ,51.99,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
,HELOÏSE,DOUMONT,BEL,dns,,,Villars_(SUI)_2021,1 July - 3 July 2021,Women
1,SEAN,BAILEY,USA,8.31,43,34+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
2,STEFANO,GHISOLFI,ITA,11.62,46,32,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
3,MARTIN,STRANIK,CZE,14.9,43,32,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
4,SASCHA,LEHMANN,SUI,6.0,47+,29,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
5,VICTOR,BAUDRAND,CAN,5.61,41+,28+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
6,MARCELLO,BOMBARDI,ITA,10.39,41+,26+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
7,LUKA,POTOCAR,SLO,15.91,45,25+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
8,PAUL,JENFT,FRA,11.62,45+,25,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
9,MASAHIRO,HIGUCHI,JPN,13.13,41+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
10,HANNES,PUMAN,SWE,26.94,41+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
11,YANNICK,FLOHÉ,GER,9.95,41,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
12,CHRISTOPH,HANKE,GER,26.94,41,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
13,MEJDI,SCHALCK,FRA,19.9,40+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
14,ALBERTO,GINÉS LÓPEZ,ESP,3.67,39+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
15,SEBASTIAN,HALENKE,GER,20.17,39+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
16,SOHTA,AMAGASA,JPN,8.31,38+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
17,MIKEL ASIER,LINACISORO MOLINA,ESP,16.57,38+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
18,MILAN,PRESKAR,SLO,25.1,38+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
19,NAO,MONCHOIS,FRA,26.94,38+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
20,STEFAN,SCHERZ,AUT,14.9,37+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
21,ELLIS,ERNSBERGER,USA,26.94,34,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
22,MARTIN,BERGANT,SLO,11.49,33,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
23,OSCAR,BAUDRAND,CAN,17.23,33,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
24,DIEGO,FOURBET,FRA,19.9,33,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
25,DOMEN,SKOFIC,SLO,5.2,32,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
26,SATONE,YOSHIDA,JPN,2.6,30+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
27,ROSS,FULKERSON,USA,21.21,30+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
28,NINO,GRÜNENFELDER,SUI,24.03,30+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
29,HAMISH,MCARTHUR,GBR,27.39,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
30,NICOLAI,UZNIK,AUT,27.42,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
31,TIES,VANCRAEYNEST,BEL,27.87,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
32,DYLAN,CHUAT,SUI,31.46,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
32,NICOLAS,COLLIN,BEL,31.46,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
32,JAN,HOJER,GER,31.46,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
32,FEDIR,SAMOILOV,UKR,31.46,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
36,CAMPBELL,HARRISON,AUS,33.99,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
36,GIORGIO,TOMATIS,ITA,33.99,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
38,ARSÈNE,DUVAL,FRA,34.94,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
38,PHILIPP,MARTIN,GER,34.94,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
38,HUGO,PARMENTIER,FRA,34.94,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
41,YUVAL,SHEMLA,ISR,35.87,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
42,ADRIEN,LEMAIRE,FRA,36.95,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
43,LETO,CAVÉ,NED,37.23,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
44,MARK,BRAND,NED,38.96,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
45,DIMITRI,VOGT,SUI,40.62,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
46,MATHIAS,POSCH,AUT,40.99,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
47,GIOVANNI,PLACCI,ITA,41.82,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
48,SAM,AVEZOU,FRA,45.75,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
49,TIMOTHY,KANG,USA,47.48,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
50,NIMROD,MARCUS,ISR,48.2,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
51,HANNES,VAN DUYSEN,BEL,48.91,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
52,ALISTAIR,DUVAL,FRA,49.08,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
53,ANDONI,ESPARTA FRADE,ESP,52.73,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
54,ZIGA,ZAJC,SLO,52.92,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
55,DMITRII,FAKIRIANOV,RUS,54.11,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
56,SEAN,FAULKNER,CAN,54.48,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
57,LEO KETIL,BØE,NOR,54.96,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
58,PETER,KURIC,SVK,55.5,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
59,LEONID,OSADCHYI,UKR,55.96,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
60,STEPAN,VOLF,CZE,58.19,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
61,PIETRO,VIDI,ITA,59.14,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
62,JÁCHYM,CINK,CZE,61.0,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
63,PHILIPP,GEISENHOFF,SUI,62.11,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
64,ALEX,KHAZANOV,ISR,62.24,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
65,TOMAS,PLEVKO,SVK,62.37,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
65,JAN,VOPAT,CZE,62.37,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
67,LLUC,MACIÀ LLOBET,ESP,64.4,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
68,FABIAN,FÖRANDER,SWE,66.19,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
69,OR,MINIELY,ISR,66.95,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
70,LEO,AVEZOU,FRA,67.97,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
71,CHRISTIAN,WAGNER,CHI,68.62,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
72,PAUL,BRAND,NED,70.25,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
73,VAIDOTAS,MONSTAVICIUS,LTU,72.0,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
,FELIPE,HO FOGANHOLO,BRA,dns,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Men
1,LAURA,ROGORA,ITA,9.81,top,top,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
2,NATALIA,GROSSMAN,USA,3.24,top,41+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
3,ALEKSANDRA,TOTKOVA,BUL,4.58,top,38+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
4,VITA,LUKAN,SLO,8.49,top,38+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
5,NATSUKI,TANII,JPN,14.83,top,32+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
6,JULIA,CHANOURDIE,FRA,5.77,top,29+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
7,ASHIMA,SHIRAISHI,USA,15.87,top,29+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
8,DINARA,FAKHRITDINOVA,RUS,5.77,top,28+,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
9,NOLWENN,ARC,FRA,20.65,top,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
10,ELISKA,ADAMOVSKA,CZE,16.16,54,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
11,MOMOKO,ABE,JPN,9.75,53+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
12,CAMILLE,POUGET,FRA,12.63,52+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
13,NINA,ARTHAUD,FRA,9.64,51+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
14,SALOMÉ,ROMAIN,FRA,9.81,49+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
15,SABINA,VAN ESSEN,NED,24.32,49+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
16,MICHELLE,HULLIGER,SUI,25.6,48+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
17,MOLLY,THOMPSON-SMITH,GBR,11.42,47+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
18,GIORGIA,TESIO,ITA,24.32,43,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
19,RYU,NAKAGAWA,JPN,8.83,41+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
20,EVA MARIA,HAMMELMÜLLER,AUT,5.24,41,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
21,JULIA,FISER,AUT,20.68,41,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
22,MARTINA,DEMMEL,GER,22.25,41,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
23,LUCKA,RAKOVEC,SLO,3.24,39+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
24,ANNE-SOPHIE,KOLLER,SUI,17.3,39+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
25,LYNN,VAN DER MEER,NED,17.66,33+,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
26,MANON,HILY,FRA,22.25,9,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
27,LUCIJA,TARKUS,SLO,25.96,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
28,HELOÏSE,DOUMONT,BEL,26.93,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
29,FANNY,GIBERT,FRA,27.5,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
30,CELINE,CUYPERS,BEL,29.5,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
31,ORIANE,BERTONE,FRA,29.69,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
32,ANDREA,KÜMIN,SUI,30.8,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
33,MICHAELA,SMETANOVA,CZE,31.43,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
34,CAMILLA,MORONI,ITA,31.69,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
35,HANNAH,MEUL,GER,32.11,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
36,IGNACIA,MELLADO QUINTEROS,CHI,33.99,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
37,TJASA,SLEMENSEK,SLO,37.08,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
38,ROXANA,WIENAND,GER,37.65,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
39,SELMA,ELHADJ MIMOUNE,FRA,37.97,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
40,FRANZISKA,STERRER,AUT,38.02,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
41,JULIA,DUFFY,USA,40.24,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
42,MATTEA,PÖTZI,AUT,40.62,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
43,LANA,SKUSEK,SLO,41.83,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
44,LUCIA,DÖRFFEL,GER,42.96,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
45,ZOÉ,EGLI,SUI,43.95,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
46,LUCIE,WATILLON,BEL,44.16,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
47,SUNNIVA,ØVRE-EIDE,NOR,46.01,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
48,SAULA,LERONDEL,FRA,46.83,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
49,IZIAR,MARTÍNEZ ALMENDROS,ESP,48.14,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
50,VALENTINA,AGUADO,ARG,48.22,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
50,VALERI,KREMER,ISR,48.22,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
52,KÄTHE,ATKINS,GER,49.36,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
53,TINA JOHNSEN,HAFSAAS,NOR,51.63,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
54,EDEL,LEMVIK,NOR,52.92,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
55,CLOE,COSCOY,USA,53.46,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
56,RUT,MONSECH GASCA,ESP,54.0,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
56,AIDA,TORRES ILLAMOLA,ESP,54.0,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
58,ALEJANDRA,CONTRERAS,CHI,54.54,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
59,NAAMA,YOHAI,ISR,55.23,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
60,MAYA,MADERE,USA,56.74,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
61,ELISKA,NOVOTNA,CZE,59.45,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
62,FEDERICA,PAPETTI,ITA,60.25,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
,BIANCA,MAGALHAES DE CASTRO,BRA,dns,,,Chamonix_(FRA)_2021,12 July - 13 July 2021,Women
1,STEFANO,GHISOLFI,ITA,3.0,42+,42+,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
2,DMITRII,FAKIRIANOV,RUS,11.51,40+,39+,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
3,MARTIN,STRANIK,CZE,5.66,39+,37+,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
4,SEAN,BAILEY,USA,8.0,42+,36,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
5,SASCHA,LEHMANN,SUI,9.25,37+,35,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
6,FEDIR,SAMOILOV,UKR,9.54,37,35,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
7,ALBERTO,GINÉS LÓPEZ,ESP,6.89,37,27+,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
8,LUKA,POTOCAR,SLO,2.65,37,22,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
9,VICTOR,BAUDRAND,CAN,19.49,37,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
10,DOMEN,SKOFIC,SLO,4.36,36+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
11,YANNICK,FLOHÉ,GER,6.48,36+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
12,MASAHIRO,HIGUCHI,JPN,13.78,36+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
13,MATHIAS,POSCH,AUT,14.79,36+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
14,NICOLAS,COLLIN,BEL,21.04,33+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
15,MARCELLO,BOMBARDI,ITA,16.2,31.5+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
16,SAM,AVEZOU,FRA,21.0,31.5+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
17,SEBASTIAN,HALENKE,GER,14.12,31.5,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
18,NINO,GRÜNENFELDER,SUI,27.21,31.5,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
19,HAMISH,MCARTHUR,GBR,9.54,31+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
20,SOHTA,AMAGASA,JPN,19.67,31+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
21,PETER,KURIC,SVK,21.79,31,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
22,ROSS,FULKERSON,USA,13.78,28+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
23,JOSHUA,FOURTEAU,FRA,21.79,28+,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
24,TIES,VANCRAEYNEST,BEL,21.73,24,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
25,CAMPBELL,HARRISON,AUS,27.16,21,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
26,HANNES,PUMAN,SWE,18.19,5,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
27,MIKEL ASIER,LINACISORO MOLINA,ESP,28.34,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
28,LEO,AVEZOU,FRA,28.94,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
29,ALISTAIR,DUVAL,FRA,29.15,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
30,MILAN,PRESKAR,SLO,30.03,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
31,MARTIN,BERGANT,SLO,30.04,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
32,MEJDI,SCHALCK,FRA,31.04,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
33,CHRISTOPH,HANKE,GER,31.44,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
34,OSCAR,BAUDRAND,CAN,33.2,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
35,SEAN,FAULKNER,CAN,33.26,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
35,STEFAN,SCHERZ,AUT,33.26,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
37,ELLIS,ERNSBERGER,USA,34.6,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
37,MARTIN,TEKLES,GER,34.6,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
39,TIMOTHY,KANG,USA,34.78,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
40,DIEGO,FOURBET,FRA,35.14,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
41,NAO,MONCHOIS,FRA,35.89,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
42,ALBERTO,GOTTA,ITA,36.43,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
43,NICOLAI,UZNIK,AUT,37.06,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
44,DYLAN,CHUAT,SUI,38.41,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
44,ARSÈNE,DUVAL,FRA,38.41,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
46,MAX,KLEESATTEL,GER,39.47,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
47,SATONE,YOSHIDA,JPN,41.24,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
48,STEPAN,VOLF,CZE,43.21,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
49,JULIEN,CLÉMENCE,SUI,44.96,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
50,MARK,BRAND,NED,47.91,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
51,PAUL,JENFT,FRA,48.37,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
52,ZIGA,ZAJC,SLO,49.11,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
53,ANDONI,ESPARTA FRADE,ESP,49.73,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
54,HUGO,PARMENTIER,FRA,49.86,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
55,GIOVANNI,PLACCI,ITA,50.31,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
56,AMIAD,LIPMAN,ISR,51.99,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
57,LETO,CAVÉ,NED,53.11,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
58,TOMAS,PLEVKO,SVK,53.49,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
59,HANNES,VAN DUYSEN,BEL,53.68,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
60,PAUL,BRAND,NED,54.85,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
61,LEO KETIL,BØE,NOR,55.35,,,Briançon_(FRA)_2021,17 July - 18 July 2021,Men
