Rank,Name,,Country,Qualification,Final
1,ERIN,STERKENBURG,RSA,1.0,1.0
2,GEORGIANA,DORWARD,RSA,12.0,16.0
3,TEGWEN,OATES,RSA,60.0,27.0
4,CATHERINE,HONEGGER,RSA,56.0,56.0
5,CAITLYN,BURWOOD,RSA,147.0,144.0
6,ALYSSA,MEYER,RSA,150.0,175.0
7,DANIELLE,VISSER,RSA,144.0,210.0
8,CREDO,KASEMIIRE,UGA,512.0,512.0
