Rank,Name,,Country,Qualification,Final
1,CHRISTOPHER,COSSER,RSA,1.0,4.0
2,DAVID,NAUDE,RSA,24.0,6.0
3,CALRIN,CURTIS,RSA,16.0,24.0
4,OLIVER,MARX,RSA,36.0,48.0
5,JAMES,BARNES,RSA,360.0,105.0
6,TONY,FLYNN,RSA,125.0,150.0
7,CHRISTOPHER,WALLACE,RSA,420.0,294.0
8,MATTHEW,GRUNEWALD,RSA,448.0,512.0
9,JOSHUA,BRUYNS,RSA,648.0,
10,KATLEHO,POBE,RSA,1089.0,
11,ETHAN,PEARMAN,RSA,1183.0,
12,RENE,LOMBARD,RSA,1440.0,
13,JOHN-DAVID,MULLER,RSA,1848.0,
14,SIMON,OFOYURU,UGA,2548.0,
