Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
15,SEBASTIAN,HALENKE,GER,35+  21. | 35   18. [23.22],33,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
16,YUVAL,SHEMLA,ISR,top  1. | 35+  9. [5.70],32,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
17,ALEKSEY,RUBTSOV,RUS,35+  21. | 36+  8. [14.00],30+,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
18,MARCELLO,BOMBARDI,ITA,35+  21. | 35+  9. [17.85],30+,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
19,NICOLAS,COLLIN,BEL,34   32. | top  1. [8.00],25+,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
20,VLADISLAV,SHEVCHENKO,RUS,36+  11. | 35   18. [18.47],25+,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
21,LOÏC,TIMMERMANS,BEL,36+  11. | 34+  27. [20.65],25+,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
22,FRANCESCO,VETTORATA,ITA,32+  35. | 35+  9. [21.48],25+,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
23,MARTIN,TEKLES,GER,35+  21. | 35   18. [23.22],25+,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
24,JAVIER,CANO BLAZQUEZ,ESP,31+  42. | 35+  9. [23.78],25+,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
25,NAO,MONCHOIS,FRA,36+  11. | 31+  30. [21.74],22,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
26,DAVID,FIRNENBURG,GER,37+  6. | 30+  33. [14.49],21,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
27,PIOTR,SCHAB,POL,36+  11. | 29   40. [25.21],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
28,MAX,RUDIGIER,AUT,37   7. | 14   77. [25.58],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
29,HANWOOL,KIM,KOR,34+  29. | 35   18. [25.69],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
30,JERNEJ,KRUDER,SLO,36+  11. | 27+  44. [26.41],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
31,SERGEI,BYDTAEV,RUS,27+  53. | 35+  9. [26.86],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
32,MASAHIRO,HIGUCHI,JPN,33   33. | 35   18. [27.15],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
33,SHINICHIRO,NOMURA,JPN,35+  21. | 30+  33. [29.28],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
34,SIMON,LORENZI,BEL,32   37. | 35   18. [29.29],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
35,ALBERTO,GOTTA,ITA,36+  11. | 23+  57. [29.72],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
36,MARTIN,BERGANT,SLO,35+  21. | 27+  44. [33.20],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
37,MACIEJ,DOBRZANSKI,POL,33   33. | 30+  33. [34.24],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
38,MINORU,NAKANO,JPN,31+  42. | 34+  27. [34.59],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
39,RAMÓN,JULIAN PUIGBLANQUE,ESP,32   37. | 31   32. [35.33],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
40,SEUNGWOON,CHO,KOR,34+  29. | 28+  43. [35.92],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
41,SERGEI,LUZHETSKII,RUS,29   48. | 31+  30. [38.46],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
42,HIROTO,SHIMIZU,JPN,17+  69. | 35   18. [38.96],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
43,ELAN,JONASMCRAE,CAN,32   37. | 29+  39. [39.00],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
44,MINYOUNG,LEE,KOR,32+  35. | 27+  44. [39.97],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
45,MIKHAIL,CHERNIKOV,RUS,32   37. | 29   40. [39.99],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
46,MATTHIAS,SCHIESTL,AUT,34+  29. | 24+  53. [40.25],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
47,CESAR,GROSSO,BRA,28+  50. | 30+  33. [41.83],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
48,ALEKSEI,SHCHERVIANIN,RUS,31+  42. | 29   40. [42.23],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
49,TANGUY,TOPIN,FRA,29   48. | 30   38. [42.93],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
50,SAM,AVEZOU,FRA,32   37. | 24   56. [46.73],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
51,RUBEN,FIRNENBURG,GER,27+  53. | 26   49. [52.15],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
52,MARIO,LECHNER,AUT,31+  42. | 20+  60. [53.17],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
53,KEVIN,HUSER,SUI,27+  53. | 25+  50. [53.20],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
54,CHEUNG-CHI SHOJI,CHAN,HKG,27   59. | 27   47. [53.39],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
55,CHARLI,BLEIN,FRA,31   46. | 20+  60. [54.68],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
56,SUNGBO,SEO,KOR,25   63. | 27   47. [55.35],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
57,MILAN,PRESKAR,SLO,27+  53. | 22   58. [56.74],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
58,LASA,TEMI,INA,27   59. | 24+  53. [56.92],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
59,STEPAN,VOLF,CZE,27+  53. | 21+  59. [57.22],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
60,MARTIN,KUHNEL,USA,25   63. | 25+  50. [57.35],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
61,MARCO,MÜLLER,SUI,28   51. | 20+  60. [57.86],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
62,DIMITRI,VOGT,SUI,27+  53. | 20+  60. [60.06],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
63,JONATAN,FLOR VAZQUEZ,ESP,14   72. | 25+  50. [60.60],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
64,SÉBASTIEN,BERTHE,BEL,28   51. | 19+  72. [61.31],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
65,ÀLEX,HERNÁNDEZ CASTILLA,ESP,17   70. | 24+  53. [61.48],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
66,STEFAN,BEDNAR,SVK,27   59. | 20+  60. [62.45],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
67,JJ,MAH,CAN,26   62. | 20+  60. [63.48],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
68,CHI-FUNG,AU,HKG,25   63. | 20+  60. [64.75],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
69,AMRI,AMRI,INA,18   68. | 20+  60. [66.48],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
70,LOUIS,DEBRULLE,BEL,25   63. | 19+  72. [68.62],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
71,MYKHAYIL,TKACHUK,UKR,24+  67. | 20   71. [68.97],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
72,TOMAS,BINTER,CZE,13+  73. | 20+  60. [69.82],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
72,GAËTAN,MASSONNET,SUI,13+  73. | 20+  60. [69.82],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
72,KYLE,MURDOCH,CAN,13+  73. | 20+  60. [69.82],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
75,DENIS,PAIL,CZE,15   71. | 18+  75. [72.97],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
76,OR,MINIELY,ISR,13+  73. | 19+  72. [73.99],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
77,TSUN-TING,IP,HKG,13+  73. | 14+  76. [75.50],,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
1,JANJA,GARNBRET,SLO,31+  1. | top  1. [3.87],39,top,Villars_(SUI)_2017,7 July - 8 July 2017,Women
2,MINA,MARKOVIC,SLO,30+  4. | top  1. [5.48],37+,42+,Villars_(SUI)_2017,7 July - 8 July 2017,Women
3,ANAK,VERHOEVEN,BEL,31+  1. | top  1. [3.87],39,37+,Villars_(SUI)_2017,7 July - 8 July 2017,Women
4,JAIN,KIM,KOR,31+  1. | top  1. [3.87],41+,33+,Villars_(SUI)_2017,7 July - 8 July 2017,Women
5,JESSICA,PILZ,AUT,26   19. | top  1. [12.99],35+,33+,Villars_(SUI)_2017,7 July - 8 July 2017,Women
6,LAURA,ROGORA,ITA,29+  5. | top  1. [7.75],41+,31,Villars_(SUI)_2017,7 July - 8 July 2017,Women
7,HANNAH,SCHUBERT,AUT,26   19. | top  1. [12.99],34+,28+,Villars_(SUI)_2017,7 July - 8 July 2017,Women
8,MATHILDE,BECERRA,FRA,29+  5. | 34+  21. [14.00],36+,12+,Villars_(SUI)_2017,7 July - 8 July 2017,Women
9,ANNE-SOPHIE,KOLLER,SUI,26   19. | 38   18. [20.12],34+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
10,JULIA,CHANOURDIE,FRA,29+  5. | top  1. [7.75],31+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
11,NOLWENN,ARC,FRA,29+  5. | top  1. [7.75],30+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
11,KATHERINE,CHOONG,SUI,29+  5. | top  1. [7.75],30+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
11,IEVGENIIA,KAZBEKOVA,UKR,29+  5. | top  1. [7.75],30+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
14,ALINA,RING,SUI,26   19. | top  1. [12.99],30+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
15,VITA,LUKAN,SLO,26+  14. | 34+  21. [19.80],30+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
16,HÉLÈNE,JANICOT,FRA,29+  5. | top  1. [7.75],30,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
17,URSKA,REPUSIC,SLO,26   19. | 39   17. [19.56],30,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
18,KATHARINA,POSCH,AUT,26   19. | 34+  21. [23.48],30,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
19,SALOMÉ,ROMAIN,FRA,27+  12. | top  1. [9.49],29,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
20,NOLWEN,BERTHIER,FRA,26   19. | 34+  21. [23.48],29,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
21,CLAUDIA,GHISOLFI,ITA,26+  14. | 40+  15. [15.49],28+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
22,JULIA,FISER,AUT,26   19. | 35+  20. [21.21],28+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
23,CELINE,CUYPERS,BEL,26+  14. | 28   35. [24.17],21+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
24,MICHELLE,HULLIGER,SUI,26+  14. | 39+  16. [16.00],20+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
25,CHLOE,CAULIER,BEL,27   13. | 34+  21. [17.85],20+,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
26,RISA,OTA,JPN,26+  14. | 34+  21. [19.80],20,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
27,NETTA,FREDMAN,ISR,24   27. | 32+  30. [30.00],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
28,EVGENIYA,LAPSHINA,RUS,24   27. | 32   31. [30.50],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
29,ANOUK,PIOLA,SUI,19+  47. | 37+  19. [30.67],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
30,TINA JOHNSEN,HAFSAAS,NOR,21   39. | 34+  21. [31.11],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
31,KAJSA,ROSEN,SWE,20+  41. | 34+  21. [32.08],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
32,SILVIA,CASSOL,ITA,24   27. | 28   35. [33.09],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
32,MOE,YOSHIMURA,JPN,24   27. | 28   35. [33.09],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
34,JIWON,BAE,KOR,21+  38. | 31+  32. [34.87],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
35,LÉA,DELACQUIS,FRA,24   27. | 27+  39. [35.07],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
35,MIA,KRAMPL,SLO,24   27. | 27+  39. [35.07],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
37,JENNY,LAVARDA,ITA,21   39. | 28+  33. [36.38],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
38,ALANNAH,YIP,CAN,19+  47. | 33+  29. [37.89],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
39,REBECCA,FRANGOS,CAN,23   36. | 27+  39. [38.68],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
39,HOMARE,TODA,JPN,23   36. | 27+  39. [38.68],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
41,ABDUL ROCHMAN,SYARIFAH,INA,20   44. | 28+  33. [38.83],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
42,JARA,SPÄTE,SUI,20+  41. | 28   35. [39.15],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
43,KARINA,MIROSLAW,POL,23+  34. | 26+  44. [39.18],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
44,JOANNE,BRINKMANN,SUI,24   27. | 19   55. [40.80],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
45,LENKA,SLEZAKOVA,CZE,23+  34. | 19+  52. [42.76],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
46,GABRIELA,VRABLIKOVA,CZE,20   44. | 26+  44. [44.75],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
47,LUIZA,EMELEVA,RUS,17+  53. | 27+  39. [46.62],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
48,VIRGITA,NADYA PUTRI,INA,20   44. | 23+  47. [46.72],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
49,EVGENIIA,MALAMID,RUS,20+  41. | 19+  52. [47.18],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
50,ROMY,FUCHS,GER,19+  47. | 25   46. [47.72],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
51,DENISE,BERTRAM,GER,19+  47. | 23+  47. [49.00],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
52,EMILIE,PELLERIN,CAN,19+  47. | 19+  52. [51.22],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
53,LUCINDA ANN,TURNBULL,AUS,16+  54. | 23+  47. [51.41],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
54,MARION,TRABER,FRA,16   56. | 23+  47. [52.12],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
55,TEREZA,KUBATOVA,CZE,19+  47. | 19   55. [52.41],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
56,ROXY,PERRY,AUS,16+  54. | 21+  51. [52.72],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
57,LAUREL,MELTON,USA,12+  57. | 17   57. [57.00],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
58,JENNIFER,DE LA TORRE,USA,6+  58. | 14+  58. [58.00],,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
1,MARCELLO,BOMBARDI,ITA,top  1. | top  1. [16.79],36+,top,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
2,KEIICHIRO,KORENAGA,JPN,top  1. | top  1. [16.79],36+,top,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
3,YUKI,HADA,JPN,top  1. | top  1. [16.79],34+,top,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
4,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [16.79],33+,top,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
5,LOÏC,TIMMERMANS,BEL,top  1. | top  1. [16.79],36+,42+,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
6,SEAN,MCCOLL,CAN,top  1. | top  1. [16.79],34+,42,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
7,STEFANO,GHISOLFI,ITA,top  1. | top  1. [16.79],37+,40+,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
8,YUVAL,SHEMLA,ISR,top  1. | top  1. [16.79],34+,35+,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
9,KOKORO,FUJII,JPN,top  1. | top  1. [16.79],32,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
9,FRANCESCO,VETTORATA,ITA,top  1. | top  1. [16.79],32,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
11,JAN,HOJER,GER,top  1. | 39   26. [24.95],30,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
12,HANNES,PUMAN,SWE,top  1. | top  1. [16.79],26+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
13,PIOTR,SCHAB,POL,top  1. | top  1. [16.79],24,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
13,DOMEN,SKOFIC,SLO,top  1. | top  1. [16.79],24,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
15,CHRISTOPH,HANKE,GER,top  1. | 39+  24. [23.99],24,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
16,SEAN,BAILEY,USA,top  1. | top  1. [16.79],23+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
16,JAVIER,CANO BLAZQUEZ,ESP,top  1. | top  1. [16.79],23+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
16,DAVID,FIRNENBURG,GER,top  1. | top  1. [16.79],23+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
16,HANWOOL,KIM,KOR,top  1. | top  1. [16.79],23+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
16,JORG,VERHOEVEN,NED,top  1. | top  1. [16.79],23+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
21,CHARLI,BLEIN,FRA,top  1. | 39+  24. [23.99],23+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
22,SEBASTIAN,HALENKE,GER,top  1. | top  1. [16.79],23,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
23,NAO,MONCHOIS,FRA,top  1. | top  1. [16.79],20+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
24,RAMÓN,JULIAN PUIGBLANQUE,ESP,34   55. | top  1. [25.92],19+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
25,MASAHIRO,HIGUCHI,JPN,top  1. | top  1. [16.79],13+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
26,FEDIR,SAMOILOV,UKR,top  1. | top  1. [16.79],2+,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
27,MARTIN,BERGANT,SLO,top  1. | 38+  28. [26.55],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
27,SERGEI,BYDTAEV,RUS,top  1. | 38+  28. [26.55],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
27,ALBERTO,GOTTA,ITA,top  1. | 38+  28. [26.55],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
27,THOMAS,JOANNES,FRA,top  1. | 38+  28. [26.55],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
27,MAX,RUDIGIER,AUT,top  1. | 38+  28. [26.55],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
32,TOMAS,RAVANAL,CHI,top  1. | 37   34. [28.27],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
33,TANGUY,TOPIN,FRA,top  1. | 34+  36. [29.49],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
34,GUILLAUME,COLIN,FRA,top  1. | 33   41. [31.60],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
34,YUFEI,PAN,CHN,top  1. | 33   41. [31.60],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
34,HIROTO,SHIMIZU,JPN,top  1. | 33   41. [31.60],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
37,MIKHAIL,CHERNIKOV,RUS,top  1. | 32+  45. [34.45],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
37,MARIO,LECHNER,AUT,top  1. | 32+  45. [34.45],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
37,MINYOUNG,LEE,KOR,top  1. | 32+  45. [34.45],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
37,MATTHIAS,SCHIESTL,AUT,top  1. | 32+  45. [34.45],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
37,SUNGBO,SEO,KOR,top  1. | 32+  45. [34.45],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
37,MARTIN,TEKLES,GER,top  1. | 32+  45. [34.45],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
43,SHINICHIRO,NOMURA,JPN,35+  47. | 39   26. [36.22],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
44,SÉBASTIEN,BERTHE,BEL,top  1. | 32   57. [36.60],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
45,NICOLAS,COLLIN,BEL,top  1. | 31+  58. [37.39],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
45,JAKUB,KONECNY,CZE,top  1. | 31+  58. [37.39],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
47,ELAN,JONASMCRAE,CAN,top  1. | 30+  64. [39.08],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
48,MILAN,PRESKAR,SLO,top  1. | 20   69. [40.27],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
49,ANATOLE,BOSIO,FRA,35+  47. | 37+  33. [40.42],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
50,SIMON,LORENZI,BEL,34+  53. | 34+  36. [44.49],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
51,MACIEJ,DOBRZANSKI,POL,33+  58. | 36   35. [45.63],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
52,MINORU,NAKANO,JPN,35+  47. | 33   41. [45.87],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
53,ALEKSEI,SHCHERVIANIN,RUS,35+  47. | 32+  45. [50.00],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
54,DICHONG,HUANG,CHN,27   64. | 34   39. [50.35],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
55,DIMITRI,VOGT,SUI,26+  67. | 34+  36. [50.53],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
56,RUBEN,FIRNENBURG,GER,26+  67. | 33+  40. [52.54],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
57,YANNICK,FLOHÉ,GER,34   55. | 32+  45. [53.18],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
58,ERIC,LOPEZ MATEOS,ESP,33+  58. | 32+  45. [54.82],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
59,LASA,TEMI,INA,35+  47. | 31   62. [55.62],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
60,JJ,MAH,CAN,35+  47. | 30+  64. [56.72],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
61,NICOLAI,UZNIK,AUT,34+  53. | 30+  64. [58.97],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
62,VLADISLAV,SHEVCHENKO,RUS,26+  67. | 32+  45. [59.03],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
63,SEUNGWOON,CHO,KOR,34   55. | 31   62. [59.16],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
64,STEPAN,VOLF,CZE,33+  58. | 31+  58. [59.50],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
65,JONATAN,FLOR VAZQUEZ,ESP,25+  72. | 32+  45. [60.51],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
66,NATHAN,MARTIN,LUX,30+  62. | 31+  58. [60.74],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
67,ROMARIC,GEFFROY,FRA,18+  80. | 32+  45. [64.15],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
68,TOMAS,BINTER,CZE,27+  63. | 23+  68. [65.45],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
69,CESAR,GROSSO,BRA,27   64. | 18+  70. [68.88],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
69,MARTIN,KUHNEL,USA,27   64. | 18+  70. [68.88],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
71,ARSÈNE,DUVAL,FRA,33+  58. | 13+  79. [69.42],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
72,ÀLEX,HERNÁNDEZ CASTILLA,ESP,25   74. | 29   67. [70.41],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
73,KYLE,MURDOCH,CAN,26+  67. | 18+  70. [70.97],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
74,MYKHAYIL,TKACHUK,UKR,24+  75. | 18+  70. [74.24],,,Chamonix_(FRA)_2017,12 July - 13 July 2017,Men
