Rank,Name,,Country,Qualification,Semi-final,Final
119,AZAT,MAIKOTOV,KAZ,60.0,,
121,JOVAN,IVANOV,MKD,59.25,,
121,KENU,PUERTA WONG,PER,60.19,,
123,MANUEL,CORNU,FRA,61.5,,
123,TULIO,OBREGON,ECU,60.5,,
125,MATEJ,MARKOV,MKD,62.0,,
,MARTIN,BERGANT,SLO,dns,,
,RADIN,FOROUGHIAN,IRI,dns,,
,ALBIN,MEYER,SWE,dns,,
,AIDEN,YANEV,AUS,dns,,
