Rank,Name,,Country,Qualification,Semi-final,Final,event_name,date,gender
85,YOTAM,BEN REUVEN,ISR,40.99,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
85,PER,RAVLO-CASPERSEN,NOR,43.15,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
87,RADIN,FOROUGHIAN,IRI,43.43,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
87,ILMARI,PIIROINEN,FIN,41.21,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
89,JINBIN,HUANG,CHN,43.89,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
89,IVAN,LUO,CAN,42.99,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
91,MEL,JANSE VAN RENSBURG,RSA,44.66,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
91,ALEX,WATERHOUSE,GBR,44.6,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
93,JOSHUA,MENNELL,AUS,44.82,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
93,SIMON,POTUCEK,CZE,44.96,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
95,VASIL,VASSILEV,BUL,45.23,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
95,JAKUB,ZIETEK,POL,44.9,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
97,SUNGHOON,PARK,KOR,45.48,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
97,JOAQUIN,URRUTIA,CHI,44.99,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
99,EMIL,ABRAHAMSSON,SWE,46.5,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
99,MATEUS,RODRIGUES BELLOTTO,BRA,46.25,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
101,RONNY,ESCOBAR,CHI,47.67,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
101,BENJAMIN,VARGAS,CHI,46.99,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
103,TUUKKA,SIMONEN,FIN,51.2,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
103,THOMAS,WALDIN,NZL,51.49,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
105,TEODOR,KIRKEBØ,NOR,51.7,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
105,MATTHAIOS,VALSAMIDIS,GRE,51.68,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
107,RODRIGO,IASI HANADA,BRA,52.24,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
107,ROSEN,RUEV,BUL,53.24,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
109,MATIAS,OCHOA MARCOS,ARG,52.85,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
109,JOAQUIN,PIRIZ,ARG,55.48,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
111,TSZ-KIU,LAU,HKG,55.74,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
111,KA-CHUN,YAU,HKG,54.0,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
113,MAN-HEI,CHUNG,HKG,54.85,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
113,MICHAIL,VOLYRAKIS,GRE,56.25,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
115,EDVARDS,GRUZITIS,LAT,55.98,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
115,NICOLAS,SALABERRY,ARG,58.0,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
117,MIKAEL,SUIHKONEN,FIN,58.0,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
118,IOANNIS-FILIPPOS,NOEL-BAKER,GRE,59.74,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
119,ORFEAS,TSIAOUSIS,GRE,60.5,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
,BEN,ABEL,AUS,dns,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
,PEDRO,AVELAR,BRA,dns,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
,FABIAN,FÖRANDER,SWE,dns,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Men
1,JANJA,GARNBRET,SLO,1.73,top,39+,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
2,CHAEHYUN,SEO,KOR,3.12,top,27+ (2:41),Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
3,BROOKE,RABOUTOU,USA,2.5,top,27+ (2:52),Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
4,LAURA,ROGORA,ITA,2.5,top,27+ (2:57),Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
5,NATSUKI,TANII,JPN,4.42,41+,25+,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
6,NATALIA,GROSSMAN,USA,3.74,43+,22,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
7,VITA,LUKAN,SLO,11.07,40,16,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
8,JESSICA,PILZ,AUT,1.58,top,8+,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
9,HANNAH,MEUL,GER,10.04,37+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
10,MANON,HILY,FRA,3.87,35+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
10,MOLLY,THOMPSON-SMITH,GBR,8.37,35+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
12,RYU,NAKAGAWA,JPN,6.75,35,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
13,ALEKSANDRA,TOTKOVA,BUL,6.75,34+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
14,ELISKA,ADAMOVSKA,CZE,5.48,32+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
15,CAMILLA,MORONI,ITA,6.93,28+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
16,IEVGENIIA,KAZBEKOVA,UKR,9.35,27+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
17,FUTABA,ITO,JPN,12.5,26+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
18,LUCKA,RAKOVEC,SLO,9.49,23+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
18,LANA,SKUSEK,SLO,10.75,23+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
18,GIORGIA,TESIO,ITA,11.83,23+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
21,SARA,COPAR,SLO,8.46,22+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
21,MELINA,COSTANZA,USA,8.99,22+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
21,HANA,KOIKE,JPN,14.43,22+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
21,MIA,KRAMPL,SLO,3.74,22+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
25,RISA,OTA,JPN,14.46,20+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
25,ALANNAH,YIP,CAN,14.46,20+,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
27,IGNACIA,MELLADO QUINTEROS,CHI,10.22,20,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
28,MARTINA,DEMMEL,GER,13.92,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
28,SANDRA,LETTNER,AUT,13.92,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
30,CLAUDIA,GHISOLFI,ITA,14.49,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
30,MATTEA,PÖTZI,AUT,14.49,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
32,GAYEONG,OH,KOR,15.21,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
33,HÉLÈNE,JANICOT,FRA,16.01,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
33,SOL,SA,KOR,15.65,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
35,ORIANE,BERTONE,FRA,18.0,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
35,STASA,GEJO,SRB,18.03,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
37,MOMOKO,ABE,JPN,18.23,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
37,KYRA,CONDIE,USA,18.47,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
39,OCEANIA,MACKENZIE,AUS,19.24,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
39,YUETONG,ZHANG,CHN,20.06,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
41,ZHILU,LUO,CHN,21.35,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
41,YEJOO,SEO,KOR,21.35,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
41,MICHAELA,SMETANOVA,CZE,19.69,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
44,KÄTHE,ATKINS,GER,20.57,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
45,MIU,KAKIZAKI,JPN,22.18,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
45,ANNE-SOPHIE,KOLLER,SUI,21.94,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
47,JULIA,CHANOURDIE,FRA,23.02,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
47,VALERI,KREMER,ISR,22.23,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
49,NOLWENN,ARC,FRA,23.75,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
49,AYALA,KEREM,ISR,23.1,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
51,CHLOE,CAULIER,BEL,26.61,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
51,FRANZISKA,STERRER,AUT,25.27,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
53,VALENTINA,AGUADO,ARG,28.2,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
53,KYLIE,CULLEN,USA,26.33,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
55,LUISA,FLOHÉ,GER,28.68,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
55,LUCIJA,TARKUS,SLO,28.65,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
57,INDIANA,CHAPMAN,CAN,28.98,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
57,NOA,SHIRAN,ISR,28.84,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
59,JULIA,FISER,AUT,29.48,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
59,SAVINA,NICELLI,ITA,30.07,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
61,QUINN,MASON,USA,30.5,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
61,TJASA,SLEMENSEK,SLO,29.6,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
63,REBECCA,FRANGOS,CAN,31.7,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
63,HONGCHUN,XIANG,CHN,30.35,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
65,INGRID,KINDLIHAGEN,NOR,31.13,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
65,LUCIE,WATILLON,BEL,32.13,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
67,BIANCA,MAGALHAES DE CASTRO,BRA,34.24,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
67,BABETTE,ROY,CAN,34.44,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
69,JOANNA,NEAME,GBR,35.0,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
69,SUNNIVA,ØVRE-EIDE,NOR,34.42,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
71,ALEJANDRA,CONTRERAS,CHI,35.31,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
71,EMILY,PHILLIPS,GBR,35.5,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
73,MUYKUAY,SILVA,CHI,35.71,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
73,JENNIFER,WOOD,GBR,36.23,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
75,MAYA,DREAMER,ISR,36.61,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
75,SABINA,VAN ESSEN,NED,36.06,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
77,AIDA,TORRES ILLAMOLA,ESP,37.75,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
77,NAAMA,YOHAI,ISR,36.3,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
79,ROCIO AILEN,BECERRA,ARG,40.95,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
79,THEA,CAMERON,GBR,39.24,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
79,EMI,TAKASHIBA,CAN,39.24,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
82,TSENG-SHUN,WONG,HKG,40.97,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
83,SUNNIVA EIK,HAAVE,NOR,40.25,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
83,HUNG YING,LEE,TPE,41.25,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
83,LAURA,LOIKAS,FIN,40.25,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
86,PHOEBE,KENDERDINE,NZL,43.21,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
87,EMILY,SCOTT,AUS,44.75,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
87,ELIZABETH,SEPULVEDA,PUR,44.75,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
87,LUCINDA ANN,STIRLING,AUS,43.97,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
90,MIA,WEEDA,AUS,44.0,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
91,TUULI,LAPPALAINEN,FIN,45.5,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
91,DORIANE MARY,SARAMANDIF,MRI,45.75,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
,WAI-MUI,LING,HKG,dns,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
,NIKA,POTAPOVA,UKR,dns,,,Innsbruck_(AUT)_2022,22 June - 26 June 2022,Women
1,TAISEI,HOMMA,JPN,5.61,30+,36+,Villars_(SUI)_2022,30 June - 2 July 2022,Men
2,JESSE,GRUPPER,USA,7.94,36,34+,Villars_(SUI)_2022,30 June - 2 July 2022,Men
3,COLIN,DUFFY,USA,3.24,34,34,Villars_(SUI)_2022,30 June - 2 July 2022,Men
4,YANNICK,FLOHÉ,GER,9.54,31+,33,Villars_(SUI)_2022,30 June - 2 July 2022,Men
5,SATONE,YOSHIDA,JPN,9.38,33+,27+,Villars_(SUI)_2022,30 June - 2 July 2022,Men
6,YOSHIYUKI,OGATA,JPN,10.68,31,26+,Villars_(SUI)_2022,30 June - 2 July 2022,Men
7,MEJDI,SCHALCK,FRA,17.49,30+,19+,Villars_(SUI)_2022,30 June - 2 July 2022,Men
8,AO,YURIKUSA,JPN,1.73,30+,18+,Villars_(SUI)_2022,30 June - 2 July 2022,Men
9,STEFAN,SCHERZ,AUT,21.52,30+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
10,PAUL,JENFT,FRA,18.76,30,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
11,LUKA,POTOCAR,SLO,4.77,29+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
12,DOMEN,SKOFIC,SLO,10.75,29+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
13,DOHYUN,LEE,KOR,14.0,29+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
14,NICOLAS,COLLIN,BEL,23.24,29+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
15,SEAN,BAILEY,USA,5.45,26+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
16,DIEGO,FOURBET,FRA,27.5,26+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
17,KOKORO,FUJII,JPN,5.61,26,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
18,ALEXANDER,MEGOS,GER,8.26,21,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
19,SASCHA,LEHMANN,SUI,13.37,21,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
20,MASAHIRO,HIGUCHI,JPN,28.25,21,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
21,HANNES,PUMAN,SWE,16.75,18+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
22,VICTOR,BAUDRAND,CAN,24.6,17+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
23,ROMARIC,GEFFROY,FRA,27.5,17,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
24,NIMROD,MARCUS,ISR,27.5,16+,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
25,SHINYEONG,YUN,KOR,27.57,16,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
26,HUGO,PARMENTIER,FRA,24.05,8,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
27,YUVAL,SHEMLA,ISR,28.72,,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
27,JONAS,UTELLI,SUI,28.72,,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
29,MARTIN,BERGANT,SLO,31.29,,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
29,HAMISH,MCARTHUR,GBR,31.29,,,Villars_(SUI)_2022,30 June - 2 July 2022,Men
